CBF,In,Out,Nº,Clube
187833,00:00 - 1T,45:00 - 2T,1,Luziania/DF
142211,00:00 - 1T,45:00 - 2T,1,Operário/MT
184419,00:00 - 1T,45:00 - 2T,2,Luziania/DF
170366,00:00 - 1T,45:00 - 2T,2,Operário/MT
139769,00:00 - 1T,45:00 - 2T,3,Luziania/DF
182381,00:00 - 1T,45:00 - 2T,3,Operário/MT
155227,00:00 - 1T,INT,4,Luziania/DF
299500,00:00 - 1T,45:00 - 2T,4,Operário/MT
151746,00:00 - 1T,25:00 - 1T,5,Luziania/DF
160603,00:00 - 1T,29:00 - 2T,5,Operário/MT
166755,00:00 - 1T,45:00 - 2T,6,Luziania/DF
303886,00:00 - 1T,45:00 - 2T,6,Operário/MT
170227,00:00 - 1T,45:00 - 2T,7,Luziania/DF
184910,00:00 - 1T,45:00 - 2T,7,Operário/MT
292005,00:00 - 1T,45:00 - 2T,8,Luziania/DF
179984,00:00 - 1T,45:00 - 2T,8,Operário/MT
162347,00:00 - 1T,28:00 - 2T,9,Luziania/DF
159177,00:00 - 1T,36:00 - 2T,9,Operário/MT
133027,00:00 - 1T,45:00 - 2T,10,Luziania/DF
137848,00:00 - 1T,45:00 - 2T,10,Operário/MT
140795,00:00 - 1T,45:00 - 2T,11,Luziania/DF
340931,00:00 - 1T,24:00 - 2T,11,Operário/MT
301847,INT,45 - 2T,14,Luziania/DF
334201,25:00 - 1T,45 - 2T,13,Luziania/DF
172149,24:00 - 2T,45 - 2T,17,Operário/MT
159621,28:00 - 2T,45 - 2T,18,Luziania/DF
154344,29:00 - 2T,45 - 2T,15,Operário/MT
322782,36:00 - 2T,45 - 2T,18,Operário/MT
