CBF,In,Out,Nº,Clube
306158,00:00 - 1T,45:00 - 2T,12,GuaranideJuazeiro/CE
178815,00:00 - 1T,45:00 - 2T,12,América/PE
535046,00:00 - 1T,45:00 - 2T,2,GuaranideJuazeiro/CE
400878,00:00 - 1T,45:00 - 2T,2,América/PE
299938,00:00 - 1T,45:00 - 2T,3,GuaranideJuazeiro/CE
341131,00:00 - 1T,45:00 - 2T,3,América/PE
189391,00:00 - 1T,45:00 - 2T,4,GuaranideJuazeiro/CE
293238,00:00 - 1T,45:00 - 2T,4,América/PE
459307,00:00 - 1T,45:00 - 2T,5,GuaranideJuazeiro/CE
303846,00:00 - 1T,16:00 - 2T,5,América/PE
408812,00:00 - 1T,45:00 - 2T,6,GuaranideJuazeiro/CE
381171,00:00 - 1T,45:00 - 2T,6,América/PE
183228,00:00 - 1T,45:00 - 2T,7,GuaranideJuazeiro/CE
371621,00:00 - 1T,26:00 - 2T,7,América/PE
328433,00:00 - 1T,45:00 - 2T,8,GuaranideJuazeiro/CE
360824,00:00 - 1T,45:00 - 2T,8,América/PE
159373,00:00 - 1T,45:00 - 2T,9,GuaranideJuazeiro/CE
337193,00:00 - 1T,45:00 - 2T,9,América/PE
421785,00:00 - 1T,45:00 - 2T,10,GuaranideJuazeiro/CE
379385,00:00 - 1T,45:00 - 2T,10,América/PE
534508,00:00 - 1T,45:00 - 2T,11,GuaranideJuazeiro/CE
505400,00:00 - 1T,19:00 - 2T,11,América/PE
404170,16:00 - 2T,45:00 - 2T,16,América/PE
414968,19:00 - 2T,45:00 - 2T,17,América/PE
304670,26:00 - 2T,45:00 - 2T,18,América/PE
