CBF,In,Out,Nº,Clube
315254,00:00 - 1T,45:00 - 2T,1,Santos/AP
168927,00:00 - 1T,45:00 - 2T,1,Altos/PI
346437,00:00 - 1T,45:00 - 2T,2,Santos/AP
189941,00:00 - 1T,45:00 - 2T,2,Altos/PI
427516,00:00 - 1T,45:00 - 2T,3,Santos/AP
394716,00:00 - 1T,45:00 - 2T,3,Altos/PI
435097,00:00 - 1T,45:00 - 2T,4,Santos/AP
346376,00:00 - 1T,45:00 - 2T,4,Altos/PI
169963,00:00 - 1T,45:00 - 2T,5,Santos/AP
172261,00:00 - 1T,45:00 - 2T,5,Altos/PI
187235,00:00 - 1T,11:00 - 2T,6,Santos/AP
431127,00:00 - 1T,45:00 - 2T,6,Altos/PI
291811,00:00 - 1T,45:00 - 2T,7,Santos/AP
401122,00:00 - 1T,45:00 - 2T,8,Altos/PI
291664,00:00 - 1T,29:00 - 1T,8,Santos/AP
187984,00:00 - 1T,45:00 - 2T,9,Altos/PI
145926,00:00 - 1T,28:00 - 2T,9,Santos/AP
337959,00:00 - 1T,INT,10,Altos/PI
368187,00:00 - 1T,45:00 - 2T,10,Santos/AP
138279,00:00 - 1T,15:00 - 2T,11,Altos/PI
347293,00:00 - 1T,45:00 - 2T,11,Santos/AP
171747,00:00 - 1T,36:00 - 2T,19,Altos/PI
359001,INT,45:00 - 2T,15,Altos/PI
296582,29:00 - 1T,45:00 - 2T,16,Santos/AP
436725,11:00 - 2T,45:00 - 2T,15,Santos/AP
517121,15:00 - 2T,45:00 - 2T,18,Altos/PI
378559,28:00 - 2T,45:00 - 2T,22,Santos/AP
363869,36:00 - 2T,45:00 - 2T,17,Altos/PI
