CBF,Time,Type,Game
308068,26:00 - 1T,NR,001
426135,37:00 - 2T,NR,001
308668,41:00 - 1T,NR,003
174930,44:00 - 1T,NR,005
381689,13:00 - 1T,NR,006
293506,19:00 - 2T,PN,006
343689,32:00 - 1T,NR,007
182156,+1 - 1T,NR,008
511781,21:00 - 2T,NR,010
400288,12:00 - 1T,NR,011
179696,20:00 - 2T,NR,011
154374,28:00 - 2T,PN,011
140778,30:00 - 2T,NR,011
144035,45:00 - 1T,NR,012
176302,28:00 - 1T,PN,013
166253,05:00 - 1T,NR,014
430175,24:00 - 2T,NR,014
293090,29:00 - 2T,NR,014
166253,+3 - 2T,FT,014
316561,42:00 - 1T,NR,015
367343,02:00 - 2T,PN,015
160336,33:00 - 2T,NR,015
327271,+1 - 2T,NR,016
186569,13:00 - 1T,CT,017
374183,23:00 - 2T,NR,017
341345,36:00 - 2T,NR,017
144802,11:00 - 1T,NR,018
325581,16:00 - 2T,NR,018
325581,40:00 - 2T,NR,018
332451,05:00 - 2T,NR,019
369639,18:00 - 2T,NR,019
164900,36:00 - 2T,NR,019
311813,10:00 - 1T,NR,020
295231,31:00 - 1T,NR,020
350792,38:00 - 2T,NR,020
533140,28:00 - 1T,NR,022
297314,22:00 - 2T,NR,022
308668,08:00 - 2T,NR,023
175008,16:00 - 1T,NR,024
177626,31:00 - 1T,PN,024
311128,02:00 - 2T,NR,025
188577,20:00 - 1T,NR,027
425718,37:00 - 1T,NR,027
425718,27:00 - 2T,NR,027
177098,30:00 - 2T,NR,027
328098,38:00 - 2T,NR,027
163378,36:00 - 2T,NR,028
384591,27:00 - 2T,NR,029
176720,41:00 - 2T,NR,029
178881,02:00 - 1T,NR,030
381689,27:00 - 1T,NR,030
367343,24:00 - 1T,NR,031
456114,06:00 - 2T,NR,031
367343,09:00 - 2T,NR,031
158858,16:00 - 2T,NR,031
174930,18:00 - 2T,NR,031
456114,32:00 - 2T,NR,031
144035,24:00 - 1T,NR,032
538843,+2 - 2T,PN,032
347957,30:00 - 1T,PN,034
368000,31:00 - 1T,NR,034
383352,01:00 - 2T,NR,034
308668,+2 - 2T,NR,034
399252,03:00 - 1T,NR,035
178966,+1 - 2T,PN,035
323819,02:00 - 1T,NR,036
323819,11:00 - 2T,NR,036
303714,38:00 - 2T,NR,037
313855,45:00 - 2T,FT,037
325581,42:00 - 2T,NR,038
363229,07:00 - 1T,NR,039
296193,33:00 - 2T,NR,040
456114,12:00 - 1T,NR,041
308068,17:00 - 1T,PN,041
308068,42:00 - 1T,NR,041
413857,28:00 - 2T,NR,042
403850,36:00 - 2T,PN,042
308871,38:00 - 2T,NR,042
341760,01:00 - 1T,NR,043
383352,08:00 - 1T,NR,043
347957,19:00 - 2T,NR,043
383352,43:00 - 2T,NR,043
383352,44:00 - 2T,NR,043
430175,27:00 - 1T,NR,044
172741,39:00 - 1T,NR,044
369409,21:00 - 2T,NR,044
539022,33:00 - 2T,NR,044
359398,29:00 - 1T,NR,045
