CBF,In,Out,Nº,Clube
161666,00:00 - 1T,45:00 - 2T,1,Tupi/MG
184332,00:00 - 1T,45:00 - 2T,12,VoltaRedonda/RJ
308660,00:00 - 1T,45:00 - 2T,2,Tupi/MG
299242,00:00 - 1T,45:00 - 2T,2,VoltaRedonda/RJ
184984,00:00 - 1T,45:00 - 2T,3,Tupi/MG
329146,00:00 - 1T,45:00 - 2T,4,VoltaRedonda/RJ
299156,00:00 - 1T,45:00 - 2T,4,Tupi/MG
342212,00:00 - 1T,45:00 - 2T,6,VoltaRedonda/RJ
179582,00:00 - 1T,29:00 - 2T,5,Tupi/MG
176416,00:00 - 1T,45:00 - 2T,7,VoltaRedonda/RJ
187293,00:00 - 1T,45:00 - 2T,6,Tupi/MG
341345,00:00 - 1T,45:00 - 2T,8,VoltaRedonda/RJ
185859,00:00 - 1T,45:00 - 2T,7,Tupi/MG
292521,00:00 - 1T,45:00 - 2T,11,VoltaRedonda/RJ
333979,00:00 - 1T,45:00 - 2T,8,Tupi/MG
177098,00:00 - 1T,45:00 - 2T,14,VoltaRedonda/RJ
182156,00:00 - 1T,25:00 - 2T,9,Tupi/MG
348381,00:00 - 1T,45:00 - 2T,15,VoltaRedonda/RJ
181281,00:00 - 1T,12:00 - 2T,10,Tupi/MG
306706,00:00 - 1T,45:00 - 2T,16,VoltaRedonda/RJ
371681,00:00 - 1T,45:00 - 2T,11,Tupi/MG
188577,00:00 - 1T,45:00 - 2T,18,VoltaRedonda/RJ
438882,12:00 - 2T,45:00 - 2T,17,Tupi/MG
374991,25:00 - 2T,45:00 - 2T,18,Tupi/MG
328335,29:00 - 2T,45:00 - 2T,19,Tupi/MG
