Game,Home,Away
001,Náutico/PE,SantaCruz/PE
002,Globo/RN,Abc/RN
003,Atlético/AC,Remo/PA
004,Salgueiro/PE,Botafogo/PB
005,Juazeirense/BA,Confiança/SE
006,Botafogo/SP,Bragantino/SP
007,Operario/PR,VoltaRedonda/RJ
008,Tupi/MG,Tombense/MG
009,Cuiabá/MT,Luverdense/MT
010,Joinville/SC,Ypiranga/RS
011,SantaCruz/PE,Atlético/AC
012,Abc/RN,Juazeirense/BA
013,Remo/PA,Globo/RN
014,Botafogo/PB,Náutico/PE
015,Confiança/SE,Salgueiro/PE
016,Bragantino/SP,Tupi/MG
017,VoltaRedonda/RJ,Cuiabá/MT
018,Tombense/MG,Joinville/SC
019,Luverdense/MT,Botafogo/SP
020,Ypiranga/RS,Operario/PR
021,SantaCruz/PE,Abc/RN
022,Globo/RN,Salgueiro/PE
023,Atlético/AC,Náutico/PE
024,Botafogo/PB,Confiança/SE
025,Juazeirense/BA,Remo/PA
026,Botafogo/SP,Cuiabá/MT
027,VoltaRedonda/RJ,Ypiranga/RS
028,Tupi/MG,Operario/PR
029,Luverdense/MT,Tombense/MG
030,Joinville/SC,Bragantino/SP
031,Náutico/PE,Confiança/SE
032,Abc/RN,Botafogo/PB
033,Remo/PA,SantaCruz/PE
034,Salgueiro/PE,Atlético/AC
035,Juazeirense/BA,Globo/RN
036,Botafogo/SP,VoltaRedonda/RJ
037,Operario/PR,Joinville/SC
038,Tombense/MG,Bragantino/SP
039,Cuiabá/MT,Tupi/MG
040,Ypiranga/RS,Luverdense/MT
041,Náutico/PE,Salgueiro/PE
042,Globo/RN,SantaCruz/PE
043,Atlético/AC,Juazeirense/BA
044,Botafogo/PB,Remo/PA
045,Confiança/SE,Abc/RN
046,Bragantino/SP,Ypiranga/RS
047,Operario/PR,Tombense/MG
048,Tupi/MG,Botafogo/SP
049,Luverdense/MT,VoltaRedonda/RJ
050,Joinville/SC,Cuiabá/MT
051,SantaCruz/PE,Botafogo/PB
052,Globo/RN,Atlético/AC
053,Remo/PA,Confiança/SE
054,Salgueiro/PE,Abc/RN
055,Juazeirense/BA,Náutico/PE
056,Botafogo/SP,Joinville/SC
057,VoltaRedonda/RJ,Bragantino/SP
058,Tupi/MG,Luverdense/MT
059,Cuiabá/MT,Operario/PR
060,Ypiranga/RS,Tombense/MG
061,Náutico/PE,Globo/RN
062,Abc/RN,Remo/PA
063,Atlético/AC,Botafogo/PB
064,Salgueiro/PE,Juazeirense/BA
065,Confiança/SE,SantaCruz/PE
066,Bragantino/SP,Luverdense/MT
067,Operario/PR,Botafogo/SP
068,Tombense/MG,VoltaRedonda/RJ
069,Cuiabá/MT,Ypiranga/RS
070,Joinville/SC,Tupi/MG
071,SantaCruz/PE,Juazeirense/BA
072,Abc/RN,Náutico/PE
073,Remo/PA,Salgueiro/PE
074,Botafogo/PB,Globo/RN
075,Confiança/SE,Atlético/AC
076,Bragantino/SP,Operario/PR
077,VoltaRedonda/RJ,Tupi/MG
078,Tombense/MG,Cuiabá/MT
079,Luverdense/MT,Joinville/SC
080,Ypiranga/RS,Botafogo/SP
081,Náutico/PE,Remo/PA
082,Globo/RN,Confiança/SE
083,Atlético/AC,Abc/RN
084,Salgueiro/PE,SantaCruz/PE
085,Juazeirense/BA,Botafogo/PB
086,Botafogo/SP,Tombense/MG
087,Operario/PR,Luverdense/MT
088,Tupi/MG,Ypiranga/RS
089,Cuiabá/MT,Bragantino/SP
090,Joinville/SC,VoltaRedonda/RJ
091,Botafogo/PB,Salgueiro/PE
092,Confiança/SE,Juazeirense/BA
093,Bragantino/SP,Botafogo/SP
