CBF,In,Out,Nº,Clube
311880,00:00 - 1T,45:00 - 2T,12,Fortaleza/CE
175246,00:00 - 1T,45:00 - 2T,1,América/RN
420080,00:00 - 1T,45:00 - 2T,2,Fortaleza/CE
155544,00:00 - 1T,45:00 - 2T,3,América/RN
160789,00:00 - 1T,45:00 - 2T,3,Fortaleza/CE
371018,00:00 - 1T,45:00 - 2T,4,América/RN
185649,00:00 - 1T,45:00 - 2T,4,Fortaleza/CE
297954,00:00 - 1T,45:00 - 2T,5,América/RN
177094,00:00 - 1T,45:00 - 2T,5,Fortaleza/CE
348355,00:00 - 1T,45:00 - 2T,7,América/RN
187522,00:00 - 1T,45:00 - 2T,6,Fortaleza/CE
293501,00:00 - 1T,45:00 - 2T,8,América/RN
169274,00:00 - 1T,45:00 - 2T,7,Fortaleza/CE
181845,00:00 - 1T,45:00 - 2T,9,América/RN
138048,00:00 - 1T,45:00 - 2T,8,Fortaleza/CE
177887,00:00 - 1T,45:00 - 2T,10,América/RN
143708,00:00 - 1T,45:00 - 2T,9,Fortaleza/CE
367072,30:00 - 2T,45:00 - 2T,13,América/RN
363827,+1:00 - 2T,45:00 - 2T,17,Fortaleza/CE
158260,15:00 - 2T,45:00 - 2T,15,América/RN
298161,34:00 - 2T,45:00 - 2T,23,Fortaleza/CE
370113,INT,45:00 - 2T,16,América/RN
363827,+1:00 - 2T,45:00 - 2T,17,Fortaleza/CE
370113,INT,45:00 - 2T,16,América/RN
158260,15:00 - 2T,45:00 - 2T,15,América/RN
367072,30:00 - 2T,45:00 - 2T,13,América/RN
298161,34:00 - 2T,45:00 - 2T,23,Fortaleza/CE
