CBF,In,Out,Nº,Clube
174365,00:00 - 1T,45:00 - 2T,1,América/RN
135462,00:00 - 1T,45:00 - 2T,1,Fortaleza/CE
186804,00:00 - 1T,45:00 - 2T,2,América/RN
420080,00:00 - 1T,45:00 - 2T,2,Fortaleza/CE
367072,00:00 - 1T,43:00 - 2T,3,América/RN
317763,00:00 - 1T,45:00 - 2T,3,Fortaleza/CE
297954,00:00 - 1T,INT,4,América/RN
185649,00:00 - 1T,45:00 - 2T,4,Fortaleza/CE
183099,00:00 - 1T,45:00 - 2T,5,América/RN
177094,00:00 - 1T,45:00 - 2T,5,Fortaleza/CE
178285,00:00 - 1T,45:00 - 2T,6,América/RN
187522,00:00 - 1T,45:00 - 2T,6,Fortaleza/CE
370113,00:00 - 1T,45:00 - 2T,7,América/RN
169274,00:00 - 1T,45:00 - 2T,7,Fortaleza/CE
181212,00:00 - 1T,26:00 - 2T,8,América/RN
138048,00:00 - 1T,45:00 - 2T,8,Fortaleza/CE
162692,00:00 - 1T,45:00 - 2T,9,América/RN
143708,00:00 - 1T,40:00 - 2T,9,Fortaleza/CE
150547,00:00 - 1T,45:00 - 2T,10,América/RN
171339,00:00 - 1T,28:00 - 2T,10,Fortaleza/CE
187548,00:00 - 1T,45:00 - 2T,11,América/RN
156342,00:00 - 1T,22:00 - 2T,11,Fortaleza/CE
177887,INT,45 - 2T,21,América/RN
187284,22:00 - 2T,45 - 2T,20,Fortaleza/CE
190258,26:00 - 2T,45 - 2T,18,América/RN
182385,28:00 - 2T,45 - 2T,18,Fortaleza/CE
177481,40:00 - 2T,45 - 2T,16,Fortaleza/CE
404381,43:00 - 2T,45 - 2T,13,América/RN
