CBF,In,Out,Nº,Clube
166276,00:00 - 1T,45:00 - 2T,12,Corinthians/SP
142720,00:00 - 1T,45:00 - 2T,1,PontePreta/SP
319850,00:00 - 1T,45:00 - 2T,2,Corinthians/SP
183977,00:00 - 1T,45:00 - 2T,2,PontePreta/SP
292526,00:00 - 1T,45:00 - 2T,3,Corinthians/SP
299840,00:00 - 1T,45:00 - 2T,3,PontePreta/SP
541574,00:00 - 1T,45:00 - 2T,4,Corinthians/SP
137340,00:00 - 1T,45:00 - 2T,4,PontePreta/SP
320839,00:00 - 1T,45:00 - 2T,5,Corinthians/SP
172039,00:00 - 1T,45:00 - 2T,5,PontePreta/SP
162504,00:00 - 1T,27:00 - 2T,7,Corinthians/SP
163429,00:00 - 1T,45:00 - 2T,6,PontePreta/SP
339242,00:00 - 1T,31:00 - 2T,8,Corinthians/SP
302192,00:00 - 1T,45:00 - 2T,7,PontePreta/SP
149233,00:00 - 1T,38:00 - 2T,10,Corinthians/SP
181803,00:00 - 1T,45:00 - 2T,8,PontePreta/SP
507462,00:00 - 1T,45:00 - 2T,11,Corinthians/SP
292592,00:00 - 1T,45:00 - 2T,9,PontePreta/SP
339258,00:00 - 1T,45:00 - 2T,13,Corinthians/SP
310950,00:00 - 1T,45:00 - 2T,11,PontePreta/SP
177885,00:00 - 1T,45:00 - 2T,26,Corinthians/SP
158893,00:00 - 1T,45:00 - 2T,150,PontePreta/SP
553612,27:00 - 2T,45:00 - 2T,18,Corinthians/SP
183873,31:00 - 2T,45:00 - 2T,29,Corinthians/SP
429638,38:00 - 2T,45:00 - 2T,38,Corinthians/SP
