CBF,In,Out,Nº,Clube
174755,00:00 - 1T,45:00 - 2T,1,Crb/AL
172299,00:00 - 1T,45:00 - 2T,1,Paysandu/PA
167070,00:00 - 1T,45:00 - 2T,2,Crb/AL
295845,00:00 - 1T,45:00 - 2T,4,Paysandu/PA
310724,00:00 - 1T,45:00 - 2T,3,Crb/AL
334195,00:00 - 1T,45:00 - 2T,5,Paysandu/PA
170178,00:00 - 1T,45:00 - 2T,4,Crb/AL
170011,00:00 - 1T,41:00 - 2T,10,Paysandu/PA
306822,00:00 - 1T,45:00 - 2T,5,Crb/AL
332037,00:00 - 1T,45:00 - 2T,11,Paysandu/PA
321847,00:00 - 1T,45:00 - 2T,6,Crb/AL
538587,00:00 - 1T,45:00 - 2T,13,Paysandu/PA
178005,00:00 - 1T,INT,7,Crb/AL
298709,00:00 - 1T,45:00 - 2T,14,Paysandu/PA
188170,00:00 - 1T,45:00 - 2T,8,Crb/AL
313043,00:00 - 1T,34:00 - 2T,17,Paysandu/PA
160251,00:00 - 1T,45:00 - 2T,9,Crb/AL
416803,00:00 - 1T,21:00 - 2T,19,Paysandu/PA
293515,00:00 - 1T,23:00 - 2T,10,Crb/AL
185649,00:00 - 1T,45:00 - 2T,30,Paysandu/PA
178965,00:00 - 1T,43:00 - 2T,11,Crb/AL
373728,00:00 - 1T,45:00 - 2T,34,Paysandu/PA
176738,INT,45 - 2T,22,Crb/AL
456234,21:00 - 2T,45 - 2T,31,Paysandu/PA
175754,23:00 - 2T,45 - 2T,16,Crb/AL
311439,34:00 - 2T,45 - 2T,18,Paysandu/PA
185034,41:00 - 2T,45 - 2T,20,Paysandu/PA
387313,43:00 - 2T,45 - 2T,21,Crb/AL
