CBF,In,Out,Nº,Clube
168926,00:00 - 1T,45:00 - 2T,1,Juventude/RS
172292,00:00 - 1T,45:00 - 2T,1,Figueirense/SC
312847,00:00 - 1T,35:00 - 1T,3,Juventude/RS
412979,00:00 - 1T,45:00 - 2T,4,Figueirense/SC
172404,00:00 - 1T,45:00 - 2T,4,Juventude/RS
159237,00:00 - 1T,45:00 - 2T,5,Figueirense/SC
172714,00:00 - 1T,45:00 - 2T,5,Juventude/RS
324513,00:00 - 1T,45:00 - 2T,6,Figueirense/SC
170254,00:00 - 1T,45:00 - 2T,6,Juventude/RS
153189,00:00 - 1T,45:00 - 2T,10,Figueirense/SC
176981,00:00 - 1T,45:00 - 2T,7,Juventude/RS
304071,00:00 - 1T,45:00 - 2T,13,Figueirense/SC
347809,00:00 - 1T,45:00 - 2T,8,Juventude/RS
310722,00:00 - 1T,45:00 - 2T,14,Figueirense/SC
172110,00:00 - 1T,23:00 - 2T,9,Juventude/RS
304239,00:00 - 1T,45:00 - 2T,17,Figueirense/SC
335303,00:00 - 1T,45:00 - 2T,10,Juventude/RS
178099,00:00 - 1T,15:00 - 2T,19,Figueirense/SC
502079,00:00 - 1T,38:00 - 1T,11,Juventude/RS
187591,00:00 - 1T,15:00 - 2T,20,Figueirense/SC
329349,00:00 - 1T,45:00 - 2T,21,Juventude/RS
338849,00:00 - 1T,45:00 - 2T,36,Figueirense/SC
177261,35:00 - 1T,45 - 2T,13,Juventude/RS
321780,38:00 - 1T,45 - 2T,20,Juventude/RS
391068,15:00 - 2T,45 - 2T,9,Figueirense/SC
389611,15:00 - 2T,32:00 - 2T,37,Figueirense/SC
349171,23:00 - 2T,45 - 2T,19,Juventude/RS
184685,32:00 - 2T,45 - 2T,7,Figueirense/SC
