CBF,In,Out,Nº,Clube
298952,00:00 - 1T,45:00 - 2T,1,SãoBento/SP
188241,00:00 - 1T,45:00 - 2T,1,Coritiba/PR
295880,00:00 - 1T,45:00 - 2T,2,SãoBento/SP
361347,00:00 - 1T,45:00 - 2T,3,Coritiba/PR
182550,00:00 - 1T,45:00 - 2T,3,SãoBento/SP
143465,00:00 - 1T,45:00 - 2T,9,Coritiba/PR
178500,00:00 - 1T,45:00 - 2T,4,SãoBento/SP
175503,00:00 - 1T,25:00 - 2T,23,Coritiba/PR
156835,00:00 - 1T,45:00 - 2T,5,SãoBento/SP
188207,00:00 - 1T,20:00 - 2T,26,Coritiba/PR
159612,00:00 - 1T,45:00 - 2T,6,SãoBento/SP
178723,00:00 - 1T,45:00 - 2T,28,Coritiba/PR
326613,00:00 - 1T,45:00 - 2T,7,SãoBento/SP
329581,00:00 - 1T,45:00 - 2T,46,Coritiba/PR
380640,00:00 - 1T,45:00 - 2T,8,SãoBento/SP
172279,00:00 - 1T,45:00 - 2T,72,Coritiba/PR
298282,00:00 - 1T,45:00 - 2T,9,SãoBento/SP
411198,00:00 - 1T,45:00 - 2T,77,Coritiba/PR
160174,00:00 - 1T,45:00 - 2T,10,SãoBento/SP
188990,00:00 - 1T,45:00 - 2T,90,Coritiba/PR
305892,00:00 - 1T,45:00 - 2T,11,SãoBento/SP
312907,00:00 - 1T,37:00 - 2T,92,Coritiba/PR
506641,20:00 - 2T,45 - 2T,98,Coritiba/PR
297932,25:00 - 2T,45 - 2T,27,Coritiba/PR
461356,37:00 - 2T,45 - 2T,47,Coritiba/PR
