CBF,Time,Type,Game
597180,11:00 - 1T,NR,001
449235,44:00 - 1T,NR,001
646544,+4 - 2T,NR,001
185702,20:00 - 1T,PN,002
367302,11:00 - 2T,NR,002
565251,45:00 - 2T,NR,002
291329,30:00 - 2T,NR,003
291329,38:00 - 2T,NR,003
145926,+1 - 2T,NR,003
138960,01:00 - 1T,NR,004
384103,10:00 - 1T,NR,004
509001,26:00 - 2T,NR,004
340931,42:00 - 2T,NR,004
444822,+2 - 2T,NR,004
611704,28:00 - 1T,NR,005
318911,+3 - 1T,NR,005
442425,25:00 - 1T,NR,007
443409,07:00 - 2T,FT,008
353721,44:00 - 2T,NR,008
512384,40:00 - 2T,NR,009
380559,09:00 - 2T,NR,010
187984,28:00 - 2T,NR,010
142928,38:00 - 2T,NR,010
178836,18:00 - 1T,NR,011
178836,25:00 - 1T,NR,011
178836,36:00 - 1T,NR,011
462674,04:00 - 2T,NR,011
178836,29:00 - 2T,NR,011
346926,39:00 - 2T,NR,011
393523,03:00 - 1T,NR,013
151892,44:00 - 2T,NR,013
342613,06:00 - 2T,NR,014
176902,42:00 - 1T,PN,015
183707,41:00 - 2T,FT,015
456822,14:00 - 1T,NR,016
342414,35:00 - 1T,NR,016
394120,01:00 - 2T,NR,016
188529,44:00 - 2T,NR,016
179050,42:00 - 2T,NR,017
394353,05:00 - 2T,NR,018
180903,22:00 - 2T,NR,018
352966,17:00 - 1T,NR,019
306568,45:00 - 1T,NR,019
167737,20:00 - 2T,NR,019
162890,25:00 - 2T,NR,019
414510,39:00 - 2T,NR,019
541093,12:00 - 1T,NR,020
185854,38:00 - 1T,PN,020
344838,+2 - 1T,NR,021
324550,03:00 - 1T,NR,022
296117,26:00 - 1T,NR,022
178489,10:00 - 2T,NR,022
299190,08:00 - 1T,NR,023
424095,22:00 - 1T,NR,023
181490,42:00 - 1T,NR,024
344208,18:00 - 2T,NR,024
166119,35:00 - 2T,NR,024
527841,40:00 - 1T,NR,025
160144,09:00 - 2T,NR,026
298313,24:00 - 1T,NR,027
508173,36:00 - 1T,NR,027
316648,40:00 - 2T,PN,027
306914,02:00 - 1T,NR,028
165414,19:00 - 1T,NR,028
329667,40:00 - 1T,NR,029
457846,01:00 - 2T,NR,029
298523,19:00 - 2T,NR,029
362492,04:00 - 2T,NR,030
503121,42:00 - 2T,NR,030
341926,33:00 - 1T,NR,031
299373,30:00 - 1T,FT,032
167671,07:00 - 2T,NR,033
304373,11:00 - 2T,NR,033
536377,37:00 - 2T,NR,033
175954,45:00 - 2T,NR,033
318670,13:00 - 2T,NR,034
463683,22:00 - 1T,FT,036
341224,32:00 - 1T,NR,036
335883,34:00 - 1T,NR,036
341224,37:00 - 1T,NR,036
384158,34:00 - 2T,NR,036
348773,24:00 - 1T,NR,037
291329,40:00 - 1T,NR,037
348773,08:00 - 2T,NR,037
453323,23:00 - 2T,NR,037
358496,42:00 - 2T,NR,037
358496,+3 - 2T,NR,037
377492,30:00 - 1T,NR,038
170031,+1 - 1T,FT,038
145926,28:00 - 2T,NR,038
161597,19:00 - 1T,NR,039
322082,22:00 - 2T,NR,039
291387,27:00 - 2T,NR,039
553616,03:00 - 1T,NR,040
552321,22:00 - 2T,NR,040
166671,37:00 - 1T,NR,043
171747,08:00 - 2T,NR,043
393525,+2 - 2T,NR,043
341465,31:00 - 1T,NR,044
342423,41:00 - 1T,FT,044
307954,11:00 - 2T,NR,044
341465,21:00 - 2T,NR,044
346659,41:00 - 2T,NR,044
379282,06:00 - 2T,NR,045
462674,10:00 - 2T,NR,045
366127,16:00 - 2T,FT,045
462674,+3 - 2T,NR,045
295399,04:00 - 1T,NR,046
408842,15:00 - 2T,NR,046
536361,27:00 - 2T,NR,046
294494,30:00 - 2T,NR,046
295719,41:00 - 1T,NR,047
355541,22:00 - 2T,NR,047
184869,+4 - 2T,NR,047
151886,23:00 - 1T,NR,049
340272,32:00 - 1T,NR,049
170712,06:00 - 2T,NR,049
155841,17:00 - 1T,NR,050
175828,19:00 - 1T,NR,050
155841,15:00 - 2T,NR,050
459143,17:00 - 2T,NR,050
404306,22:00 - 1T,NR,051
302082,+2 - 1T,NR,051
404306,09:00 - 2T,NR,051
161233,26:00 - 1T,PN,052
161233,22:00 - 2T,NR,052
307208,+1 - 2T,NR,052
351640,05:00 - 2T,NR,054
433417,31:00 - 2T,NR,054
415614,20:00 - 1T,NR,055
332776,45:00 - 2T,NR,055
184606,34:00 - 2T,NR,056
517445,+5 - 2T,PN,056
335954,09:00 - 2T,NR,057
370739,10:00 - 1T,NR,059
182630,36:00 - 1T,NR,060
527841,37:00 - 1T,NR,060
339784,21:00 - 2T,NR,060
527841,27:00 - 2T,NR,060
527841,29:00 - 2T,NR,060
324066,40:00 - 2T,PN,060
298550,13:00 - 2T,NR,062
412758,31:00 - 1T,NR,063
434442,38:00 - 1T,NR,063
457846,09:00 - 2T,NR,063
299812,03:00 - 1T,NR,064
432076,16:00 - 2T,NR,064
386790,24:00 - 2T,NR,064
432076,36:00 - 2T,NR,064
182203,+1 - 1T,NR,065
345823,32:00 - 1T,NR,066
388330,41:00 - 1T,NR,066
388330,06:00 - 2T,NR,066
307405,09:00 - 2T,NR,066
421551,28:00 - 1T,FT,067
427663,36:00 - 1T,NR,069
463811,09:00 - 2T,NR,069
646544,20:00 - 2T,NR,069
449235,37:00 - 1T,NR,070
459875,06:00 - 2T,NR,070
324707,05:00 - 1T,PN,071
348773,31:00 - 1T,NR,071
324707,+1 - 1T,PN,071
377492,05:00 - 2T,NR,071
303400,42:00 - 2T,NR,071
293946,31:00 - 2T,NR,072
537554,34:00 - 2T,NR,072
161597,41:00 - 1T,PN,073
303796,+3 - 1T,NR,073
330590,01:00 - 2T,NR,073
292295,35:00 - 2T,NR,073
404318,36:00 - 2T,NR,073
404318,43:00 - 2T,NR,073
458878,17:00 - 1T,PN,074
552321,11:00 - 2T,PN,074
