Game,Home,Away
001,Barcelona/RO,RioBranco/AC
002,FastClube/AM,SãoRaimundo/RR
003,SantosFutebolClube/AP,Manaus/AM
004,Galvez/AC,RealDesportivo/RO
005,AtléticoRoraima/RR,MotoClub/MA
006,SãoRaimundo/PA,Ypiranga/AP
007,River/PI,Bragantino/PA
008,SantaCruz/RN,Floresta/CE
009,AtléticoCearense/CE,Central/PE
010,Maranhão/MA,Altos/PI
011,Serrano/PB,América/RN
013,Jacuipense/BA,Asa/AL
014,Vitória/PE,Campinense/PB
015,FluminensedeFeira/BA,Salgueiro/PE
016,Coruripe/AL,Sergipe/SE
017,Itabaiana/SE,Aparecidense/GO
018,Interporto/TO,Juazeirense/BA
019,Corumbaense/MS,PalmasLtda/TO
020,Ipora/GO,Sinop/MT
021,UniãodeRondonópolis/MT,Anapolina/GO
022,AtleticoPatrocinense/MG,Operário/MS
023,VitoriaF.C./ES,Sobradinho/DF
024,Caldense/MG,Portuguesa/RJ
025,Ituano/SP,Urt/MG
026,Brasiliense/DF,SerraF.C./ES
027,HercilioLuzFutebolClube/SC,Tupi/MG
028,AssociacaoDesportivaItaborai/RJ,Novorizontino/SP
029,Brusque/SC,Boavista/RJ
030,Gaúcho/RS,FozdoIguaçu/PR
031,Caxias/RS,SãoCaetano/SP
032,Cianorte/PR,Tubarão/SC
033,MaringáFutebolClube/PR,Avenida/RS
034,Ferroviária/SP,Joinville/SC
035,RioBranco/AC,FastClube/AM
036,SãoRaimundo/RR,Barcelona/RO
037,Manaus/AM,Galvez/AC
038,RealDesportivo/RO,SantosFutebolClube/AP
039,MotoClub/MA,SãoRaimundo/PA
040,Ypiranga/AP,AtléticoRoraima/RR
042,Floresta/CE,River/PI
043,Central/PE,Maranhão/MA
044,Altos/PI,AtléticoCearense/CE
045,América/RN,América/PE
046,BahiadeFeira/BA,Serrano/PB
047,Asa/AL,Vitória/PE
049,Salgueiro/PE,Coruripe/AL
050,Sergipe/SE,FluminensedeFeira/BA
051,Aparecidense/GO,Interporto/TO
052,Juazeirense/BA,Itabaiana/SE
053,PalmasLtda/TO,Ipora/GO
054,Sinop/MT,Corumbaense/MS
055,Anapolina/GO,AtleticoPatrocinense/MG
056,Operário/MS,UniãodeRondonópolis/MT
057,Sobradinho/DF,Caldense/MG
059,Urt/MG,Brasiliense/DF
060,SerraF.C./ES,Ituano/SP
061,Tupi/MG,AssociacaoDesportivaItaborai/RJ
062,Novorizontino/SP,HercilioLuzFutebolClube/SC
063,Boavista/RJ,Gaúcho/RS
064,FozdoIguaçu/PR,Brusque/SC
065,SãoCaetano/SP,Cianorte/PR
066,Tubarão/SC,Caxias/RS
067,Avenida/RS,Ferroviária/SP
068,Joinville/SC,MaringáFutebolClube/PR
069,RioBranco/AC,SãoRaimundo/RR
070,Barcelona/RO,FastClube/AM
071,Manaus/AM,RealDesportivo/RO
072,SantosFutebolClube/AP,Galvez/AC
073,MotoClub/MA,Ypiranga/AP
074,AtléticoRoraima/RR,SãoRaimundo/PA
075,Bragantino/PA,Floresta/CE
076,River/PI,SantaCruz/RN
077,Central/PE,Altos/PI
078,AtléticoCearense/CE,Maranhão/MA
079,América/RN,BahiadeFeira/BA
080,Serrano/PB,América/PE
