Campeonato:,Campeonato Brasileiro - Série B/2021,,Rodada:,31
Jogo:,Londrina / PR X Goiás / GO,,,
Data:,19/10/2021 Horário: 19:00 Estádio:,Jacy Scaff / Londrina,,
"",Arbitragem
Arbitro:,Douglas Schwengber da Silva (AB / RS)
Arbitro Assistente 1:,Mauricio Coelho Silva Penna (AB / RS)
Arbitro Assistente 2:,Tiago Augusto Kappes Diel (AB / RS)
Quarto Arbitro:,Leonardo Sígari Zanon (AB / PR)
Analista de Campo:,Faustino Vicente Lopes (CBF / PR)
VAR:,Caio Max Augusto Vieira (AB / RN)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,18:50Atraso:,,Não Houve Entrada do mandante: 20:00,,Atraso:,Não Houve
Entrada do visitante:,18:50Atraso:,,Não Houve Entrada do visitante: 19:59,,Atraso:,Não Houve
Início 1o Tempo:,19:00Atraso:,,Não Houve Início do 2o Tempo: 20:02,,Atraso:,Não Houve
Término do 1o Tempo:,19:47Acréscimo:,,2 min Término do 2o Tempo: 20:51,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Londrina / PR,,,Goiás / GO,,,,
No,Apelido,Nome Completo,T/R,P/A,CBF No Apelido Nome Completo,,T/R,P/A,CBF
1,Cesar,Cesar Augusto Soares ...,T(g),P,409084 1 Tadeu Tadeu Antonio Ferreira,,T(g),P,308316
3,Marcondes,Marcondes de Jesus S ...,T,P,311339 2 Apodi Luiz Diallisson de S ...,,T,P,172576
5,João Paulo,Joao Paulo da Silva,T,P,174223 3 David Duarte David de Duarte Macedo,,T,P,348537
6,Eltinho,Elton Divino Celio,T,P,171945 4 Reynaldo Reynaldo Cesar Moraes,,T,P,352000
7,Roberto,Roberto Cesar Zardin ...,T,P,159419 5 Jackson Jackson Diego Ibraim ...,,T,P,429437
8,Jhonny,Jhonny Lucas Flora B ...,T,P,522890 6 Hugo Hugo Ferreira de Farias,,T,P,403342
9,Jose Joaquim,Jose Joaquim de Carvalho,T,P,424600 7 Luan Luan Dias da Silva,,T,P,352508
11,Marcelo,Marcelo Antonio de O ...,T,P,508210 8 Fellipe Fellipe Ramos Ignez  ...,,T,P,357424
14,Marcelo,Marcelo de Freitas Costa,T,P,318694 9 Nicolas Nicolas Godinho Johann,,T,P,179934
18,Matheus,Matheus Henrique Bianqui,T,P,581520 10 Elvis Elvis Vieira Araujo,,T,P,183975
20,Augusto,Augusto de Souza Silva,T,P,339225 11 Alef Manga Alef Mangueira Sever ...,,T,P,422347
12,Dalton,Dalton Alan Munaretto,R(g),P,174147 12 Rangel Marcelo Rangel Rosa,,R(g),P,186722
2,ELÁCIO,Elácio José Cordoba  ...,R,P,693191 13 Matheus Matheus Salustiano Pires,,R,P,316480
4,Saimon,Saimon Pains Tormen,R,P,188643 14 Ivan Ivan Aparecido Martins,,R,P,317006
10,Celsinho,Celso Luis Honorato  ...,R,P,172288 15 Julio Cesa ... Julio Cesar de Rezen ...,,R,P,315696
13,Gêge,Geirton Marques Aires,R,P,310627 16 Artur Artur Sergio Batista ...,,R,P,377697
15,Baiano,Luiz Henrique dos Sa ...,R,P,422344 17 Welliton Welliton Soares Morais,,R,P,169940
16,Felipe,Felipe Vieira Augusto,R,P,533292 18 Bruno MezengaBruno Ferreira Mombr ...,,R,P,169000
17,Tarik,Tarik Michel Kedes B ...,R,P,294486 19 Adailson Adailson Freire Pere ...,,R,P,533140
19,Salatiel Jr,Salatiel de Oliveira ...,R,P,337491 20 Caio Vinicius Caio Vinicius da Con ...,,R,P,434289
21,Caprini,Mauricio Caprini Pinto,R,P,371231 21 Pedro Bahia Pedro Henrique Perei ...,,R,P,551349
22,Victor Daniel,Victor Daniel Crista ...,R,P,511720,,,,
23,Gabriel,Gabriel Ramos da Penha,R,P,372099,,,,
"",,Comissão Técnica,
"",Londrina / PR,,Goiás / GO
Técnico:,Marcio Fernandes Figueiredo,Técnico:,Marcelo Ribeiro Cabo
Assistente Técnico:,Marcio Fernandes Figueiredo Junior,Assistente Técnico:,Jose Gabriel Campanelli Da Rocha Cabo
Médico:,Luciano Facci Feijo,Médico:,Bruno Rafael Silva Favaron
Treinador De Goleiros:,Edson Luiz Da Silva,Treinador De Goleiros:,Edimar Torquato De Souza
Preparador Físico:,Joao Carlos Martins Ruiz,Preparador Físico:,Tiago De Marsillac Melsert
Fisioterapeuta:,Joilson Amorim Ferreira,Fisioterapeuta:,Marcelo Da Motta Pucca
"",,,,Cartões Amarelos
Tempo,1T/2T,No,Nome do Jogador,Equipe
01:00,1T,2,Luiz Diallisson de Souza Alves,Goiás/GO
"",,,Motivo: A1.1.  Dar ou tentar dar um pontapé (chute) em um adversário de maneira temerária na disputa da bola  - Por dar um chute,
"",,,com uso da sola de maneira temerária na disputa da bola.,
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Goiás/GO,,16 - Artur Sergio Batista de Souza,6 - Hugo Ferreira de Farias
19:00,2T,Londrina/PR,,21 - Mauricio Caprini Pinto,7 - Roberto Cesar Zardin Rodrigues
19:00,2T,Londrina/PR,,10 - Celso Luis Honorato Junior,14 - Marcelo de Freitas Costa
26:00,2T,Goiás/GO,,19 - Adailson Freire Pereira da S...,9 - Nicolas Godinho Johann
26:00,2T,Goiás/GO,,17 - Welliton Soares Morais,11 - Alef Mangueira Severino Pere...
