Campeonato:,Campeonato Brasileiro - Série B/2021,,Rodada:,26
Jogo:,Londrina / PR X Vitória / BA,,,
Data:,25/09/2021 Horário: 16:00 Estádio:,Jacy Scaff / Londrina,,
"",Arbitragem
Arbitro:,Zandick Gondim Alves Junior (AB / RN)
Arbitro Assistente 1:,Vinicius Melo de Lima (AB / RN)
Arbitro Assistente 2:,Luis Carlos de França Costa (AB / RN)
Quarto Arbitro:,Leonardo Sígari Zanon (AB / PR)
Analista de Campo:,Afonso Vitor de Oliveira (CBF / PR)
VAR:,Thiago Duarte Peixoto (AB / SP)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:55Atraso:,,Não Houve Entrada do mandante: 17:01,,Atraso:,Não Houve
Entrada do visitante:,15:54Atraso:,,Não Houve Entrada do visitante: 17:00,,Atraso:,Não Houve
Início 1o Tempo:,16:00Atraso:,,Não Houve Início do 2o Tempo: 17:03,,Atraso:,Não Houve
Término do 1o Tempo:,16:48Acréscimo:,,3 min Término do 2o Tempo: 17:53,Acréscimo:,,5 min
Resultado do 1o Tempo: 1 X 0,,,Resultado Final: 1 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Londrina / PR,,,Vitória / BA,,,,
No,Apelido,Nome Completo,T/R,P/A,CBF No Apelido Nome Completo,T/R,,P/A,CBF
12,Dalton,Dalton Alan Munaretto,T(g),P,174147 1 Lucas Arcanjo Lucas Willians Assis ...,T(g),,P,513071
3,Marcondes,Marcondes de Jesus S ...,T,P,311339 2 Edvan Edvan Sena Santos Ribeiro,T,,P,398485
5,Jean Henrique,Jean Henrique dos Santos,T,P,351605 3 Mateus Mateus Souza Moraes,T,,P,545784
6,Felipe,Felipe Vieira Augusto,T,P,533292 4 Wallace Reis Wallace Reis Silva,T,,P,166649
7,Marcelo,Marcelo Antonio de O ...,T,P,508210 5 PABLO SILES Pablo Fabricio Siles ...,T,,P,716645
8,Jhonny,Jhonny Lucas Flora B ...,T,P,522890 6 Roberto Roberto Heuchayer Sa ...,T,,P,188110
11,Baiano,Luiz Henrique dos Sa ...,T,P,422344 7 Caique Caique Silvio Souza  ...,T,,P,527849
18,Matheus,Matheus Henrique Bianqui,T,P,581520 8 Fernando Neto Fernando Jose da Cun ...,T,,P,321820
19,Aldevan,Aldevan Santos Nasci ...,T,P,432076 9 SAMUEL Samuel Vanderlei da Silva,T,,P,646878
22,Danilo,Danilo Matheus Garci ...,T,P,517942 11 Marcinho Marcio Antonio de So ...,T,,P,305360
23,Lucas,Lucas Rodrigues Costa,T,P,345098 15 Guilherme  ... Guilherme Ribeiro Rend,T,,P,454527
1,Alan,Alan Jose Bernardon,R(g),P,326968 12 Ronaldo Ronaldo de Oliveira  ...,R(g),,P,369161
2,ELÁCIO,Elácio José Cordoba  ...,R,P,693191 13 Gabriel Bispo Gabriel Bispo dos Santos,R,,P,454107
4,Marcos,Marcos Wilson da Silva,R,P,403127 14 T. Kelven Thalisson Kelven da Silva,R,,P,361347
9,Salatiel Jr,Salatiel de Oliveira ...,R,P,337491 16 Renan Renan Luis Neves dos ...,R,,P,333459
10,Gêge,Geirton Marques Aires,R,P,310627 17 David David da Hora da Con ...,R,,P,522984
13,Caprini,Mauricio Caprini Pinto,R,P,371231 18 Bolota Anmerson da Silva Soares,R,,P,512166
14,Marcelo,Marcelo de Freitas Costa,R,P,318694 19 Manoel Cri ... Manoel Cristiano Rib ...,R,,P,187984
15,João Paulo,Joao Paulo da Silva,R,P,174223 20 Alisson Alisson de Almeida Santos,R,,P,610773
16,Roberto,Roberto Cesar Zardin ...,R,P,159419 21 Cedric Ilson Cedric Borges  ...,R,,P,437380
17,Elias,Elias Nascimento Felicio,R,P,308624 22 Raul Raul Prata,R,,P,181172
