CBF,In,Out,Nº,Clube
150708,00:00 - 1T,45:00 - 2T,1,A.b.c./RN
151033,00:00 - 1T,45:00 - 2T,1,Oeste/SP
306019,00:00 - 1T,45:00 - 2T,2,A.b.c./RN
303170,00:00 - 1T,45:00 - 2T,2,Oeste/SP
149998,00:00 - 1T,45:00 - 2T,3,A.b.c./RN
133323,00:00 - 1T,45:00 - 2T,3,Oeste/SP
163660,00:00 - 1T,45:00 - 2T,4,A.b.c./RN
291797,00:00 - 1T,45:00 - 2T,4,Oeste/SP
176416,00:00 - 1T,45:00 - 2T,5,A.b.c./RN
149381,00:00 - 1T,45:00 - 2T,5,Oeste/SP
401227,00:00 - 1T,45:00 - 2T,6,A.b.c./RN
161974,00:00 - 1T,45:00 - 2T,6,Oeste/SP
291843,00:00 - 1T,45:00 - 2T,7,A.b.c./RN
154599,00:00 - 1T,45:00 - 2T,7,Oeste/SP
154132,00:00 - 1T,45:00 - 2T,8,A.b.c./RN
318773,00:00 - 1T,45:00 - 2T,8,Oeste/SP
147713,00:00 - 1T,45:00 - 2T,9,A.b.c./RN
188700,00:00 - 1T,45:00 - 2T,9,Oeste/SP
187085,00:00 - 1T,45:00 - 2T,10,A.b.c./RN
168092,00:00 - 1T,45:00 - 2T,10,Oeste/SP
176981,00:00 - 1T,45:00 - 2T,11,A.b.c./RN
166109,00:00 - 1T,45:00 - 2T,19,Oeste/SP
