CBF,In,Out,Nº,Clube
323643,00:00 - 1T,45:00 - 2T,1,América/MG
146153,00:00 - 1T,45:00 - 2T,1,América/RN
178723,00:00 - 1T,45:00 - 2T,2,América/MG
186564,00:00 - 1T,45:00 - 2T,2,América/RN
184894,00:00 - 1T,45:00 - 2T,3,América/MG
329561,00:00 - 1T,45:00 - 2T,3,América/RN
167214,00:00 - 1T,45:00 - 2T,4,América/MG
185846,00:00 - 1T,45:00 - 2T,4,América/RN
306822,00:00 - 1T,45:00 - 2T,5,América/MG
151287,00:00 - 1T,45:00 - 2T,5,América/RN
313755,00:00 - 1T,45:00 - 2T,6,América/MG
328302,00:00 - 1T,45:00 - 2T,6,América/RN
184508,00:00 - 1T,45:00 - 2T,7,América/MG
188804,00:00 - 1T,45:00 - 2T,7,América/RN
157710,00:00 - 1T,45:00 - 2T,8,América/MG
175065,00:00 - 1T,45:00 - 2T,8,América/RN
185680,00:00 - 1T,45:00 - 2T,9,América/MG
161683,00:00 - 1T,45:00 - 2T,9,América/RN
310711,00:00 - 1T,45:00 - 2T,11,América/MG
168366,00:00 - 1T,45:00 - 2T,10,América/RN
177885,00:00 - 1T,45:00 - 2T,100,América/MG
326805,00:00 - 1T,45:00 - 2T,11,América/RN
