CBF,In,Out,Nº,Clube
169020,00:00 - 1T,45:00 - 2T,1,Guaratinguetá/SP
130014,00:00 - 1T,45:00 - 2T,1,Sport/PE
135304,00:00 - 1T,45:00 - 2T,2,Guaratinguetá/SP
159612,00:00 - 1T,45:00 - 2T,3,Sport/PE
131618,00:00 - 1T,45:00 - 2T,3,Guaratinguetá/SP
142460,00:00 - 1T,45:00 - 2T,4,Sport/PE
137982,00:00 - 1T,45:00 - 2T,4,Guaratinguetá/SP
135260,00:00 - 1T,45:00 - 2T,5,Sport/PE
150979,00:00 - 1T,45:00 - 2T,5,Guaratinguetá/SP
166253,00:00 - 1T,45:00 - 2T,10,Sport/PE
175878,00:00 - 1T,45:00 - 2T,6,Guaratinguetá/SP
175557,00:00 - 1T,45:00 - 2T,11,Sport/PE
178378,00:00 - 1T,45:00 - 2T,7,Guaratinguetá/SP
166416,00:00 - 1T,45:00 - 2T,15,Sport/PE
176874,00:00 - 1T,45:00 - 2T,8,Guaratinguetá/SP
331937,00:00 - 1T,45:00 - 2T,19,Sport/PE
160336,00:00 - 1T,45:00 - 2T,9,Guaratinguetá/SP
184833,00:00 - 1T,45:00 - 2T,21,Sport/PE
134389,00:00 - 1T,45:00 - 2T,10,Guaratinguetá/SP
161437,00:00 - 1T,45:00 - 2T,29,Sport/PE
180181,00:00 - 1T,45:00 - 2T,11,Guaratinguetá/SP
366913,00:00 - 1T,45:00 - 2T,30,Sport/PE
