CBF,In,Out,Nº,Clube
178365,00:00 - 1T,45:00 - 2T,73,Figueirense/SC
159684,00:00 - 1T,45:00 - 2T,1,Vitória/BA
137982,00:00 - 1T,45:00 - 2T,3,Figueirense/SC
177152,00:00 - 1T,45:00 - 2T,3,Vitória/BA
315101,00:00 - 1T,30:00 - 2T,7,Figueirense/SC
402095,00:00 - 1T,INT,4,Vitória/BA
151437,00:00 - 1T,45:00 - 2T,9,Figueirense/SC
184307,00:00 - 1T,45:00 - 2T,7,Vitória/BA
311087,00:00 - 1T,21:00 - 2T,11,Figueirense/SC
180083,00:00 - 1T,45:00 - 2T,8,Vitória/BA
326522,00:00 - 1T,45:00 - 2T,15,Figueirense/SC
185126,00:00 - 1T,45:00 - 2T,9,Vitória/BA
299925,00:00 - 1T,45:00 - 2T,17,Figueirense/SC
328835,00:00 - 1T,30:00 - 2T,13,Vitória/BA
155193,00:00 - 1T,14:00 - 2T,19,Figueirense/SC
369136,00:00 - 1T,INT,16,Vitória/BA
393868,00:00 - 1T,45:00 - 2T,31,Figueirense/SC
293180,00:00 - 1T,45:00 - 2T,17,Vitória/BA
312015,00:00 - 1T,45:00 - 2T,59,Figueirense/SC
165775,00:00 - 1T,45:00 - 2T,25,Vitória/BA
169835,00:00 - 1T,45:00 - 2T,85,Figueirense/SC
184273,00:00 - 1T,45:00 - 2T,26,Vitória/BA
186564,INT,45 - 2T,32,Vitória/BA
554079,INT,45 - 2T,36,Vitória/BA
169529,14:00 - 2T,45 - 2T,32,Figueirense/SC
303718,21:00 - 2T,45 - 2T,27,Figueirense/SC
320961,30:00 - 2T,45 - 2T,99,Figueirense/SC
176512,30:00 - 2T,45 - 2T,11,Vitória/BA
