CBF,In,Out,Nº,Clube
383559,13:00 - 2T,45 - 2T,23,Vitória/BA
174755,00:00 - 1T,45:00 - 2T,1,PontePreta/SP
402095,00:00 - 1T,45:00 - 2T,4,Vitória/BA
337508,00:00 - 1T,45:00 - 2T,2,PontePreta/SP
180083,00:00 - 1T,45:00 - 2T,8,Vitória/BA
163885,00:00 - 1T,45:00 - 2T,3,PontePreta/SP
185126,00:00 - 1T,45:00 - 2T,9,Vitória/BA
167600,00:00 - 1T,45:00 - 2T,4,PontePreta/SP
176512,00:00 - 1T,45:00 - 2T,11,Vitória/BA
164019,00:00 - 1T,45:00 - 2T,5,PontePreta/SP
369136,00:00 - 1T,45:00 - 2T,16,Vitória/BA
332318,00:00 - 1T,45:00 - 2T,6,PontePreta/SP
150591,00:00 - 1T,45:00 - 2T,22,Vitória/BA
301087,00:00 - 1T,45:00 - 2T,9,PontePreta/SP
165775,00:00 - 1T,45:00 - 2T,25,Vitória/BA
457323,00:00 - 1T,45:00 - 2T,10,PontePreta/SP
184273,00:00 - 1T,45:00 - 2T,26,Vitória/BA
189822,00:00 - 1T,45:00 - 2T,17,PontePreta/SP
355752,39:00 - 2T,45 - 2T,29,Vitória/BA
183977,00:00 - 1T,45:00 - 2T,18,PontePreta/SP
146539,INT,45 - 2T,30,Vitória/BA
179098,00:00 - 1T,45:00 - 2T,22,PontePreta/SP
146539,INT,45 - 2T,30,Vitória/BA
383559,13:00 - 2T,45 - 2T,23,Vitória/BA
355752,39:00 - 2T,45 - 2T,29,Vitória/BA
