CBF,Time,Type,Game
178620,07:00 - 2T,NR,001
309723,02:00 - 1T,NR,002
294769,43:00 - 2T,NR,003
507462,37:00 - 2T,NR,005
179832,14:00 - 1T,NR,006
175475,19:00 - 1T,NR,007
349171,24:00 - 1T,NR,009
152954,26:00 - 1T,NR,010
189822,27:00 - 1T,NR,011
401839,09:00 - 2T,NR,012
162248,28:00 - 1T,NR,013
161625,+1 - 1T,PN,014
298642,23:00 - 2T,NR,014
311336,44:00 - 1T,NR,015
335312,06:00 - 1T,NR,016
307245,18:00 - 2T,NR,019
149237,+1 - 1T,NR,022
522895,33:00 - 2T,NR,023
189739,01:00 - 2T,NR,025
303545,39:00 - 1T,NR,026
172576,20:00 - 1T,NR,027
177152,31:00 - 2T,CT,028
165544,37:00 - 2T,NR,029
383527,28:00 - 1T,NR,030
296337,01:00 - 1T,NR,032
306616,30:00 - 1T,NR,033
158615,24:00 - 1T,NR,034
120815,+1 - 1T,NR,034
164974,11:00 - 1T,NR,036
178486,35:00 - 1T,NR,037
152954,42:00 - 1T,NR,038
148994,07:00 - 1T,PN,039
137982,35:00 - 1T,NR,040
306616,19:00 - 1T,NR,042
183189,11:00 - 1T,NR,043
150151,+1 - 1T,NR,044
178486,02:00 - 1T,NR,045
182423,32:00 - 2T,NR,046
353824,13:00 - 1T,NR,047
294769,29:00 - 1T,NR,048
184685,+2 - 2T,NR,049
300140,19:00 - 2T,NR,050
311336,22:00 - 1T,NR,051
335611,19:00 - 2T,NR,052
298595,13:00 - 1T,NR,053
335312,+1 - 1T,CT,053
306616,14:00 - 2T,PN,055
169945,+1 - 2T,NR,055
149233,31:00 - 1T,NR,056
307245,25:00 - 1T,NR,058
155193,08:00 - 1T,NR,059
318165,+3 - 2T,NR,060
150151,18:00 - 1T,NR,061
149237,40:00 - 1T,NR,062
507380,38:00 - 1T,NR,063
291866,37:00 - 1T,NR,065
184685,15:00 - 1T,NR,066
173180,16:00 - 1T,NR,067
158615,+2 - 1T,NR,067
178486,33:00 - 1T,NR,069
137982,14:00 - 1T,NR,070
150151,09:00 - 1T,NR,072
317827,21:00 - 1T,CT,073
292942,20:00 - 1T,NR,074
166603,09:00 - 2T,NR,075
161437,35:00 - 1T,FT,076
152788,18:00 - 1T,NR,078
189920,26:00 - 1T,NR,079
179486,10:00 - 2T,NR,080
294769,+4 - 2T,NR,080
379462,01:00 - 1T,NR,081
184833,29:00 - 1T,NR,082
153924,10:00 - 2T,NR,083
306149,31:00 - 1T,NR,084
306616,28:00 - 1T,NR,085
309723,16:00 - 2T,NR,086
302795,33:00 - 1T,NR,087
339155,31:00 - 2T,FT,089
137705,33:00 - 1T,NR,090
292942,10:00 - 1T,PN,092
157280,27:00 - 1T,NR,093
164974,45:00 - 1T,NR,094
146817,23:00 - 2T,PN,095
141209,36:00 - 1T,NR,096
310950,10:00 - 2T,NR,097
149233,41:00 - 1T,NR,098
153924,+5 - 2T,NR,098
148994,39:00 - 1T,NR,100
170061,29:00 - 2T,NR,102
161625,20:00 - 1T,NR,104
379462,04:00 - 1T,NR,106
305976,03:00 - 2T,NR,109
179098,02:00 - 2T,PN,112
158402,31:00 - 2T,NR,113
165524,11:00 - 1T,NR,115
420184,10:00 - 1T,NR,117
521936,02:00 - 2T,NR,118
159607,33:00 - 1T,NR,119
313426,28:00 - 2T,NR,120
168008,30:00 - 1T,NR,121
164974,27:00 - 1T,NR,123
159607,26:00 - 1T,NR,125
175320,+3 - 1T,NR,125
402984,38:00 - 1T,NR,126
313426,07:00 - 2T,NR,127
167509,32:00 - 1T,NR,128
154989,10:00 - 1T,NR,129
175475,21:00 - 1T,NR,130
339275,41:00 - 1T,NR,131
304071,13:00 - 2T,NR,132
310312,06:00 - 2T,NR,134
306149,14:00 - 1T,NR,135
298642,35:00 - 1T,NR,138
181437,+2 - 2T,NR,138
370756,13:00 - 1T,NR,139
185301,07:00 - 2T,NR,140
295821,42:00 - 1T,NR,141
379462,45:00 - 1T,NR,142
521936,18:00 - 2T,PN,143
158402,27:00 - 1T,NR,144
328813,41:00 - 1T,NR,145
376458,+1 - 2T,NR,145
293440,28:00 - 2T,NR,146
337830,03:00 - 1T,NR,149
306149,03:00 - 1T,NR,150
165836,01:00 - 2T,NR,151
521936,19:00 - 1T,NR,152
385744,23:00 - 2T,NR,155
305976,39:00 - 1T,NR,156
154497,05:00 - 1T,NR,161
311336,20:00 - 1T,NR,162
158402,05:00 - 2T,NR,163
307366,15:00 - 1T,NR,164
531317,+7 - 2T,NR,164
346745,21:00 - 1T,NR,166
178486,34:00 - 1T,NR,170
166649,11:00 - 1T,NR,171
178303,17:00 - 1T,NR,172
170272,03:00 - 2T,FT,174
346745,13:00 - 1T,NR,175
307245,37:00 - 2T,NR,176
118442,13:00 - 1T,NR,179
146817,40:00 - 1T,NR,180
376458,+2 - 2T,NR,181
179098,26:00 - 1T,NR,183
380745,40:00 - 1T,PN,184
165939,03:00 - 1T,NR,185
299142,05:00 - 1T,NR,186
154497,14:00 - 1T,NR,188
346745,+2 - 1T,NR,188
161625,09:00 - 1T,NR,189
140653,40:00 - 1T,FT,190
168766,04:00 - 1T,NR,191
337830,10:00 - 1T,NR,192
178303,23:00 - 1T,NR,194
153924,15:00 - 1T,NR,195
155840,25:00 - 2T,NR,196
339155,03:00 - 1T,NR,198
330966,05:00 - 1T,NR,199
346636,31:00 - 1T,NR,200
185680,+3 - 2T,NR,201
168982,24:00 - 2T,PN,203
292205,21:00 - 1T,NR,205
178361,05:00 - 1T,NR,206
159607,10:00 - 1T,NR,207
431525,01:00 - 1T,NR,208
,42:00 1T - 9 NR Ricardo de Oliveira,Santos/SP,209
,42:00 1T - 9 NR Ricardo de Oliveira,Santos/SP,209
,42:00 1T - 9 NR Ricardo de Oliveira,Santos/SP,209
179832,26:00 - 1T,NR,210
178875,10:00 - 1T,NR,211
305976,30:00 - 1T,NR,213
179832,12:00 - 2T,PN,214
347222,04:00 - 1T,NR,215
401839,17:00 - 2T,NR,217
150151,15:00 - 1T,NR,218
182246,42:00 - 1T,NR,219
149578,07:00 - 1T,NR,220
521936,23:00 - 1T,PN,222
166061,04:00 - 1T,NR,224
178827,19:00 - 1T,NR,226
310950,10:00 - 1T,NR,227
401839,43:00 - 1T,NR,228
178303,19:00 - 2T,NR,229
150151,20:00 - 1T,NR,230
163518,19:00 - 1T,NR,231
298595,12:00 - 1T,NR,232
179832,40:00 - 1T,NR,233
149578,13:00 - 2T,NR,235
168008,31:00 - 1T,NR,236
178303,28:00 - 1T,NR,237
408134,35:00 - 2T,NR,239
305976,+1 - 1T,NR,240
291540,23:00 - 2T,NR,240
307245,+3 - 1T,NR,241
299142,01:00 - 2T,NR,242
339275,39:00 - 1T,NR,243
166061,37:00 - 1T,NR,247
185974,10:00 - 1T,NR,248
401839,29:00 - 1T,NR,249
313755,17:00 - 1T,NR,250
173180,37:00 - 1T,NR,251
296349,38:00 - 1T,NR,252
178684,34:00 - 2T,NR,253
337830,37:00 - 1T,NR,255
339275,17:00 - 1T,NR,256
150176,09:00 - 1T,PN,260
300140,06:00 - 1T,NR,261
141158,36:00 - 1T,PN,263
