CBF,In,Out,Nº,Clube
137377,00:00 - 1T,45:00 - 2T,1,Palmeiras/SP
107639,00:00 - 1T,45:00 - 2T,1,SãoPaulo/SP
177152,00:00 - 1T,45:00 - 2T,3,Palmeiras/SP
184801,00:00 - 1T,45:00 - 2T,2,SãoPaulo/SP
161941,00:00 - 1T,45:00 - 2T,5,Palmeiras/SP
178096,00:00 - 1T,45:00 - 2T,5,SãoPaulo/SP
291738,00:00 - 1T,36:00 - 2T,7,Palmeiras/SP
173760,00:00 - 1T,45:00 - 2T,6,SãoPaulo/SP
306149,00:00 - 1T,14:00 - 2T,17,Palmeiras/SP
155330,00:00 - 1T,45:00 - 2T,7,SãoPaulo/SP
320839,00:00 - 1T,45:00 - 2T,18,Palmeiras/SP
135687,00:00 - 1T,45:00 - 2T,9,SãoPaulo/SP
158615,00:00 - 1T,45:00 - 2T,19,Palmeiras/SP
184364,00:00 - 1T,45:00 - 2T,10,SãoPaulo/SP
172189,00:00 - 1T,31:00 - 2T,27,Palmeiras/SP
522233,00:00 - 1T,45:00 - 2T,20,SãoPaulo/SP
300140,00:00 - 1T,45:00 - 2T,31,Palmeiras/SP
172996,00:00 - 1T,45:00 - 2T,22,SãoPaulo/SP
178827,00:00 - 1T,45:00 - 2T,32,Palmeiras/SP
176729,00:00 - 1T,45:00 - 2T,25,SãoPaulo/SP
157280,00:00 - 1T,45:00 - 2T,66,Palmeiras/SP
317379,00:00 - 1T,45:00 - 2T,26,SãoPaulo/SP
511616,14:00 - 2T,45:00 - 2T,9,Palmeiras/SP
154144,31:00 - 2T,45:00 - 2T,8,Palmeiras/SP
431525,36:00 - 2T,45:00 - 2T,33,Palmeiras/SP
