CBF,In,Out,Nº,Clube
172624,00:00 - 1T,45:00 - 2T,1,Treze/PB
311316,00:00 - 1T,45:00 - 2T,1,SantaCruz/PE
350342,00:00 - 1T,45:00 - 2T,2,Treze/PB
184247,00:00 - 1T,45:00 - 2T,2,SantaCruz/PE
348457,00:00 - 1T,45:00 - 2T,3,Treze/PB
527047,00:00 - 1T,45:00 - 2T,3,SantaCruz/PE
395730,00:00 - 1T,45:00 - 2T,4,Treze/PB
173742,00:00 - 1T,45:00 - 2T,4,SantaCruz/PE
188636,00:00 - 1T,45:00 - 2T,5,Treze/PB
308871,00:00 - 1T,45:00 - 2T,5,SantaCruz/PE
404367,00:00 - 1T,45:00 - 2T,6,Treze/PB
298990,00:00 - 1T,45:00 - 2T,7,SantaCruz/PE
508082,00:00 - 1T,24:00 - 2T,8,Treze/PB
430039,00:00 - 1T,45:00 - 2T,10,SantaCruz/PE
138279,00:00 - 1T,45:00 - 2T,9,Treze/PB
171339,00:00 - 1T,45:00 - 2T,11,SantaCruz/PE
357300,00:00 - 1T,45:00 - 2T,10,Treze/PB
308648,00:00 - 1T,45:00 - 2T,12,SantaCruz/PE
371040,00:00 - 1T,42:00 - 2T,17,Treze/PB
336063,00:00 - 1T,45:00 - 2T,17,SantaCruz/PE
118442,00:00 - 1T,16:00 - 2T,20,Treze/PB
174353,00:00 - 1T,45:00 - 2T,22,SantaCruz/PE
344972,16:00 - 2T,45:00 - 2T,7,Treze/PB
371355,24:00 - 2T,45:00 - 2T,11,Treze/PB
529928,42:00 - 2T,45:00 - 2T,18,Treze/PB
