CBF,Time,Type,Game
295792,05:00 - 1T,NR,001
162248,+1 - 1T,PN,002
647446,02:00 - 2T,NR,002
179974,20:00 - 1T,NR,003
330886,16:00 - 1T,NR,004
379462,39:00 - 1T,NR,006
171406,44:00 - 2T,FT,007
306852,+2 - 1T,PN,008
306852,42:00 - 2T,NR,008
292833,+3 - 1T,NR,009
429638,+1 - 1T,NR,009
419646,30:00 - 2T,NR,009
420184,04:00 - 1T,NR,011
169888,04:00 - 2T,NR,012
377355,02:00 - 1T,NR,013
410804,10:00 - 2T,NR,014
295792,19:00 - 2T,NR,015
159607,13:00 - 2T,NR,016
292833,06:00 - 1T,NR,017
183094,44:00 - 1T,NR,018
308405,09:00 - 1T,NR,020
292942,05:00 - 1T,NR,021
177749,03:00 - 2T,NR,022
179974,23:00 - 1T,NR,023
359696,14:00 - 1T,NR,024
565602,09:00 - 1T,NR,025
405246,17:00 - 1T,NR,026
354387,24:00 - 2T,NR,027
419646,40:00 - 1T,NR,029
337363,31:00 - 1T,NR,031
292132,44:00 - 1T,NR,032
334559,19:00 - 1T,NR,035
307245,07:00 - 1T,NR,036
354387,26:00 - 2T,NR,037
307366,20:00 - 1T,NR,039
337363,36:00 - 1T,NR,041
540839,28:00 - 1T,NR,042
169114,10:00 - 1T,NR,043
633571,06:00 - 1T,NR,044
325581,+4 - 2T,NR,046
379386,44:00 - 1T,NR,047
318254,13:00 - 1T,NR,048
177071,41:00 - 2T,NR,049
153924,13:00 - 1T,NR,050
399284,02:00 - 2T,NR,051
318254,07:00 - 2T,NR,052
429638,06:00 - 1T,NR,054
337830,31:00 - 1T,PN,056
633571,16:00 - 2T,PN,057
347998,43:00 - 1T,NR,058
419646,15:00 - 1T,NR,059
303766,17:00 - 2T,NR,060
420184,16:00 - 2T,NR,061
162248,19:00 - 1T,PN,062
295792,06:00 - 2T,NR,063
292357,24:00 - 1T,NR,064
337830,39:00 - 1T,NR,066
161625,13:00 - 2T,NR,067
291738,32:00 - 1T,NR,068
188453,09:00 - 2T,PN,069
428672,44:00 - 2T,NR,071
308405,34:00 - 2T,PN,074
295792,38:00 - 1T,NR,075
331842,+4 - 1T,PN,075
177071,36:00 - 1T,PN,079
173760,16:00 - 2T,NR,080
184455,17:00 - 1T,NR,081
441844,43:00 - 1T,NR,082
321636,02:00 - 1T,NR,083
359696,32:00 - 1T,NR,084
295792,14:00 - 2T,NR,085
422351,35:00 - 2T,FT,087
306852,03:00 - 1T,NR,088
177071,06:00 - 1T,NR,089
307245,20:00 - 2T,NR,090
152788,43:00 - 1T,NR,093
153924,32:00 - 2T,NR,094
521990,05:00 - 1T,NR,096
303716,41:00 - 1T,NR,097
167723,+3 - 1T,NR,097
306852,01:00 - 1T,NR,098
633531,41:00 - 2T,PN,099
291380,21:00 - 1T,CT,101
179395,07:00 - 1T,CT,102
316729,31:00 - 1T,NR,103
376734,16:00 - 2T,PN,104
303716,+1 - 1T,NR,106
184307,29:00 - 2T,NR,107
632758,39:00 - 1T,NR,111
182423,39:00 - 1T,CT,113
633582,09:00 - 1T,NR,115
155840,13:00 - 1T,NR,116
165322,08:00 - 1T,NR,121
294769,+1 - 1T,NR,122
344314,+1 - 2T,NR,122
189822,14:00 - 1T,NR,123
182423,12:00 - 1T,NR,124
633531,08:00 - 1T,NR,125
646477,12:00 - 2T,NR,127
354387,18:00 - 1T,NR,128
185444,22:00 - 1T,NR,129
540839,42:00 - 1T,NR,132
189822,+5 - 1T,NR,133
536862,11:00 - 2T,NR,133
291738,13:00 - 1T,NR,134
295792,43:00 - 1T,NR,135
293420,29:00 - 1T,NR,136
291542,+5 - 1T,PN,136
297781,22:00 - 1T,NR,138
329952,04:00 - 1T,NR,140
291738,13:00 - 1T,NR,141
148994,43:00 - 1T,NR,142
306146,20:00 - 2T,NR,143
646471,42:00 - 1T,NR,144
401839,41:00 - 1T,NR,146
593809,34:00 - 2T,NR,147
306852,28:00 - 2T,PN,148
186135,34:00 - 1T,NR,149
409960,03:00 - 1T,NR,151
185444,19:00 - 1T,NR,152
674105,21:00 - 1T,NR,153
165924,08:00 - 1T,NR,154
184307,02:00 - 1T,NR,155
672682,14:00 - 2T,NR,158
411198,11:00 - 1T,NR,159
148994,10:00 - 1T,NR,160
172576,+3 - 2T,NR,160
184455,43:00 - 1T,NR,161
542337,31:00 - 2T,NR,162
646848,24:00 - 1T,NR,163
453172,43:00 - 2T,NR,164
337830,10:00 - 1T,NR,166
371170,41:00 - 2T,PN,167
167958,38:00 - 1T,CT,168
292833,40:00 - 2T,FT,169
150549,30:00 - 2T,PN,171
150201,18:00 - 1T,NR,172
540090,41:00 - 2T,NR,173
303237,22:00 - 1T,CT,174
633531,+1 - 2T,PN,175
183977,11:00 - 2T,NR,176
161625,44:00 - 1T,PN,177
337830,10:00 - 1T,NR,178
171406,20:00 - 1T,NR,179
143465,39:00 - 1T,NR,180
593809,+4 - 2T,NR,180
422351,29:00 - 1T,NR,181
292132,+1 - 1T,NR,184
646505,09:00 - 2T,NR,185
337830,44:00 - 1T,NR,186
184364,39:00 - 1T,NR,187
387808,27:00 - 2T,NR,188
353107,09:00 - 1T,NR,189
401045,13:00 - 1T,NR,190
184455,+2 - 2T,NR,191
337830,06:00 - 1T,NR,192
166061,02:00 - 2T,NR,193
153924,43:00 - 1T,PN,194
409960,09:00 - 2T,NR,195
