CBF,In,Out,Nº,Clube
174755,00:00 - 1T,45:00 - 2T,1,Csa/AL
166276,00:00 - 1T,45:00 - 2T,12,Corinthians/SP
188990,00:00 - 1T,45:00 - 2T,3,Csa/AL
182423,00:00 - 1T,45:00 - 2T,4,Corinthians/SP
292282,00:00 - 1T,45:00 - 2T,4,Csa/AL
565315,00:00 - 1T,INT,7,Corinthians/SP
164019,00:00 - 1T,16:00 - 2T,7,Csa/AL
292357,00:00 - 1T,38:00 - 2T,11,Corinthians/SP
340115,00:00 - 1T,33:00 - 2T,8,Csa/AL
168387,00:00 - 1T,45:00 - 2T,15,Corinthians/SP
179974,00:00 - 1T,45:00 - 2T,9,Csa/AL
453172,00:00 - 1T,45:00 - 2T,19,Corinthians/SP
581767,00:00 - 1T,22:00 - 2T,13,Csa/AL
177050,00:00 - 1T,45:00 - 2T,23,Corinthians/SP
369136,00:00 - 1T,45:00 - 2T,16,Csa/AL
376734,00:00 - 1T,27:00 - 2T,25,Corinthians/SP
172576,00:00 - 1T,45:00 - 2T,20,Csa/AL
178854,00:00 - 1T,45:00 - 2T,26,Corinthians/SP
175018,00:00 - 1T,45:00 - 2T,22,Csa/AL
183755,00:00 - 1T,45:00 - 2T,35,Corinthians/SP
593809,00:00 - 1T,45:00 - 2T,29,Csa/AL
429638,00:00 - 1T,45:00 - 2T,38,Corinthians/SP
405246,INT,45:00 - 2T,22,Corinthians/SP
291982,16:00 - 2T,45:00 - 2T,15,Csa/AL
646505,22:00 - 2T,45:00 - 2T,18,Csa/AL
523883,27:00 - 2T,45:00 - 2T,31,Corinthians/SP
143465,33:00 - 2T,45:00 - 2T,99,Csa/AL
149233,38:00 - 2T,45:00 - 2T,10,Corinthians/SP
