CBF,In,Out,Nº,Clube
178158,00:00 - 1T,45:00 - 2T,1,Tombense/MG
175143,00:00 - 1T,45:00 - 2T,31,Csa/AL
386913,00:00 - 1T,45:00 - 2T,2,Tombense/MG
175018,00:00 - 1T,45:00 - 2T,2,Csa/AL
307674,00:00 - 1T,45:00 - 2T,3,Tombense/MG
159632,00:00 - 1T,45:00 - 2T,3,Csa/AL
293385,00:00 - 1T,45:00 - 2T,4,Tombense/MG
176809,00:00 - 1T,45:00 - 2T,4,Csa/AL
430311,00:00 - 1T,45:00 - 2T,5,Tombense/MG
340115,00:00 - 1T,27:00 - 2T,5,Csa/AL
331630,00:00 - 1T,45:00 - 2T,6,Tombense/MG
173948,00:00 - 1T,45:00 - 2T,6,Csa/AL
174353,00:00 - 1T,45:00 - 2T,7,Tombense/MG
377355,00:00 - 1T,45:00 - 2T,7,Csa/AL
415027,00:00 - 1T,39:00 - 2T,8,Tombense/MG
180725,00:00 - 1T,45:00 - 2T,8,Csa/AL
427540,00:00 - 1T,20:00 - 2T,9,Tombense/MG
314382,00:00 - 1T,40:00 - 2T,9,Csa/AL
137759,00:00 - 1T,37:00 - 1T,10,Tombense/MG
175913,00:00 - 1T,45:00 - 2T,10,Csa/AL
412193,00:00 - 1T,45:00 - 2T,11,Tombense/MG
172181,00:00 - 1T,32:00 - 2T,11,Csa/AL
320318,37:00 - 1T,45:00 - 2T,19,Tombense/MG
426457,20:00 - 2T,45:00 - 2T,16,Tombense/MG
178833,27:00 - 2T,45:00 - 2T,22,Csa/AL
170547,32:00 - 2T,45:00 - 2T,16,Csa/AL
363867,39:00 - 2T,45:00 - 2T,17,Tombense/MG
184798,40:00 - 2T,45:00 - 2T,19,Csa/AL
