CBF,In,Out,Nº,Clube
141092,00:00 - 1T,45:00 - 2T,1,Botafogo/SP
178158,00:00 - 1T,45:00 - 2T,1,Tombense/MG
292280,00:00 - 1T,45:00 - 2T,2,Botafogo/SP
341126,00:00 - 1T,45:00 - 2T,2,Tombense/MG
401633,00:00 - 1T,45:00 - 2T,3,Botafogo/SP
307674,00:00 - 1T,45:00 - 2T,3,Tombense/MG
158421,00:00 - 1T,45:00 - 2T,4,Botafogo/SP
293385,00:00 - 1T,45:00 - 2T,4,Tombense/MG
432926,00:00 - 1T,45:00 - 2T,5,Botafogo/SP
430311,00:00 - 1T,45:00 - 2T,5,Tombense/MG
166799,00:00 - 1T,45:00 - 2T,6,Botafogo/SP
189556,00:00 - 1T,45:00 - 2T,6,Tombense/MG
343672,00:00 - 1T,08:00 - 1T,7,Botafogo/SP
363867,00:00 - 1T,45:00 - 2T,7,Tombense/MG
379573,00:00 - 1T,45:00 - 2T,8,Botafogo/SP
415027,00:00 - 1T,39:00 - 2T,8,Tombense/MG
151005,00:00 - 1T,45:00 - 2T,9,Botafogo/SP
174353,00:00 - 1T,15:00 - 2T,9,Tombense/MG
300562,00:00 - 1T,20:00 - 2T,10,Botafogo/SP
137759,00:00 - 1T,21:00 - 2T,10,Tombense/MG
175534,00:00 - 1T,INT,11,Botafogo/SP
386913,00:00 - 1T,45:00 - 2T,11,Tombense/MG
438882,INT,45:00 - 2T,16,Botafogo/SP
185531,08:00 - 1T,45:00 - 2T,17,Botafogo/SP
178836,15:00 - 2T,45:00 - 2T,18,Tombense/MG
344822,20:00 - 2T,45:00 - 2T,15,Botafogo/SP
295602,39:00 - 2T,45:00 - 2T,17,Tombense/MG
