CBF,In,Out,Nº,Clube
168281,00:00 - 1T,45:00 - 2T,1,Ceará/CE
158945,00:00 - 1T,45:00 - 2T,1,Oeste/SP
392058,00:00 - 1T,45:00 - 2T,2,Ceará/CE
181617,00:00 - 1T,45:00 - 2T,2,Oeste/SP
172036,00:00 - 1T,23:00 - 2T,3,Ceará/CE
168670,00:00 - 1T,45:00 - 2T,3,Oeste/SP
300886,00:00 - 1T,45:00 - 2T,4,Ceará/CE
291797,00:00 - 1T,45:00 - 2T,4,Oeste/SP
162278,00:00 - 1T,45:00 - 2T,5,Ceará/CE
308984,00:00 - 1T,32:00 - 2T,5,Oeste/SP
309431,00:00 - 1T,45:00 - 2T,6,Ceará/CE
163429,00:00 - 1T,45:00 - 2T,6,Oeste/SP
180790,00:00 - 1T,32:00 - 2T,7,Ceará/CE
343917,00:00 - 1T,45:00 - 2T,7,Oeste/SP
169114,00:00 - 1T,45:00 - 2T,8,Ceará/CE
187591,00:00 - 1T,45:00 - 2T,8,Oeste/SP
180284,00:00 - 1T,45:00 - 2T,9,Ceará/CE
148740,00:00 - 1T,45:00 - 2T,9,Oeste/SP
139091,00:00 - 1T,45:00 - 2T,10,Ceará/CE
181254,00:00 - 1T,45:00 - 2T,10,Oeste/SP
161253,00:00 - 1T,INT,11,Ceará/CE
300229,00:00 - 1T,45:00 - 2T,11,Oeste/SP
178965,INT,45:00 - 2T,19,Ceará/CE
188660,23:00 - 2T,45:00 - 2T,14,Ceará/CE
140677,32:00 - 2T,45:00 - 2T,16,Ceará/CE
171710,32:00 - 2T,45:00 - 2T,15,Oeste/SP
