CBF,In,Out,Nº,Clube
139305,00:00 - 1T,45:00 - 2T,1,Abc/RN
155426,00:00 - 1T,45:00 - 2T,1,Criciúma/SC
171685,00:00 - 1T,45:00 - 2T,2,Abc/RN
295087,00:00 - 1T,INT,2,Criciúma/SC
306025,00:00 - 1T,45:00 - 2T,3,Abc/RN
300394,00:00 - 1T,45:00 - 2T,3,Criciúma/SC
170026,00:00 - 1T,14:00 - 2T,4,Abc/RN
163885,00:00 - 1T,45:00 - 2T,4,Criciúma/SC
156835,00:00 - 1T,45:00 - 2T,5,Abc/RN
325913,00:00 - 1T,17:00 - 2T,5,Criciúma/SC
379805,00:00 - 1T,45:00 - 2T,6,Abc/RN
363313,00:00 - 1T,45:00 - 2T,6,Criciúma/SC
382826,00:00 - 1T,45:00 - 2T,7,Abc/RN
188941,00:00 - 1T,17:00 - 2T,7,Criciúma/SC
345156,00:00 - 1T,45:00 - 2T,8,Abc/RN
345210,00:00 - 1T,45:00 - 2T,8,Criciúma/SC
182088,00:00 - 1T,45:00 - 2T,9,Abc/RN
160251,00:00 - 1T,45:00 - 2T,9,Criciúma/SC
173650,00:00 - 1T,37:00 - 2T,10,Abc/RN
300075,00:00 - 1T,45:00 - 2T,10,Criciúma/SC
321556,00:00 - 1T,16:00 - 2T,11,Abc/RN
404823,00:00 - 1T,45:00 - 2T,11,Criciúma/SC
160466,INT,45:00 - 2T,13,Criciúma/SC
346881,14:00 - 2T,45:00 - 2T,14,Abc/RN
313930,16:00 - 2T,45:00 - 2T,21,Abc/RN
178294,17:00 - 2T,45:00 - 2T,19,Criciúma/SC
176993,17:00 - 2T,45:00 - 2T,20,Criciúma/SC
182891,37:00 - 2T,45:00 - 2T,16,Abc/RN
