CBF,Time,Type,Game
331360,30:00 - 1T,NR,001
292833,28:00 - 2T,NR,002
291732,42:00 - 2T,NR,003
354201,14:00 - 2T,NR,004
330982,35:00 - 1T,NR,006
179395,+3 - 2T,NR,006
306551,09:00 - 1T,CT,007
346926,16:00 - 1T,NR,008
174846,45:00 - 2T,PN,009
177481,15:00 - 1T,NR,010
188231,18:00 - 1T,NR,011
350039,09:00 - 2T,NR,012
177531,06:00 - 1T,CT,014
159343,16:00 - 1T,NR,015
174397,08:00 - 2T,PN,016
300229,11:00 - 1T,NR,018
180789,20:00 - 2T,NR,019
335599,26:00 - 1T,PN,020
169861,01:00 - 1T,NR,021
189828,13:00 - 1T,NR,022
178381,09:00 - 1T,NR,023
372444,35:00 - 1T,NR,024
191476,01:00 - 1T,NR,025
364829,40:00 - 1T,NR,026
185304,26:00 - 2T,NR,028
371689,07:00 - 1T,NR,029
141880,13:00 - 1T,NR,031
177071,27:00 - 1T,NR,032
169747,14:00 - 2T,NR,033
170255,20:00 - 1T,NR,034
158675,04:00 - 1T,NR,035
364829,30:00 - 2T,FT,036
174754,22:00 - 2T,NR,038
162692,29:00 - 1T,NR,039
402095,35:00 - 1T,NR,041
323009,35:00 - 1T,NR,042
169747,33:00 - 2T,NR,043
353798,33:00 - 1T,NR,044
177071,28:00 - 1T,NR,045
136391,26:00 - 1T,CT,047
174941,01:00 - 1T,PN,048
335599,36:00 - 2T,NR,049
427774,12:00 - 1T,NR,050
371689,19:00 - 1T,PN,051
370556,32:00 - 1T,NR,052
291732,42:00 - 1T,NR,053
174397,29:00 - 1T,NR,054
143708,06:00 - 2T,NR,055
177071,06:00 - 2T,NR,057
300229,23:00 - 1T,NR,058
340020,10:00 - 2T,NR,059
331360,06:00 - 2T,NR,061
364829,18:00 - 1T,NR,062
291732,21:00 - 2T,NR,063
161603,15:00 - 1T,NR,064
188231,14:00 - 2T,NR,066
162905,19:00 - 1T,NR,067
182385,06:00 - 1T,NR,068
140653,18:00 - 1T,NR,069
174380,33:00 - 1T,NR,070
185034,05:00 - 1T,NR,071
184095,+4 - 1T,PN,073
323009,03:00 - 1T,NR,075
170095,19:00 - 1T,NR,076
134046,01:00 - 1T,PN,077
177957,29:00 - 1T,FT,079
148961,17:00 - 1T,PN,080
340891,19:00 - 1T,NR,081
184989,+6 - 2T,NR,082
155651,26:00 - 2T,NR,083
177354,21:00 - 1T,NR,084
185034,35:00 - 1T,PN,085
143708,18:00 - 1T,NR,086
393857,41:00 - 2T,NR,089
129274,17:00 - 1T,FT,090
340020,43:00 - 1T,NR,091
171807,13:00 - 1T,FT,092
372434,06:00 - 1T,NR,094
291534,04:00 - 1T,NR,095
143708,37:00 - 1T,NR,097
177071,+2 - 2T,PN,097
148961,19:00 - 2T,NR,098
161201,+2 - 2T,PN,098
134046,37:00 - 1T,PN,099
189828,11:00 - 2T,NR,100
318069,43:00 - 1T,NR,101
143708,29:00 - 1T,NR,102
189828,30:00 - 1T,NR,103
292592,27:00 - 1T,NR,105
292833,10:00 - 1T,NR,107
181254,44:00 - 2T,PN,108
148961,03:00 - 1T,NR,109
184894,10:00 - 1T,NR,111
300394,18:00 - 1T,NR,112
292833,05:00 - 2T,NR,113
296075,+1 - 1T,NR,114
177071,36:00 - 1T,NR,115
430588,15:00 - 2T,NR,116
