CBF,In,Out,Nº,Clube
293033,00:00 - 1T,45:00 - 2T,22,Internacional/RS
180213,00:00 - 1T,45:00 - 2T,12,Cruzeiro/MG
522406,00:00 - 1T,18:00 - 2T,5,Internacional/RS
182246,00:00 - 1T,45:00 - 2T,5,Cruzeiro/MG
309438,00:00 - 1T,45:00 - 2T,6,Internacional/RS
521990,00:00 - 1T,30:00 - 2T,10,Cruzeiro/MG
168441,00:00 - 1T,36:00 - 2T,8,Internacional/RS
328680,00:00 - 1T,45:00 - 2T,13,Cruzeiro/MG
141158,00:00 - 1T,30:00 - 2T,12,Internacional/RS
180083,00:00 - 1T,INT,15,Cruzeiro/MG
296330,00:00 - 1T,45:00 - 2T,13,Internacional/RS
445840,00:00 - 1T,45:00 - 2T,21,Cruzeiro/MG
178875,00:00 - 1T,45:00 - 2T,14,Internacional/RS
312950,00:00 - 1T,23:00 - 2T,22,Cruzeiro/MG
522632,00:00 - 1T,45:00 - 2T,17,Internacional/RS
166061,00:00 - 1T,45:00 - 2T,25,Cruzeiro/MG
307245,00:00 - 1T,45:00 - 2T,21,Internacional/RS
182423,00:00 - 1T,45:00 - 2T,27,Cruzeiro/MG
293393,00:00 - 1T,45:00 - 2T,25,Internacional/RS
370756,00:00 - 1T,45:00 - 2T,34,Cruzeiro/MG
377697,00:00 - 1T,45:00 - 2T,33,Internacional/RS
535421,00:00 - 1T,45:00 - 2T,40,Cruzeiro/MG
370695,INT,45:00 - 2T,35,Cruzeiro/MG
340240,18:00 - 2T,45:00 - 2T,36,Internacional/RS
352647,23:00 - 2T,45:00 - 2T,23,Cruzeiro/MG
402984,30:00 - 2T,45:00 - 2T,7,Cruzeiro/MG
298793,30:00 - 2T,45:00 - 2T,44,Internacional/RS
346588,36:00 - 2T,45:00 - 2T,32,Internacional/RS
