CBF,Time,Type,Game
527849,02:00 - 2T,NR,002
180284,13:00 - 2T,NR,002
180284,35:00 - 2T,PN,002
162467,37:00 - 2T,CT,002
311439,40:00 - 1T,PN,003
364905,08:00 - 2T,NR,003
334457,13:00 - 2T,NR,003
377856,30:00 - 2T,NR,003
177957,37:00 - 1T,NR,004
511781,42:00 - 2T,NR,004
398368,18:00 - 1T,PN,005
398368,36:00 - 1T,NR,005
427379,18:00 - 2T,NR,006
401315,+3 - 2T,NR,007
308190,38:00 - 1T,NR,008
186467,08:00 - 2T,NR,009
406706,+3 - 2T,NR,009
359362,02:00 - 1T,NR,010
309861,38:00 - 1T,NR,010
351040,43:00 - 1T,NR,010
392864,32:00 - 1T,CT,011
392864,+3 - 2T,NR,011
381689,04:00 - 1T,NR,012
186467,21:00 - 1T,NR,012
183975,29:00 - 1T,NR,013
406706,29:00 - 2T,NR,013
398368,15:00 - 1T,NR,014
340169,45:00 - 1T,NR,014
181106,20:00 - 1T,NR,015
521065,+2 - 1T,NR,016
334457,+1 - 1T,PN,017
176981,03:00 - 2T,NR,017
175691,20:00 - 2T,NR,017
465349,40:00 - 2T,NR,017
405713,44:00 - 2T,NR,018
383527,21:00 - 1T,NR,019
396285,25:00 - 1T,NR,019
396285,44:00 - 2T,NR,019
323819,13:00 - 1T,NR,020
311988,23:00 - 1T,NR,020
308525,37:00 - 1T,CT,020
160251,29:00 - 1T,NR,021
316752,35:00 - 1T,NR,021
526893,08:00 - 2T,NR,021
305393,09:00 - 2T,NR,021
310724,45:00 - 2T,NR,021
169945,20:00 - 1T,NR,022
376463,02:00 - 2T,NR,022
164974,30:00 - 2T,NR,022
178099,33:00 - 2T,NR,023
313029,33:00 - 1T,PN,028
181437,03:00 - 2T,FT,028
295017,01:00 - 1T,NR,030
363480,43:00 - 2T,NR,030
183844,45:00 - 2T,NR,031
383527,02:00 - 1T,PN,032
343999,30:00 - 1T,NR,033
406706,41:00 - 2T,NR,033
502361,41:00 - 1T,NR,034
406246,16:00 - 2T,FT,034
311439,41:00 - 2T,NR,034
168982,45:00 - 2T,NR,034
309861,32:00 - 2T,NR,036
465349,08:00 - 2T,NR,037
438212,25:00 - 2T,NR,038
307018,+3 - 2T,NR,038
410547,45:00 - 2T,PN,038
311487,37:00 - 1T,NR,039
187957,09:00 - 2T,NR,039
156835,33:00 - 2T,NR,039
190286,+4 - 2T,NR,039
367343,38:00 - 1T,NR,040
291843,22:00 - 1T,NR,041
380762,37:00 - 1T,NR,041
380762,39:00 - 1T,NR,041
155541,22:00 - 2T,NR,041
524291,27:00 - 2T,NR,041
452746,+1 - 2T,NR,041
169945,40:00 - 2T,NR,042
339209,+3 - 2T,NR,042
391568,22:00 - 2T,NR,043
310724,08:00 - 1T,NR,044
311439,06:00 - 2T,PN,044
398368,10:00 - 1T,NR,045
401315,13:00 - 2T,NR,045
398368,35:00 - 2T,NR,045
360465,37:00 - 1T,NR,046
178099,41:00 - 2T,NR,046
168982,10:00 - 1T,NR,047
337261,05:00 - 1T,NR,048
190032,08:00 - 1T,NR,048
185095,26:00 - 2T,NR,048
186467,30:00 - 1T,NR,049
186467,11:00 - 2T,NR,049
339225,14:00 - 2T,NR,049
155026,17:00 - 2T,PN,049
186467,29:00 - 2T,NR,049
335342,22:00 - 1T,NR,050
180751,09:00 - 2T,FT,050
340891,15:00 - 1T,NR,051
441035,15:00 - 2T,NR,051
176641,45:00 - 2T,CT,051
304816,30:00 - 1T,FT,052
177152,19:00 - 1T,NR,053
367343,25:00 - 1T,NR,053
143465,08:00 - 2T,NR,053
351040,07:00 - 2T,NR,054
158938,19:00 - 1T,NR,056
170369,15:00 - 2T,PN,056
323819,22:00 - 2T,NR,056
188660,04:00 - 2T,CT,057
175557,43:00 - 1T,NR,058
398368,19:00 - 2T,NR,058
163254,10:00 - 1T,NR,059
164974,25:00 - 1T,NR,059
384285,18:00 - 1T,NR,060
183844,23:00 - 1T,NR,060
387971,04:00 - 2T,NR,060
160326,32:00 - 2T,FT,060
376463,20:00 - 2T,NR,062
169945,+1 - 2T,NR,062
311439,23:00 - 2T,NR,064
398368,10:00 - 1T,NR,065
380762,43:00 - 1T,NR,065
374077,07:00 - 2T,NR,065
374917,15:00 - 2T,NR,065
305521,29:00 - 2T,NR,065
351040,+1 - 1T,NR,066
168982,30:00 - 2T,NR,067
389611,34:00 - 2T,NR,067
178881,33:00 - 2T,CT,068
410547,23:00 - 1T,NR,069
182466,29:00 - 1T,NR,069
407683,40:00 - 1T,NR,069
410547,33:00 - 2T,NR,069
387443,06:00 - 2T,NR,070
367343,24:00 - 2T,FT,070
178723,27:00 - 2T,NR,070
180181,35:00 - 2T,NR,070
155508,+1 - 2T,PN,071
339209,26:00 - 1T,NR,072
169945,15:00 - 2T,PN,072
409873,01:00 - 1T,CT,073
322407,29:00 - 2T,NR,073
159419,+4 - 2T,NR,073
370998,28:00 - 2T,NR,074
305521,36:00 - 2T,NR,075
158615,25:00 - 1T,NR,077
180284,15:00 - 2T,NR,077
326569,34:00 - 2T,NR,077
370113,25:00 - 1T,NR,078
410547,40:00 - 1T,NR,079
377856,16:00 - 2T,NR,080
387971,03:00 - 1T,NR,081
338237,06:00 - 1T,NR,081
183975,26:00 - 1T,FT,081
155541,45:00 - 1T,NR,081
179773,12:00 - 1T,NR,082
180284,34:00 - 1T,PN,082
190032,37:00 - 1T,NR,082
172296,+2 - 1T,NR,082
427004,12:00 - 2T,NR,082
334457,26:00 - 1T,PN,083
410547,+1 - 1T,NR,083
346046,10:00 - 2T,NR,083
185860,36:00 - 2T,NR,083
188660,35:00 - 1T,NR,084
311439,13:00 - 2T,NR,084
164974,14:00 - 1T,NR,085
337245,01:00 - 2T,NR,085
174348,18:00 - 2T,NR,085
323819,09:00 - 1T,NR,086
341345,41:00 - 1T,NR,086
375729,01:00 - 2T,NR,087
168982,33:00 - 2T,NR,087
178943,+4 - 2T,NR,087
158615,07:00 - 1T,NR,088
321780,29:00 - 2T,NR,088
332817,34:00 - 2T,NR,088
501584,+3 - 2T,NR,088
170178,38:00 - 1T,NR,089
345876,06:00 - 1T,NR,090
314382,42:00 - 1T,NR,090
335342,44:00 - 1T,NR,090
337261,12:00 - 2T,NR,094
180751,33:00 - 2T,NR,094
177911,12:00 - 1T,NR,095
334457,17:00 - 2T,CT,095
151708,38:00 - 2T,NR,095
176738,28:00 - 1T,NR,096
323819,14:00 - 2T,NR,096
296314,20:00 - 2T,NR,096
351040,40:00 - 1T,NR,097
410685,07:00 - 2T,NR,097
321820,32:00 - 1T,NR,098
182466,21:00 - 2T,NR,099
182466,26:00 - 2T,NR,099
315979,02:00 - 2T,NR,100
170178,+5 - 2T,NR,100
384218,26:00 - 2T,NR,101
291843,40:00 - 1T,NR,102
169945,11:00 - 2T,NR,102
311507,36:00 - 2T,NR,102
292269,15:00 - 1T,NR,103
177911,39:00 - 1T,NR,103
344517,34:00 - 1T,NR,104
178099,25:00 - 2T,NR,104
178099,29:00 - 2T,NR,104
398368,37:00 - 1T,NR,105
375729,07:00 - 2T,NR,105
346890,18:00 - 1T,FT,106
521065,45:00 - 1T,NR,106
150591,02:00 - 2T,NR,106
521065,04:00 - 2T,NR,106
380762,29:00 - 2T,PN,107
345876,28:00 - 2T,NR,110
335342,35:00 - 2T,NR,110
305811,01:00 - 1T,NR,111
185860,06:00 - 2T,NR,111
314382,36:00 - 2T,NR,111
181437,31:00 - 2T,NR,112
313029,+1 - 2T,NR,112
432298,+2 - 2T,NR,113
169945,26:00 - 1T,NR,114
186467,13:00 - 1T,PN,115
177531,33:00 - 1T,NR,116
398368,26:00 - 2T,NR,116
332817,22:00 - 2T,NR,117
175913,35:00 - 2T,PN,117
330015,43:00 - 2T,NR,118
155541,12:00 - 1T,NR,119
175503,37:00 - 1T,FT,119
346890,41:00 - 1T,NR,119
401315,27:00 - 2T,NR,120
160174,35:00 - 2T,NR,120
175557,44:00 - 2T,NR,121
343999,09:00 - 1T,NR,122
163254,23:00 - 1T,FT,122
169945,43:00 - 1T,NR,122
423003,03:00 - 2T,NR,122
432391,27:00 - 1T,NR,123
163378,16:00 - 1T,NR,124
532045,+1 - 1T,PN,124
188660,04:00 - 2T,NR,124
406246,12:00 - 2T,NR,124
311439,26:00 - 2T,NR,124
437531,11:00 - 1T,NR,125
302768,13:00 - 1T,NR,125
293188,32:00 - 1T,NR,125
304816,43:00 - 1T,NR,125
374077,08:00 - 2T,NR,125
332817,15:00 - 1T,NR,127
182466,23:00 - 1T,NR,127
383527,23:00 - 1T,NR,128
337508,27:00 - 2T,NR,128
436451,18:00 - 1T,NR,129
435809,36:00 - 1T,NR,129
421778,03:00 - 1T,NR,130
310101,10:00 - 1T,NR,130
367343,10:00 - 2T,NR,130
432298,43:00 - 2T,NR,130
314382,15:00 - 2T,NR,131
335012,33:00 - 1T,NR,132
432298,38:00 - 1T,NR,132
432298,40:00 - 1T,NR,132
304816,09:00 - 2T,NR,132
180284,+3 - 2T,PN,132
502361,28:00 - 1T,NR,136
155026,+2 - 1T,NR,136
175913,42:00 - 1T,NR,137
323819,01:00 - 2T,NR,137
341345,18:00 - 2T,NR,137
440721,43:00 - 1T,NR,138
302768,11:00 - 1T,NR,139
186467,14:00 - 2T,NR,139
363480,13:00 - 2T,NR,140
310101,22:00 - 1T,NR,143
440721,07:00 - 2T,NR,143
335342,42:00 - 2T,NR,144
337180,21:00 - 2T,CT,145
526627,45:00 - 2T,NR,145
178881,06:00 - 2T,NR,146
340535,27:00 - 2T,NR,147
323184,11:00 - 1T,NR,148
293393,+2 - 1T,NR,148
675188,26:00 - 1T,NR,149
517179,40:00 - 1T,NR,149
401315,20:00 - 1T,NR,150
401315,06:00 - 2T,NR,150
