CBF,In,Out,Nº,Clube
460562,00:00 - 1T,45:00 - 2T,32,Sport/PE
309585,00:00 - 1T,45:00 - 2T,1,Brasil/RS
186564,00:00 - 1T,45:00 - 2T,2,Sport/PE
439009,00:00 - 1T,45:00 - 2T,2,Brasil/RS
305721,00:00 - 1T,45:00 - 2T,6,Sport/PE
165939,00:00 - 1T,45:00 - 2T,3,Brasil/RS
315979,00:00 - 1T,29:00 - 2T,8,Sport/PE
172296,00:00 - 1T,45:00 - 2T,4,Brasil/RS
410547,00:00 - 1T,45:00 - 2T,11,Sport/PE
146430,00:00 - 1T,45:00 - 2T,5,Brasil/RS
313474,00:00 - 1T,45:00 - 2T,15,Sport/PE
171685,00:00 - 1T,45:00 - 2T,6,Brasil/RS
457303,00:00 - 1T,45:00 - 2T,34,Sport/PE
185095,00:00 - 1T,45:00 - 2T,7,Brasil/RS
407683,00:00 - 1T,45:00 - 2T,35,Sport/PE
300738,00:00 - 1T,45:00 - 2T,8,Brasil/RS
514810,00:00 - 1T,INT,37,Sport/PE
179773,00:00 - 1T,36:00 - 2T,9,Brasil/RS
307018,00:00 - 1T,12:00 - 2T,91,Sport/PE
160174,00:00 - 1T,31:00 - 2T,10,Brasil/RS
162905,00:00 - 1T,45:00 - 2T,99,Sport/PE
341133,00:00 - 1T,14:00 - 2T,11,Brasil/RS
418697,INT,45:00 - 2T,17,Sport/PE
436451,12:00 - 2T,45:00 - 2T,20,Sport/PE
440721,14:00 - 2T,45:00 - 2T,19,Brasil/RS
186467,29:00 - 2T,45:00 - 2T,9,Sport/PE
179012,31:00 - 2T,45:00 - 2T,15,Brasil/RS
316173,36:00 - 2T,45:00 - 2T,17,Brasil/RS
