CBF,In,Out,Nº,Clube
296645,00:00 - 1T,45:00 - 2T,1,Atlético/GO
308661,00:00 - 1T,45:00 - 2T,1,Crb/AL
353336,00:00 - 1T,45:00 - 2T,2,Atlético/GO
322852,00:00 - 1T,45:00 - 2T,2,Crb/AL
364905,00:00 - 1T,45:00 - 2T,3,Atlético/GO
177152,00:00 - 1T,45:00 - 2T,3,Crb/AL
188660,00:00 - 1T,45:00 - 2T,4,Atlético/GO
307674,00:00 - 1T,45:00 - 2T,4,Crb/AL
305961,00:00 - 1T,12:00 - 2T,5,Atlético/GO
306822,00:00 - 1T,45:00 - 2T,5,Crb/AL
313582,00:00 - 1T,45:00 - 2T,6,Atlético/GO
421778,00:00 - 1T,45:00 - 2T,6,Crb/AL
344517,00:00 - 1T,28:00 - 2T,7,Atlético/GO
188170,00:00 - 1T,12:00 - 2T,7,Crb/AL
177354,00:00 - 1T,45:00 - 2T,8,Atlético/GO
293720,00:00 - 1T,45:00 - 2T,8,Crb/AL
502361,00:00 - 1T,35:00 - 2T,9,Atlético/GO
367343,00:00 - 1T,45:00 - 2T,9,Crb/AL
330015,00:00 - 1T,45:00 - 2T,10,Atlético/GO
176738,00:00 - 1T,36:00 - 2T,10,Crb/AL
311439,00:00 - 1T,45:00 - 2T,11,Atlético/GO
345876,00:00 - 1T,21:00 - 2T,11,Crb/AL
313029,12:00 - 2T,45:00 - 2T,20,Crb/AL
165040,12:00 - 2T,45:00 - 2T,18,Atlético/GO
335342,21:00 - 2T,45:00 - 2T,19,Crb/AL
160781,28:00 - 2T,45:00 - 2T,17,Atlético/GO
356563,35:00 - 2T,45:00 - 2T,19,Atlético/GO
319512,36:00 - 2T,45:00 - 2T,15,Crb/AL
