CBF,In,Out,Nº,Clube
177436,00:00 - 1T,45:00 - 2T,1,Guarani/SP
360921,00:00 - 1T,45:00 - 2T,1,Juventude/RS
172112,00:00 - 1T,45:00 - 2T,2,Guarani/SP
179928,00:00 - 1T,45:00 - 2T,2,Juventude/RS
293201,00:00 - 1T,45:00 - 2T,3,Guarani/SP
185586,00:00 - 1T,04:00 - 2T,4,Juventude/RS
158421,00:00 - 1T,45:00 - 2T,4,Guarani/SP
296468,00:00 - 1T,45:00 - 2T,5,Juventude/RS
184363,00:00 - 1T,45:00 - 2T,5,Guarani/SP
166053,00:00 - 1T,45:00 - 2T,6,Juventude/RS
166209,00:00 - 1T,45:00 - 2T,6,Guarani/SP
293622,00:00 - 1T,45:00 - 2T,7,Juventude/RS
153810,00:00 - 1T,20:00 - 2T,7,Guarani/SP
297336,00:00 - 1T,16:00 - 2T,8,Juventude/RS
174353,00:00 - 1T,45:00 - 2T,8,Guarani/SP
293092,00:00 - 1T,45:00 - 2T,9,Juventude/RS
150855,00:00 - 1T,INT,9,Guarani/SP
160596,00:00 - 1T,45:00 - 2T,10,Juventude/RS
125250,00:00 - 1T,45:00 - 2T,10,Guarani/SP
347998,00:00 - 1T,40:00 - 2T,11,Juventude/RS
317025,00:00 - 1T,20:00 - 2T,11,Guarani/SP
182904,00:00 - 1T,45:00 - 2T,13,Juventude/RS
181490,INT,45 - 2T,20,Guarani/SP
347212,04:00 - 2T,45 - 2T,15,Juventude/RS
293720,16:00 - 2T,45 - 2T,16,Juventude/RS
369011,20:00 - 2T,45 - 2T,18,Guarani/SP
459654,20:00 - 2T,45 - 2T,19,Guarani/SP
159089,40:00 - 2T,45 - 2T,18,Juventude/RS
