CBF,In,Out,Nº,Clube
294365,00:00 - 1T,45:00 - 2T,1,Guaratinguetá/SP
157272,00:00 - 1T,45:00 - 2T,1,Londrina/PR
294384,00:00 - 1T,15:00 - 1T,2,Guaratinguetá/SP
300649,00:00 - 1T,45:00 - 2T,2,Londrina/PR
309772,00:00 - 1T,45:00 - 2T,3,Guaratinguetá/SP
171894,00:00 - 1T,45:00 - 2T,3,Londrina/PR
326569,00:00 - 1T,45:00 - 2T,4,Guaratinguetá/SP
301741,00:00 - 1T,45:00 - 2T,4,Londrina/PR
380626,00:00 - 1T,45:00 - 2T,5,Guaratinguetá/SP
169115,00:00 - 1T,33:00 - 2T,5,Londrina/PR
310373,00:00 - 1T,45:00 - 2T,6,Guaratinguetá/SP
184316,00:00 - 1T,45:00 - 2T,6,Londrina/PR
500951,00:00 - 1T,45:00 - 2T,7,Guaratinguetá/SP
174444,00:00 - 1T,19:00 - 2T,7,Londrina/PR
380762,00:00 - 1T,45:00 - 2T,8,Guaratinguetá/SP
155026,00:00 - 1T,45:00 - 2T,8,Londrina/PR
310403,00:00 - 1T,14:00 - 2T,9,Guaratinguetá/SP
162152,00:00 - 1T,45:00 - 2T,9,Londrina/PR
374835,00:00 - 1T,25:00 - 2T,10,Guaratinguetá/SP
313001,00:00 - 1T,45:00 - 2T,10,Londrina/PR
383618,00:00 - 1T,45:00 - 2T,11,Guaratinguetá/SP
330886,00:00 - 1T,25:00 - 2T,11,Londrina/PR
436545,15:00 - 1T,45 - 2T,15,Guaratinguetá/SP
389611,14:00 - 2T,45 - 2T,17,Guaratinguetá/SP
456234,19:00 - 2T,45 - 2T,18,Londrina/PR
357300,25:00 - 2T,45 - 2T,15,Londrina/PR
343107,25:00 - 2T,45 - 2T,18,Guaratinguetá/SP
172920,33:00 - 2T,45 - 2T,17,Londrina/PR
