Game,Home,Away
033,VascodaGama/RJ,Oeste/SP
044,Náutico/PE,VascodaGama/RJ
131,Bragantino/SP,Joinville/SC
132,Portuguesa/SP,Oeste/SP
133,VascodaGama/RJ,Paraná/PR
134,Náutico/PE,Icasa/CE
135,SampaioCorrea/MA,PontePreta/SP
136,Ceará/CE,Boa/MG
137,Avaí/SC,Luverdense/MT
138,VilaNova/GO,Atlético/GO
139,América/RN,SantaCruz/PE
140,América/MG,Abc/RN
141,Oeste/SP,Avaí/SC
142,PontePreta/SP,Bragantino/SP
143,Paraná/PR,VilaNova/GO
144,SantaCruz/PE,Náutico/PE
145,Luverdense/MT,Portuguesa/SP
146,Icasa/CE,América/MG
147,Joinville/SC,SampaioCorrea/MA
148,Atlético/GO,Ceará/CE
149,Abc/RN,VascodaGama/RJ
150,Boa/MG,América/RN
151,Oeste/SP,VilaNova/GO
152,PontePreta/SP,Joinville/SC
153,VascodaGama/RJ,Ceará/CE
154,SantaCruz/PE,Bragantino/SP
155,Luverdense/MT,Náutico/PE
156,Icasa/CE,América/RN
157,Avaí/SC,América/MG
158,Atlético/GO,Paraná/PR
159,Abc/RN,Portuguesa/SP
160,Boa/MG,SampaioCorrea/MA
161,Bragantino/SP,Atlético/GO
162,Portuguesa/SP,Avaí/SC
163,Paraná/PR,Icasa/CE
164,Náutico/PE,Oeste/SP
165,SampaioCorrea/MA,SantaCruz/PE
166,Ceará/CE,Abc/RN
167,Joinville/SC,Boa/MG
168,VilaNova/GO,VascodaGama/RJ
169,América/RN,PontePreta/SP
170,América/MG,Luverdense/MT
172,Portuguesa/SP,Ceará/CE
173,Paraná/PR,Bragantino/SP
174,Náutico/PE,América/RN
175,Luverdense/MT,Joinville/SC
176,Icasa/CE,VascodaGama/RJ
177,Avaí/SC,SantaCruz/PE
178,Atlético/GO,SampaioCorrea/MA
179,Abc/RN,VilaNova/GO
180,América/MG,PontePreta/SP
181,Bragantino/SP,Abc/RN
182,PontePreta/SP,Náutico/PE
183,VascodaGama/RJ,Avaí/SC
184,SantaCruz/PE,Atlético/GO
185,SampaioCorrea/MA,América/MG
186,Ceará/CE,Luverdense/MT
187,Joinville/SC,Oeste/SP
188,VilaNova/GO,Portuguesa/SP
189,América/RN,Paraná/PR
190,Boa/MG,Icasa/CE
191,Oeste/SP,Ceará/CE
192,Portuguesa/SP,Joinville/SC
193,Paraná/PR,SampaioCorrea/MA
194,Náutico/PE,Bragantino/SP
195,Luverdense/MT,VilaNova/GO
196,Icasa/CE,PontePreta/SP
197,Avaí/SC,América/RN
198,Atlético/GO,Boa/MG
199,Abc/RN,SantaCruz/PE
200,América/MG,VascodaGama/RJ
201,Bragantino/SP,Avaí/SC
202,PontePreta/SP,Atlético/GO
203,VascodaGama/RJ,Luverdense/MT
204,SantaCruz/PE,Portuguesa/SP
205,SampaioCorrea/MA,Icasa/CE
206,Ceará/CE,América/MG
207,Joinville/SC,Paraná/PR
208,VilaNova/GO,Náutico/PE
209,América/RN,Oeste/SP
210,Boa/MG,Abc/RN
211,Oeste/SP,SampaioCorrea/MA
212,Portuguesa/SP,Bragantino/SP
213,Paraná/PR,SantaCruz/PE
214,Náutico/PE,Ceará/CE
215,Luverdense/MT,PontePreta/SP
216,Icasa/CE,Joinville/SC
217,Avaí/SC,VilaNova/GO
218,Atlético/GO,VascodaGama/RJ
219,Abc/RN,América/RN
220,América/MG,Boa/MG
221,Oeste/SP,VascodaGama/RJ
222,Portuguesa/SP,Boa/MG
223,Paraná/PR,Ceará/CE
224,Náutico/PE,Joinville/SC
225,Luverdense/MT,SantaCruz/PE
226,Icasa/CE,VilaNova/GO
227,Avaí/SC,SampaioCorrea/MA
228,Atlético/GO,América/RN
229,Abc/RN,PontePreta/SP
230,América/MG,Bragantino/SP
231,Bragantino/SP,Luverdense/MT
232,PontePreta/SP,Oeste/SP
233,VascodaGama/RJ,Náutico/PE
234,SantaCruz/PE,Icasa/CE
235,SampaioCorrea/MA,Abc/RN
236,Ceará/CE,Avaí/SC
237,Joinville/SC,Atlético/GO
238,VilaNova/GO,América/MG
239,América/RN,Portuguesa/SP
240,Boa/MG,Paraná/PR
241,Bragantino/SP,Icasa/CE
242,Portuguesa/SP,Náutico/PE
243,Paraná/PR,Avaí/SC
244,SantaCruz/PE,Oeste/SP
245,SampaioCorrea/MA,VascodaGama/RJ
246,Ceará/CE,América/RN
247,Joinville/SC,América/MG
248,VilaNova/GO,PontePreta/SP
249,Abc/RN,Atlético/GO
250,Boa/MG,Luverdense/MT
251,Oeste/SP,Bragantino/SP
252,PontePreta/SP,Ceará/CE
253,VascodaGama/RJ,Joinville/SC
254,Náutico/PE,Paraná/PR
255,Luverdense/MT,SampaioCorrea/MA
256,Icasa/CE,Abc/RN
257,Avaí/SC,Boa/MG
258,Atlético/GO,Portuguesa/SP
259,América/RN,VilaNova/GO
260,América/MG,SantaCruz/PE
261,Oeste/SP,Abc/RN
262,PontePreta/SP,Paraná/PR
263,VascodaGama/RJ,Bragantino/SP
264,SantaCruz/PE,Boa/MG
265,SampaioCorrea/MA,Portuguesa/SP
266,Icasa/CE,Luverdense/MT
267,Avaí/SC,Náutico/PE
268,VilaNova/GO,Ceará/CE
269,América/RN,Joinville/SC
270,América/MG,Atlético/GO
271,Bragantino/SP,VilaNova/GO
272,Portuguesa/SP,VascodaGama/RJ
273,Paraná/PR,Oeste/SP
274,Náutico/PE,América/MG
275,Luverdense/MT,América/RN
276,Ceará/CE,SampaioCorrea/MA
277,Joinville/SC,SantaCruz/PE
278,Atlético/GO,Icasa/CE
279,Abc/RN,Avaí/SC
280,Boa/MG,PontePreta/SP
282,PontePreta/SP,SantaCruz/PE
283,VascodaGama/RJ,Boa/MG
284,Náutico/PE,Abc/RN
285,Luverdense/MT,Paraná/PR
286,Ceará/CE,Bragantino/SP
287,Avaí/SC,Icasa/CE
288,VilaNova/GO,Joinville/SC
289,América/RN,SampaioCorrea/MA
290,América/MG,Portuguesa/SP
291,Bragantino/SP,América/RN
292,Portuguesa/SP,PontePreta/SP
293,Paraná/PR,América/MG
294,SantaCruz/PE,VascodaGama/RJ
295,SampaioCorrea/MA,Náutico/PE
296,Icasa/CE,Oeste/SP
297,Joinville/SC,Ceará/CE
298,Atlético/GO,Avaí/SC
299,Abc/RN,Luverdense/MT
300,Boa/MG,VilaNova/GO
301,Oeste/SP,América/MG
302,PontePreta/SP,Avaí/SC
303,Paraná/PR,Portuguesa/SP
304,SantaCruz/PE,VilaNova/GO
305,SampaioCorrea/MA,Bragantino/SP
306,Icasa/CE,Ceará/CE
307,Joinville/SC,Abc/RN
308,Atlético/GO,Luverdense/MT
309,América/RN,VascodaGama/RJ
310,Boa/MG,Náutico/PE
311,Bragantino/SP,Boa/MG
312,Portuguesa/SP,Icasa/CE
313,VascodaGama/RJ,PontePreta/SP
314,Náutico/PE,Atlético/GO
315,Luverdense/MT,Oeste/SP
316,Ceará/CE,SantaCruz/PE
317,Avaí/SC,Joinville/SC
318,VilaNova/GO,SampaioCorrea/MA
319,Abc/RN,Paraná/PR
320,América/MG,América/RN
321,Oeste/SP,Portuguesa/SP
322,PontePreta/SP,SampaioCorrea/MA
323,Paraná/PR,VascodaGama/RJ
324,SantaCruz/PE,América/RN
325,Luverdense/MT,Avaí/SC
326,Icasa/CE,Náutico/PE
327,Joinville/SC,Bragantino/SP
328,Atlético/GO,VilaNova/GO
329,Abc/RN,América/MG
330,Boa/MG,Ceará/CE
331,Bragantino/SP,PontePreta/SP
332,Portuguesa/SP,Luverdense/MT
333,VascodaGama/RJ,Abc/RN
334,Náutico/PE,SantaCruz/PE
335,SampaioCorrea/MA,Joinville/SC
336,Ceará/CE,Atlético/GO
337,Avaí/SC,Oeste/SP
338,VilaNova/GO,Paraná/PR
339,América/RN,Boa/MG
340,América/MG,Icasa/CE
341,Bragantino/SP,SantaCruz/PE
342,Portuguesa/SP,Abc/RN
343,Paraná/PR,Atlético/GO
344,Náutico/PE,Luverdense/MT
345,SampaioCorrea/MA,Boa/MG
346,Ceará/CE,VascodaGama/RJ
347,Joinville/SC,PontePreta/SP
348,VilaNova/GO,Oeste/SP
349,América/RN,Icasa/CE
350,América/MG,Avaí/SC
351,Oeste/SP,Náutico/PE
352,PontePreta/SP,América/RN
353,VascodaGama/RJ,VilaNova/GO
354,SantaCruz/PE,SampaioCorrea/MA
355,Luverdense/MT,América/MG
356,Icasa/CE,Paraná/PR
357,Avaí/SC,Portuguesa/SP
358,Atlético/GO,Bragantino/SP
359,Abc/RN,Ceará/CE
360,Boa/MG,Joinville/SC
361,Bragantino/SP,Paraná/PR
362,PontePreta/SP,América/MG
363,VascodaGama/RJ,Icasa/CE
364,SantaCruz/PE,Avaí/SC
365,SampaioCorrea/MA,Atlético/GO
366,Ceará/CE,Portuguesa/SP
367,Joinville/SC,Luverdense/MT
368,VilaNova/GO,Abc/RN
369,América/RN,Náutico/PE
370,Boa/MG,Oeste/SP
371,Oeste/SP,Joinville/SC
372,Portuguesa/SP,VilaNova/GO
373,Paraná/PR,América/RN
374,Náutico/PE,PontePreta/SP
375,Luverdense/MT,Ceará/CE
376,Icasa/CE,Boa/MG
377,Avaí/SC,VascodaGama/RJ
378,Atlético/GO,SantaCruz/PE
379,Abc/RN,Bragantino/SP
380,América/MG,SampaioCorrea/MA
