CBF,In,Out,Nº,Clube
170157,00:00 - 1T,45:00 - 2T,1,VilaNova/GO
169226,00:00 - 1T,45:00 - 2T,1,Joinville/SC
347087,00:00 - 1T,45:00 - 2T,2,VilaNova/GO
167070,00:00 - 1T,45:00 - 2T,2,Joinville/SC
175138,00:00 - 1T,45:00 - 2T,3,VilaNova/GO
165939,00:00 - 1T,45:00 - 2T,3,Joinville/SC
190331,00:00 - 1T,45:00 - 2T,4,VilaNova/GO
189299,00:00 - 1T,45:00 - 2T,4,Joinville/SC
303436,00:00 - 1T,45:00 - 2T,5,VilaNova/GO
336832,00:00 - 1T,45:00 - 2T,5,Joinville/SC
291543,00:00 - 1T,45:00 - 2T,6,VilaNova/GO
160357,00:00 - 1T,45:00 - 2T,6,Joinville/SC
303021,00:00 - 1T,45:00 - 2T,7,VilaNova/GO
317052,00:00 - 1T,INT,7,Joinville/SC
161201,00:00 - 1T,45:00 - 2T,8,VilaNova/GO
190417,00:00 - 1T,45:00 - 2T,8,Joinville/SC
313526,00:00 - 1T,45:00 - 2T,9,VilaNova/GO
185304,00:00 - 1T,45:00 - 2T,9,Joinville/SC
292740,00:00 - 1T,45:00 - 2T,10,VilaNova/GO
137283,00:00 - 1T,28:00 - 2T,10,Joinville/SC
294023,00:00 - 1T,45:00 - 2T,11,VilaNova/GO
296349,00:00 - 1T,40:00 - 2T,11,Joinville/SC
171339,INT,45:00 - 2T,16,Joinville/SC
312406,28:00 - 2T,45:00 - 2T,15,Joinville/SC
177098,40:00 - 2T,45:00 - 2T,14,Joinville/SC
