Campeonato:,Campeonato Brasileiro - Série D/2021,,Rodada:,Volta
Jogo:,Campinense / PB X Atlético Cearense / CE,,,
Data:,30/10/2021 Horário: 16:00 Estádio:,Ernani Sátyro / Campina Grande,,
"",Arbitragem
Arbitro:,Rodrigo Jose Pereira de Lima (CD / PE)
Arbitro Assistente 1:,Clovis Amaral da Silva (AB / PE)
Arbitro Assistente 2:,José Daniel Torres de Araujo (CD / PE)
Quarto Arbitro:,Paulo Belence Alves dos Prazeres Filho (CD / PE)
Quinto Arbitro:,Luis Filipe Gonçalves Correa (AB / PB)
Analista de Campo:,Miguel Félix de Oliveira (CBF / PB)
VAR:,Adriano de Assis Miranda (CD / SP)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:50Atraso:,,Não Houve Entrada do mandante: 17:02,,Atraso:,Não Houve
Entrada do visitante:,15:50Atraso:,,Não Houve Entrada do visitante: 17:03,,Atraso:,Não Houve
Início 1o Tempo:,16:00Atraso:,,Não Houve Início do 2o Tempo: 17:05,,Atraso:,Não Houve
Término do 1o Tempo:,16:50Acréscimo:,,5 min Término do 2o Tempo: 17:54,Acréscimo:,,4 min
Resultado do 1o Tempo: 1 X 1,,,Resultado Final: 3 X 1,,,
"",,,,,Relação de Jogadores,,,,
"",,Campinense / PB,,,,Atlético Cearense / CE,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido,Nome Completo T/R,,P/A,CBF
1,Mauro,Mauro Gomes de Lima T(g),,P,172624 1 Carlos,Carlos Roberto Perei ... T(g),,P,176498
2,Felipinho,Felipe Ferreira Ramos T,,P,369271 2 Gustavo,Gustavo Batista da Silva T,,P,301064
3,Michel,Michel Bennech Vercino T,,P,387888 3 Edgard,Edgar Miguel de Souz ... T,,P,311670
4,Itallo,Itallo Anderson Duar ... T,,P,178201 4 Waldson,Waldson de Gois Andrade T,,P,305887
5,Serginho,Sergio Mendes Coimbra T,,P,183850 5 Iago,Iago Barbosa de Araujo T,,P,396159
6,Filipe,Filipe Ramon Silva Lucena T,,P,299373 6 Henrique,Alisson Henrique Sil ... T,,P,610213
7,Wellison M ...,Wellison Matheus Rod ... T,,P,448526 7 Caio Acarau,Carlos Caio Andrade T,,P,541164
8,Joilson,Joilson Evangelista  ... T,,P,417703 8 Hercules,Francisco Hercules d ... T,,P,180798
9,Anselmo,Anselmo Tadeu Silva  ... T,,P,143708 9 Ewerton,Ewerton da Silva Souza T,,P,462956
10,Fabio,Fabio de Lima Costa T,,P,431346 10 Dudu,Antonio Euclecio Per ... T,,P,512384
11,Marcelinho,Marcelo Sales Barret ... T,,P,440194 16 Erick,Erick da Costa Farias T,,P,526916
12,Camilo,Cleilton Camilo da C ... R(g),,P,175246 12 Geferson,Geferson Fernandes Silva R(g),,P,541658
14,Vitinho,Victor Leandro Ribeiro R,,P,434930 11 JOSE,Jose Hitalo Sousa da ... R,,P,617617
15,Dione,Dione Miguel Ribas R,,P,313855 13 Matheus,Johnatas Matheus Mon ... R,,P,521929
16,DENIS,Denis da Costa Nascimento R,,P,673378 14 Claudivan,Claudivan Lopes Fernandes R,,P,651021
17,CLEITON,Cleiton Kelly da Silva R,,P,291835 15 Nailton,Nailton dos Anjos Almeida R,,P,565476
18,Joao Victor,Joao Victor Gaspar d ... R,,P,520789 17 Micael,Michael Batista Rodrigues R,,P,586195
19,Juliano,Juliano Arnaldo do N ... R,,P,436263 22 Felipe,Felipe Alysson Batis ... R,,P,350088
20,Claudio,Jose Claudio Agostin ... R,,P,513060,,,,
21,Gabriel,Gabriel Pereira Teodulino R,,P,424715,,,,
23,Nunes,Marcos Paulo Nunes Barros R,,P,324953,,,,
25,Patrick,Patrick dos Santos Silva R,,P,363869,,,,
26,Weverton,Weverton Kleyton Man ... R,,P,341047,,,,
"",,Comissão Técnica,
"",Campinense / PB,,Atlético Cearense / CE
Técnico:,Ranielle Damasceno Ribeiro,Técnico:,Raimundo Vagner Rodrigues E Silva
Assistente Técnico:,Helio Lazaro Cabral,Assistente Técnico:,Jose Alberto Carneiro Da Silva
Médico:,Fabio Gondim Nepomuceno,Médico:,Roberto Pires De Almeida
Treinador De Goleiros:,Rogerio Epaminonda De Souza,Treinador De Goleiros:,Thalyson Soares De Franca
Preparador Físico:,Victor Bezerra De Barros,Preparador Físico:,Mozart Barbosa Gomes
Massagista:,Anderson Kleiton Ramalho Oliveira,Fisioterapeuta:,Rodrigo Pereira Do Nascimento
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
20:00,1T,9,NR,Anselmo Tadeu Silva do Nascimento,,Campinense/PB
32:00,1T,16,NR,Erick da Costa Farias,,Atlético Cearense/CE
34:00,2T,23,NR,Marcos Paulo Nunes Barros,,Campinense/PB
+1,2T,23,NR,Marcos Paulo Nunes Barros,,Campinense/PB
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,Campinense/PB,25 - Patrick dos Santos Silva,8 - Joilson Evangelista dos Sant...
29:00,1T,Campinense/PB,15 - Dione Miguel Ribas,11 - Marcelo Sales Barreto da Silva
20:00,2T,Campinense/PB,23 - Marcos Paulo Nunes Barros,7 - Wellison Matheus Rodrigues R...
20:00,2T,Campinense/PB,14 - Victor Leandro Ribeiro,10 - Fabio de Lima Costa
25:00,2T,Campinense/PB,16 - Denis da Costa Nascimento,2 - Felipe Ferreira Ramos
35:00,2T,Atlético Cearense/CE,14 - Claudivan Lopes Fernandes,8 - Francisco Hercules de Olivei...
35:00,2T,Atlético Cearense/CE,22 - Felipe Alysson Batista da Si...,2 - Gustavo Batista da Silva
41:00,2T,Atlético Cearense/CE,11 - Jose Hitalo Sousa da Silva,7 - Carlos Caio Andrade
41:00,2T,Atlético Cearense/CE,17 - Michael Batista Rodrigues,11 - Jose Hitalo Sousa da Silva
44:00,2T,Atlético Cearense/CE,15 - Nailton dos Anjos Almeida,6 - Alisson Henrique Silva Gabriel
