Campeonato:,Campeonato Brasileiro - Série A/2021,,Rodada:,26
Jogo:,Corinthians / SP X Fluminense / RJ,,,
Data:,13/10/2021 Horário: 21:00 Estádio:,Arena Corinthians / Sao Paulo,,
"",,Arbitragem
Arbitro:,Marielson Alves Silva (AB / BA),
Arbitro Assistente 1:,Alessandro Alvaro Rocha de Matos (FIFA / BA),
Arbitro Assistente 2:,Elicarlos Franco de Oliveira (AB / BA),
Quarto Arbitro:,Adriano de Assis Miranda (CD / SP),
Delegado Local:,Marcus Vinicius de Hollanda Montemor Mollo (FD / SP),
Analista de Campo:,Philippe Lombard (CBF / SP),
VAR:,Heber Roberto Lopes (MTR / SC),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,20:50Atraso:,,Não Houve Entrada do mandante: 22:01,,Atraso:,Não Houve
Entrada do visitante:,20:50Atraso:,,Não Houve Entrada do visitante: 22:01,,Atraso:,Não Houve
Início 1o Tempo:,21:00Atraso:,,Não Houve Início do 2o Tempo: 22:03,,Atraso:,Não Houve
Término do 1o Tempo:,21:48Acréscimo:,,3 min Término do 2o Tempo: 22:51,Acréscimo:,,3 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 1 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Corinthians / SP,,,,Fluminense / RJ,,,
No Apelido,,Nome Completo,T/R,P/A,CBF No Apelido,Nome Completo,T/R,P/A,CBF
12 Cássio,,Cassio Ramos,T(g),P,166276 1 Marcos Felipe,Marcos Felipe de Fre ...,T(g),P,318563
4 Gil,,Carlos Gilberto do N ...,T,P,178854 2 Samuel,Samuel Xavier Brito,T,P,292428
8 Renato Aug ...,,Renato Soares de Oli ...,T,P,165836 8 Nonato,Gustavo Nonato Santana,T,P,337363
10 Willian,,Willian Borges da Silva,T,P,170085 14 Danilo Bar ...,Danilo Carvalho Barcelos,T,P,313755
11 Giuliano,,Giuliano Victor de Paula,T,P,178486 19 Bobadilla,Raul Marcelo Bobadilla,T,P,714924
23 Fagner,,Fagner Conserva Lemos,T,P,177050 20 Yago Felipe,Yago Felipe da Costa ...,T,P,303718
24 Cantillo,,Victor Danilo Cantil ...,T,P,691641 33 Nino,Marcilio Florencio M ...,T,P,379386
26 Fabio Santos,,Fabio Santos Romeu,T,P,162248 34 Luiz Henrique,Luiz Henrique Andre  ...,T,P,523841
33 João Victor,,Joao Victor da Silva ...,T,P,420688 35 André,André Trindade da Co ...,T,P,535518
38 Gabriel,,Gabriel Pereira dos  ...,T,P,542398 44 David Braz,David Braz de Olivei ...,T,P,168008
123 Roger Guedes,,Roger Krug Guedes,T,P,389307 70 Caio Paulista,Caio Fernando de Oliveira,T,P,460683
32 Matheus Do ...,,Matheus Planelles Donelli,R(g),P,541820 22 Pedro Rangel,Pedro Felipe de Fari ...,R(g),P,603057
5 Gabriel,,Gabriel Girotto Franco,R,P,320839 5 Wellington,Wellington Aparecido ...,R,P,184600
6 Piton,,Lucas Piton Crivellaro,R,P,439689 7 Lucca,Lucca Borges de Brito,R,P,292592
7 Luan,,Luan Guilherme de Je ...,R,P,409960 11 Cazares,Juan Ramon Cazares S ...,R,P,540839
19 Mosquito,,Gustavo Henric da Silva,R,P,308275 21 Jhon Arias,Jhon Adolfo Arias Andrade,R,P,728790
21 Angelo Araos,,Angelo Giovani Araos ...,R,P,633271 23 John Kennedy,John Kennedy Batista ...,R,P,580701
28 Adson,,Adson Ferreira Soares,R,P,513472 26 Manoel,Manoel Messias Silva ...,R,P,182423
31 Gustavo Ma ...,,Gustavo Mantuan,R,P,463127 29 Gustavo Apis,Gustavo Apis Pascoal ...,R,P,446185
34 Raul,,Raul Gustavo Pereira ...,R,P,509667 30 Marlon,Marlon Rodrigues Xavier,R,P,364054
37 Eduardo Sa ...,,Eduardo Santos Queiroz,R,P,448892 31 Calegari,Lucas Felipe Calegari,R,P,544799
39 Xavier,,João Vitor Xavier de ...,R,P,523897 32 A,Abel Mathias Hernand ...,R,P,701161
43 Vitinho,,Victor Gabriel Moura ...,R,P,413031 38 Martinelli,Matheus Martinelli Lima,R,P,517552
