Campeonato:,Campeonato Brasileiro - Série A/2021,,Rodada:,22
Jogo:,São Paulo / SP X Atlético Mineiro / MG,,,
Data:,25/09/2021 Horário: 21:00 Estádio:,Cícero Pompeu de Toledo / Sao Paulo,,
"",,Arbitragem
Arbitro:,Wilton Pereira Sampaio (FIFA / GO),
Arbitro Assistente 1:,Fabricio Vilarinho da Silva (FIFA / GO),
Arbitro Assistente 2:,Bruno Raphael Pires (FIFA / GO),
Quarto Arbitro:,Lucas Canetto Bellote (AB / SP),
Delegado Local:,André Freire Fernandes Benites (FD / SP),
Analista de Campo:,Marcio Verri Brandao (CBF / SP),
VAR:,Elmo Alves Resende Cunha (MTR / GO),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,20:50Atraso:,,Não Houve Entrada do mandante: 22:03,,Atraso:,3 min
Entrada do visitante:,20:50Atraso:,,Não Houve Entrada do visitante: 22:03,,Atraso:,3 min
Início 1o Tempo:,21:00Atraso:,,Não Houve Início do 2o Tempo: 22:04,,Atraso:,2 min
Término do 1o Tempo:,21:47Acréscimo:,,2 min Término do 2o Tempo: 22:54,Acréscimo:,,5 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,São Paulo / SP,,,Atlético Mineiro / MG,,,,
No,Apelido,Nome Completo,T/R,P/A,CBF No Apelido Nome Completo,,T/R,P/A,CBF
1,Tiago Volpi,Tiago Luis Volpi,T(g),P,291584 22 Everson Everson Felipe Marqu ...,,T(g),P,188398
5,Arboleda,Robert Abel Arboleda ...,T,P,595193 2 Guga Claudio Rodrigues Gomes,,T,P,317445
11,Luciano,Luciano da Rocha Neves,T,P,346745 3 Júnior Al ... Junior Osmar Ignacio ...,,T,P,699115
13,Luan Silva,Luan Vinicius da Sil ...,T,P,432222 4 Rever Rever Humberto Alves ...,,T,P,167509
14,Liziero,Igor Matheus Liziero ...,T,P,344934 7 Hulk Givanildo Vieira de Sousa,,T,P,163056
16,Léo,Leonardo Pinheiro da ...,T,P,346294 10 Vargas Eduardo Jesus Vargas ...,,T,P,430638
22,Miranda,Joao Miranda de Souz ...,T,P,159997 13 Guilherme  ... Guilherme Antonio Ar ...,,T,P,339258
25,Rodrigo Ne ...,Rodrigo Nestor Bertalia,T,P,464320 15 Zaracho Federico Matias Zaracho,,T,P,703937
27,Galeano,Antonio Javier Galea ...,T,P,646613 23 Nathan Nathan Allan de Souza,,T,P,344314
34,Welington,Welington Damascena  ...,T,P,524403 29 Allan Allan Rodrigues de Souza,,T,P,339266
77,Rigoni,Emiliano Ariel Rigoni,T,P,717679 40 Nathan Silva Nathanael Ananias da ...,,T,P,370997
18,Lucas Perri,Lucas Estella Perri,R(g),P,337017 32 Rafael Rafael Pires Monteiro,,R(g),P,180213
3,Bruno Alves,Bruno Fabiano Alves,R,P,312015 6 Dodo Jose Rodolfo Pires R ...,,R,P,187787
6,Reinaldo,Reinaldo Manoel da Silva,R,P,332318 8 Jair Jair Rodrigues Junior,,R,P,347809
8,Martin Ben ...,Martin Nicolas Benitez,R,P,695297 16 Igor Igor Rabello da Costa,,R,P,307840
9,Pablo,Pablo Felipe Teixeira,R,P,307317 18 Eduardo Sasha Eduardo Colcenti Antunes,,R,P,295792
12,Vitor Bueno,Vitor Frezarin Bueno,R,P,322748 20 Hyoran Hyoran Kaue Dalmoro,,R,P,304434
19,Shaylon,Shaylon Kallyson Cardozo,R,P,421138 21 Alan Franco Alan Steven Franco Palma,,R,P,699171
21,Gabriel,Gabriel Davi Gomes Sara,R,P,432218 25 Mariano Mariano Ferreira Filho,,R,P,170144
23,Eder,Eder Citadin Martins,R,P,167716 26 Nacho Fern ... Ignacio Martin Fernandez,,R,P,712012
26,Igor Gomes,Igor Silveira Gomes,R,P,337713 27 Calebe Calebe Gonçalves Fer ...,,R,P,440499
30,Calleri,Jonathan Calleri,R,P,541246 33 Sávio Savio Moreira de Oliveira,,R,P,620423
47,Marquinhos,Marcus Vinicius Oliv ...,R,P,527550 41 Neto Antonio Fialho de Ca ...,,R,P,559160
"",,Comissão Técnica,
"",São Paulo / SP,,Atlético Mineiro / MG
Técnico:,Jorge Hernan Crespo,Técnico:,Alexi Stival
Assistente Técnico:,Alejandro Gabriel Kohan,Assistente Técnico:,Avlamir Dirceo Stival
Assistente Técnico:,Juan Branda,Médico:,Otaviano De Oliveira Junior
Médico:,Jose Sanchez De Aquino,Treinador De Goleiros:,Rogerio Maia De Brum
Preparador Físico:,Pedro Augusto Biccari Franco De Campos,Preparador Físico:,Cristiano Garcia Nunes
Massagista:,Ailton Rodrigues,Massagista:,Aluizio Carlos Dos Santos
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
15:00,2T,Atlético Mineiro/MG,8 - Jair Rodrigues Junior,4 - Rever Humberto Alves de Araujo
15:00,2T,Atlético Mineiro/MG,21 - Alan Steven Franco Palma,29 - Allan Rodrigues de Souza
15:00,2T,Atlético Mineiro/MG,26 - Ignacio Martin Fernandez,23 - Nathan Allan de Souza
27:00,2T,Atlético Mineiro/MG,18 - Eduardo Colcenti Antunes,10 - Eduardo Jesus Vargas Rojas
32:00,2T,Atlético Mineiro/MG,20 - Hyoran Kaue Dalmoro,15 - Federico Matias Zaracho
34:00,2T,São Paulo/SP,6 - Reinaldo Manoel da Silva,34 - Welington Damascena Santos
39:00,2T,São Paulo/SP,47 - Marcus Vinicius Oliveira Ale...,77 - Emiliano Ariel Rigoni
39:00,2T,São Paulo/SP,21 - Gabriel Davi Gomes Sara,25 - Rodrigo Nestor Bertalia
42:00,2T,São Paulo/SP,30 - Jonathan Calleri,11 - Luciano da Rocha Neves
