CBF,In,Out,Nº,Clube
345951,00:00 - 1T,45:00 - 2T,22,Figueirense/SC
311316,00:00 - 1T,45:00 - 2T,12,Náutico/PE
427914,00:00 - 1T,45:00 - 2T,7,Figueirense/SC
428683,00:00 - 1T,45:00 - 2T,2,Náutico/PE
359001,00:00 - 1T,21:00 - 2T,8,Figueirense/SC
174941,00:00 - 1T,45:00 - 2T,3,Náutico/PE
143465,00:00 - 1T,15:00 - 2T,9,Figueirense/SC
185126,00:00 - 1T,45:00 - 2T,9,Náutico/PE
376405,00:00 - 1T,INT,16,Figueirense/SC
292976,00:00 - 1T,45:00 - 2T,10,Náutico/PE
165064,00:00 - 1T,45:00 - 2T,19,Figueirense/SC
358911,00:00 - 1T,45:00 - 2T,29,Náutico/PE
333459,00:00 - 1T,45:00 - 2T,29,Figueirense/SC
402646,00:00 - 1T,45:00 - 2T,30,Náutico/PE
525042,00:00 - 1T,45:00 - 2T,34,Figueirense/SC
424585,00:00 - 1T,12:00 - 2T,31,Náutico/PE
410100,00:00 - 1T,38:00 - 2T,90,Figueirense/SC
441070,00:00 - 1T,17:00 - 2T,33,Náutico/PE
302323,00:00 - 1T,45:00 - 2T,92,Figueirense/SC
387358,00:00 - 1T,45:00 - 2T,62,Náutico/PE
434038,00:00 - 1T,15:00 - 2T,98,Figueirense/SC
551375,00:00 - 1T,35:00 - 2T,98,Náutico/PE
411414,INT,45 - 2T,32,Figueirense/SC
691623,12:00 - 2T,45 - 2T,19,Náutico/PE
416189,15:00 - 2T,45 - 2T,17,Figueirense/SC
402340,15:00 - 2T,45 - 2T,31,Figueirense/SC
533140,17:00 - 2T,45 - 2T,97,Náutico/PE
186128,21:00 - 2T,45 - 2T,4,Figueirense/SC
153189,35:00 - 2T,45 - 2T,23,Náutico/PE
441948,38:00 - 2T,45 - 2T,33,Figueirense/SC
