CBF,In,Out,Nº,Clube
181804,00:00 - 1T,45:00 - 2T,1,SãoJosé/RS
292610,00:00 - 1T,45:00 - 2T,12,Prudentópolis/PR
182323,00:00 - 1T,45:00 - 2T,2,SãoJosé/RS
527696,00:00 - 1T,45:00 - 2T,2,Prudentópolis/PR
421676,00:00 - 1T,45:00 - 2T,3,SãoJosé/RS
300590,00:00 - 1T,45:00 - 2T,5,Prudentópolis/PR
184775,00:00 - 1T,45:00 - 2T,4,SãoJosé/RS
417705,00:00 - 1T,12:00 - 2T,6,Prudentópolis/PR
427885,00:00 - 1T,45:00 - 2T,5,SãoJosé/RS
502320,00:00 - 1T,36:00 - 2T,8,Prudentópolis/PR
184824,00:00 - 1T,45:00 - 2T,6,SãoJosé/RS
312295,00:00 - 1T,45:00 - 2T,10,Prudentópolis/PR
432101,00:00 - 1T,45:00 - 2T,7,SãoJosé/RS
176350,00:00 - 1T,45:00 - 2T,15,Prudentópolis/PR
361761,00:00 - 1T,45:00 - 2T,8,SãoJosé/RS
165296,00:00 - 1T,45:00 - 2T,17,Prudentópolis/PR
388330,00:00 - 1T,45:00 - 2T,9,SãoJosé/RS
407298,00:00 - 1T,24:00 - 2T,18,Prudentópolis/PR
330413,00:00 - 1T,45:00 - 2T,10,SãoJosé/RS
504561,00:00 - 1T,45:00 - 2T,19,Prudentópolis/PR
409168,00:00 - 1T,45:00 - 2T,11,SãoJosé/RS
309891,00:00 - 1T,45:00 - 2T,21,Prudentópolis/PR
407405,12:00 - 2T,45 - 2T,16,Prudentópolis/PR
191635,24:00 - 2T,45 - 2T,4,Prudentópolis/PR
354848,36:00 - 2T,45 - 2T,7,Prudentópolis/PR
