CBF,In,Out,Nº,Clube
403010,00:00 - 1T,45:00 - 2T,1,Flamengo/PE
146153,00:00 - 1T,45:00 - 2T,1,FluminensedeFeira/BA
367507,00:00 - 1T,45:00 - 2T,2,Flamengo/PE
299683,00:00 - 1T,45:00 - 2T,2,FluminensedeFeira/BA
403363,00:00 - 1T,45:00 - 2T,3,Flamengo/PE
407857,00:00 - 1T,45:00 - 2T,3,FluminensedeFeira/BA
446753,00:00 - 1T,45:00 - 2T,4,Flamengo/PE
340907,00:00 - 1T,45:00 - 2T,4,FluminensedeFeira/BA
160618,00:00 - 1T,30:00 - 2T,5,Flamengo/PE
183707,00:00 - 1T,45:00 - 2T,5,FluminensedeFeira/BA
408938,00:00 - 1T,45:00 - 2T,6,Flamengo/PE
346376,00:00 - 1T,45:00 - 2T,6,FluminensedeFeira/BA
554421,00:00 - 1T,INT,7,Flamengo/PE
184506,00:00 - 1T,45:00 - 2T,7,FluminensedeFeira/BA
438680,00:00 - 1T,45:00 - 2T,8,Flamengo/PE
415739,00:00 - 1T,45:00 - 2T,8,FluminensedeFeira/BA
427674,00:00 - 1T,45:00 - 2T,9,Flamengo/PE
168961,00:00 - 1T,45:00 - 2T,9,FluminensedeFeira/BA
420361,00:00 - 1T,24:00 - 2T,10,Flamengo/PE
340936,00:00 - 1T,45:00 - 2T,10,FluminensedeFeira/BA
583078,00:00 - 1T,45:00 - 2T,11,Flamengo/PE
298161,00:00 - 1T,45:00 - 2T,11,FluminensedeFeira/BA
371186,INT,45 - 2T,18,Flamengo/PE
438687,24:00 - 2T,45 - 2T,17,Flamengo/PE
293429,30:00 - 2T,45 - 2T,15,Flamengo/PE
