CBF,In,Out,Nº,Clube
165400,00:00 - 1T,45:00 - 2T,1,Campinense/PB
403010,00:00 - 1T,45:00 - 2T,1,Flamengo/PE
291901,00:00 - 1T,45:00 - 2T,2,Campinense/PB
385507,00:00 - 1T,45:00 - 2T,2,Flamengo/PE
392311,00:00 - 1T,45:00 - 2T,3,Campinense/PB
403363,00:00 - 1T,45:00 - 2T,3,Flamengo/PE
391581,00:00 - 1T,45:00 - 2T,4,Campinense/PB
446753,00:00 - 1T,45:00 - 2T,4,Flamengo/PE
369596,00:00 - 1T,45:00 - 2T,5,Campinense/PB
160618,00:00 - 1T,45:00 - 2T,5,Flamengo/PE
293215,00:00 - 1T,INT,6,Campinense/PB
408938,00:00 - 1T,45:00 - 2T,6,Flamengo/PE
299812,00:00 - 1T,16:00 - 2T,7,Campinense/PB
438680,00:00 - 1T,45:00 - 2T,7,Flamengo/PE
348355,00:00 - 1T,45:00 - 2T,8,Campinense/PB
438687,00:00 - 1T,42:00 - 1T,8,Flamengo/PE
138279,00:00 - 1T,45:00 - 2T,9,Campinense/PB
583078,00:00 - 1T,33:00 - 2T,9,Flamengo/PE
142928,00:00 - 1T,45:00 - 2T,10,Campinense/PB
420361,00:00 - 1T,22:00 - 2T,10,Flamengo/PE
177887,00:00 - 1T,26:00 - 2T,11,Campinense/PB
554421,00:00 - 1T,45:00 - 2T,11,Flamengo/PE
534051,INT,45 - 2T,16,Campinense/PB
462827,42:00 - 1T,45 - 2T,13,Flamengo/PE
351823,16:00 - 2T,45 - 2T,18,Campinense/PB
367507,22:00 - 2T,45 - 2T,18,Flamengo/PE
163063,26:00 - 2T,45 - 2T,19,Campinense/PB
427674,33:00 - 2T,45 - 2T,17,Flamengo/PE
