Campeonato:,Campeonato Brasileiro - Série D/2021,,Rodada:,Volta
Jogo:,Castanhal / PA X Moto Club / MA,,,
Data:,19/09/2021 Horário: 15:00 Estádio:,Maximino Porpino Filho / Castanhal,,
"",Arbitragem
Arbitro:,Paulo Renato Moreira da Silva Coelho (CD / RJ)
Arbitro Assistente 1:,Luiz Claudio Regazone (AB / RJ)
Arbitro Assistente 2:,Thiago Gomes Magalhães (AB / RJ)
Quarto Arbitro:,Ignacio Jose de Almeida Pedro (BAS / PA)
Analista de Campo:,Lucio Ipojucan Ribeiro da Silva de Mattos (CBF / PA)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,14:50Atraso:,,Não Houve Entrada do mandante: 16:01,,Atraso:,Não Houve
Entrada do visitante:,14:50Atraso:,,Não Houve Entrada do visitante: 16:01,,Atraso:,Não Houve
Início 1o Tempo:,15:00Atraso:,,Não Houve Início do 2o Tempo: 16:04,,Atraso:,Não Houve
Término do 1o Tempo:,15:49Acréscimo:,,4 min Término do 2o Tempo: 16:58,Acréscimo:,,9 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 1 X 2,,,
"",,,,,Relação de Jogadores,,,,
"",,Castanhal / PA,,,,Moto Club / MA,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido,Nome Completo T/R,,P/A,CBF
1,Axel,Axel Bernardes Lopes T(g),,P,315254 1 Joao Paulo,Joao Paulo da Silva T(g),,P,177084
2,Daelson,Daelson Moura Bezerra T,,P,349560 2 Diego,Diego Renan Mendes Loiola T,,P,187428
3,Guilherme,Guilherme Almeida Augusto T,,P,351682 3 Gustavo,Gustavo Costa Cutrim T,,P,550732
4,Lucão,Lucas dos Santos Lima T,,P,518542 4 Anderson,Francisco Anderson S ... T,,P,424991
5,Samuel,Rodrigo Samuel da Si ... T,,P,427825 5 ABU,Jefferson Souza Fonseca T,,P,512688
6,Lucas Santos,Lucas dos Santos Con ... T,,P,547550 6 Esquerdinha,Gilvan Gomes Vieira T,,P,157314
7,Lukinhas,Lucas de Paulo Pinto T,,P,459300 7 Marcio Diogo,Marcio Diogo Lobato  ... T,,P,161597
8,Ricardo Ca ...,Ricardo da Silva Guerra T,,P,178569 8 Vander,Vander Tavares Silva T,,P,503415
