Campeonato:,Campeonato Brasileiro - Série D/2021,,Rodada:,Volta
Jogo:,Itabaiana / SE X América / RN,,,
Data:,19/09/2021 Horário: 16:00 Estádio:,Paulo Barreto de Menezes / Lagarto,,
"",Arbitragem
Arbitro:,Diego Fernando Silva de Lima (CD / PE)
Arbitro Assistente 1:,Ricardo Bezerra Chianca (AB / PE)
Arbitro Assistente 2:,Victor Matheus de Lavor Paes Barreto (CD / PE)
Quarto Arbitro:,Jackson Ribeiro de Souza Sobrinho (CD / SE)
Analista de Campo:,Mario Sergio da Silva Bancilon (CBF / SE)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:50Atraso:,,Não Houve Entrada do mandante: 17:00,,Atraso:,Não Houve
Entrada do visitante:,15:50Atraso:,,Não Houve Entrada do visitante: 17:00,,Atraso:,Não Houve
Início 1o Tempo:,16:00Atraso:,,Não Houve Início do 2o Tempo: 17:03,,Atraso:,Não Houve
Término do 1o Tempo:,16:48Acréscimo:,,3 min Término do 2o Tempo: 17:53,Acréscimo:,,5 min
Resultado do 1o Tempo: 0 X 1,,,Resultado Final: 0 X 2,,,
"",,,,,Relação de Jogadores,,,,
"",,Itabaiana / SE,,,,América / RN,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido,Nome Completo T/R,,P/A,CBF
1,Leo,Leonardo Conceicao d ... T(g),,P,306504 1 Samuel Pires,Samuel de Oliveira Pires T(g),,P,172377
2,Ramon,Ramon da Silva Santos T,,P,507648 2 Iranilson,Iranilson Jose da Cruz T,,P,370433
3,Diego Bispo,Diego Andrade Silva Bispo T,,P,291647 3 Jean,Jean Pierre Freitas  ... T,,P,334790
4,Hugo,Hugo Teixeira Santos T,,P,177289 5 Guedes,Felipe Duarte Guedes T,,P,189991
5,Jacobina,Edimar dos Santos T,,P,179050 6 Julieu,Julieu Gomes Rodrigues T,,P,411170
7,Batata,Geovanio Santos de O ... T,,P,341263 7 Elvinho,Elvis Marley Apareci ... T,,P,306914
8,Tessio,Tessio Lucas Ferreir ... T,,P,361925 8 Erick,Erick de Souza Miranda T,,P,433682
10,Bruno,Bruno Henrique Sabia T,,P,346597 9 Alvinho,Álvaro Felipe da Silva T,,P,306734
11,CLEITON,Cleiton da Conceicao ... T,,P,628153 10 Esquerdinha,Francisco Lisvaldo D ... T,,P,364594
13,Michel,Michel Pereira Santos T,,P,370576 11 Mazinho,Anderson Soares da Silva T,,P,181254
20,Pedro Henr ...,Pedro Henrique dos Santos T,,P,545875 22 Romulo,Romulo Sousa da Costa T,,P,411958
22,Jonathas,Jonathas Bastos da Silva R(g),,P,365522 12 Reynaldo,Reynaldo Moura Macha ... R(g),,P,294101
6,Paulo Clau ...,Paulo Claudino Teodo ... R,,P,329762 13 Roni,Ronilson de Jesus Portela R,,P,541113
9,Jhulliam,Jhulliam Bonfim Sant ... R,,P,188577 14 Jan Pietter,Jan Pieter Broman R,,P,527678
12,Jose Victor,Jose Victor das Mont ... R,,P,508920 15 Wellington,Wellington Cezar Alv ... R,,P,370555
14,Grafite,Weldon da Silva Dias R,,P,185667 16 Willian,Willian Daltro de Ol ... R,,P,365155
15,Koffi,Prosper Costa Koffi R,,P,366270 17 Robertinho,Roberto Menezes Band ... R,,P,373689
16,Aurelio,Aurelio Paulo Dias d ... R,,P,332077 18 Patrick,Patrick Allan da Sil ... R,,P,335847
17,Ila,Willians Ferreira da ... R,,P,167918 19 Luiz Henrique,Luiz Henrique Silva  ... R,,P,518746
18,Felipe Manoel,Felipe Manoel dos Santos R,,P,304011 20 Weslley,Weslley Smith Alves  ... R,,P,338919
19,Soares,Geovany dos Santos SoaresR,,P,639230,,,,
"",,Comissão Técnica,
"",Itabaiana / SE,,América / RN
Técnico:,Rodrigo Fonseca,Técnico:,Renato Cesar Barbosa Coutinho
