CBF,In,Out,Nº,Clube
308316,00:00 - 1T,45:00 - 2T,23,Goiás/GO
337483,00:00 - 1T,45:00 - 2T,40,Grêmio/RS
171406,00:00 - 1T,45:00 - 2T,4,Goiás/GO
428672,00:00 - 1T,45:00 - 2T,25,Grêmio/RS
303718,00:00 - 1T,45:00 - 2T,6,Goiás/GO
402681,00:00 - 1T,45:00 - 2T,29,Grêmio/RS
151437,00:00 - 1T,36:00 - 2T,9,Goiás/GO
423224,00:00 - 1T,21:00 - 2T,30,Grêmio/RS
534667,00:00 - 1T,45:00 - 2T,11,Goiás/GO
455446,00:00 - 1T,45:00 - 2T,35,Grêmio/RS
352625,00:00 - 1T,45:00 - 2T,20,Goiás/GO
422352,00:00 - 1T,45:00 - 2T,37,Grêmio/RS
186135,00:00 - 1T,45:00 - 2T,27,Goiás/GO
434738,00:00 - 1T,24:00 - 2T,38,Grêmio/RS
181827,00:00 - 1T,14:00 - 2T,29,Goiás/GO
462332,00:00 - 1T,45:00 - 2T,44,Grêmio/RS
647148,00:00 - 1T,45:00 - 2T,30,Goiás/GO
337271,00:00 - 1T,37:00 - 2T,45,Grêmio/RS
383084,00:00 - 1T,38:00 - 2T,32,Goiás/GO
354923,00:00 - 1T,45:00 - 2T,46,Grêmio/RS
363926,00:00 - 1T,45:00 - 2T,86,Goiás/GO
505058,00:00 - 1T,45:00 - 2T,47,Grêmio/RS
430039,14:00 - 2T,45:00 - 2T,77,Goiás/GO
521902,21:00 - 2T,45:00 - 2T,39,Grêmio/RS
464503,24:00 - 2T,45:00 - 2T,54,Grêmio/RS
543767,36:00 - 2T,45:00 - 2T,70,Goiás/GO
528449,37:00 - 2T,45:00 - 2T,49,Grêmio/RS
567913,38:00 - 2T,45:00 - 2T,35,Goiás/GO
