Game,Home,Away
001,Grêmio/RS,Santos/SP
002,Atlético/MG,Avaí/SC
003,Ceará/CE,Csa/AL
004,Palmeiras/SP,Fortaleza/CE
005,SãoPaulo/SP,Botafogo/RJ
006,Flamengo/RJ,Cruzeiro/MG
007,Fluminense/RJ,Goiás/GO
008,Chapecoense/SC,Internacional/RS
009,Bahia/BA,Corinthians/SP
010,AthleticoParanaense/PR,VascodaGama/RJ
011,Internacional/RS,Flamengo/RJ
012,Cruzeiro/MG,Ceará/CE
013,Fortaleza/CE,AthleticoParanaense/PR
014,Corinthians/SP,Chapecoense/SC
015,Santos/SP,Fluminense/RJ
016,VascodaGama/RJ,Atlético/MG
017,Botafogo/RJ,Bahia/BA
018,Avaí/SC,Grêmio/RS
019,Goiás/GO,SãoPaulo/SP
020,Csa/AL,Palmeiras/SP
021,Grêmio/RS,Fluminense/RJ
022,Cruzeiro/MG,Goiás/GO
023,Ceará/CE,Atlético/MG
024,Palmeiras/SP,Internacional/RS
025,SãoPaulo/SP,Flamengo/RJ
026,VascodaGama/RJ,Corinthians/SP
027,Botafogo/RJ,Fortaleza/CE
028,Chapecoense/SC,AthleticoParanaense/PR
029,Bahia/BA,Avaí/SC
030,Csa/AL,Santos/SP
031,Internacional/RS,Cruzeiro/MG
032,Atlético/MG,Palmeiras/SP
033,Fortaleza/CE,SãoPaulo/SP
034,Corinthians/SP,Grêmio/RS
035,Santos/SP,VascodaGama/RJ
036,Flamengo/RJ,Chapecoense/SC
037,Fluminense/RJ,Botafogo/RJ
038,Avaí/SC,Csa/AL
039,Goiás/GO,Ceará/CE
040,AthleticoParanaense/PR,Bahia/BA
041,Internacional/RS,Csa/AL
042,Atlético/MG,Flamengo/RJ
043,Ceará/CE,Grêmio/RS
044,Palmeiras/SP,Santos/SP
045,SãoPaulo/SP,Bahia/BA
046,VascodaGama/RJ,Avaí/SC
047,Fluminense/RJ,Cruzeiro/MG
048,Chapecoense/SC,Fortaleza/CE
049,Goiás/GO,Botafogo/RJ
050,AthleticoParanaense/PR,Corinthians/SP
051,Grêmio/RS,Atlético/MG
052,Cruzeiro/MG,Chapecoense/SC
053,Fortaleza/CE,VascodaGama/RJ
054,Corinthians/SP,SãoPaulo/SP
055,Santos/SP,Internacional/RS
056,Flamengo/RJ,AthleticoParanaense/PR
057,Botafogo/RJ,Palmeiras/SP
058,Avaí/SC,Ceará/CE
059,Bahia/BA,Fluminense/RJ
060,Csa/AL,Goiás/GO
061,Internacional/RS,Avaí/SC
062,Atlético/MG,Csa/AL
063,Ceará/CE,Santos/SP
064,Corinthians/SP,Goiás/GO
