CBF,In,Out,Nº,Clube
181804,00:00 - 1T,45:00 - 2T,1,SãoJosé/RS
328802,00:00 - 1T,45:00 - 2T,1,VillaNova/MG
167036,00:00 - 1T,45:00 - 2T,2,SãoJosé/RS
439009,00:00 - 1T,45:00 - 2T,2,VillaNova/MG
302881,00:00 - 1T,45:00 - 2T,3,SãoJosé/RS
181011,00:00 - 1T,45:00 - 2T,3,VillaNova/MG
408036,00:00 - 1T,45:00 - 2T,4,SãoJosé/RS
142966,00:00 - 1T,45:00 - 2T,4,VillaNova/MG
302391,00:00 - 1T,45:00 - 2T,5,SãoJosé/RS
161860,00:00 - 1T,45:00 - 2T,5,VillaNova/MG
408539,00:00 - 1T,45:00 - 2T,6,SãoJosé/RS
329645,00:00 - 1T,45:00 - 2T,6,VillaNova/MG
376313,00:00 - 1T,45:00 - 2T,7,SãoJosé/RS
371627,00:00 - 1T,45:00 - 2T,7,VillaNova/MG
361761,00:00 - 1T,45:00 - 2T,8,SãoJosé/RS
370623,00:00 - 1T,45:00 - 2T,8,VillaNova/MG
295231,00:00 - 1T,45:00 - 2T,9,SãoJosé/RS
375401,00:00 - 1T,45:00 - 2T,9,VillaNova/MG
347208,00:00 - 1T,45:00 - 2T,10,SãoJosé/RS
180928,00:00 - 1T,45:00 - 2T,10,VillaNova/MG
126844,00:00 - 1T,45:00 - 2T,11,SãoJosé/RS
328800,00:00 - 1T,45:00 - 2T,11,VillaNova/MG
