CBF,Time,Type,Game
508678,38:00 - 2T,NR,001
186747,04:00 - 1T,NR,002
367542,22:00 - 1T,NR,002
367542,45:00 - 1T,CT,002
308668,06:00 - 2T,NR,002
163722,13:00 - 2T,NR,002
179370,32:00 - 2T,NR,002
323267,05:00 - 1T,NR,003
427825,09:00 - 1T,NR,003
326860,11:00 - 2T,NR,003
291610,15:00 - 2T,PN,003
182696,38:00 - 2T,NR,003
380287,+2 - 2T,NR,003
519630,14:00 - 1T,NR,006
300680,17:00 - 1T,NR,006
291387,27:00 - 2T,NR,006
357680,39:00 - 2T,PN,006
311270,13:00 - 1T,NR,009
307169,20:00 - 1T,PN,009
322782,17:00 - 1T,NR,010
187984,13:00 - 2T,NR,010
291699,25:00 - 2T,NR,010
329440,39:00 - 2T,CT,012
186267,12:00 - 1T,CT,013
369403,25:00 - 1T,NR,013
341133,05:00 - 2T,PN,014
341133,09:00 - 2T,NR,014
163413,03:00 - 2T,NR,015
306358,23:00 - 1T,NR,016
179411,27:00 - 1T,NR,017
175828,45:00 - 2T,NR,017
306090,11:00 - 1T,PN,018
169302,25:00 - 1T,NR,019
129530,10:00 - 1T,FT,020
392668,24:00 - 1T,NR,020
310477,21:00 - 2T,NR,020
310477,24:00 - 2T,NR,020
393898,39:00 - 2T,NR,020
303352,40:00 - 1T,NR,021
174534,11:00 - 2T,NR,023
330491,12:00 - 2T,NR,023
406454,41:00 - 2T,NR,023
153795,+1 - 2T,NR,023
157294,28:00 - 1T,NR,024
324066,37:00 - 1T,NR,024
501908,43:00 - 2T,NR,024
173678,11:00 - 1T,NR,027
171945,24:00 - 1T,NR,029
168964,10:00 - 2T,NR,029
311813,35:00 - 2T,NR,029
308078,06:00 - 2T,NR,033
308078,29:00 - 2T,NR,033
403792,+1 - 2T,NR,033
305811,03:00 - 1T,NR,034
172279,22:00 - 1T,NR,034
374054,12:00 - 2T,PN,034
352283,32:00 - 2T,NR,034
179370,07:00 - 1T,NR,035
179370,10:00 - 1T,PN,035
161942,27:00 - 1T,NR,035
340932,22:00 - 2T,PN,035
129927,31:00 - 2T,PN,035
161624,36:00 - 2T,NR,035
519630,24:00 - 1T,NR,039
458878,39:00 - 1T,NR,039
339017,33:00 - 1T,NR,040
177601,42:00 - 1T,NR,040
393127,44:00 - 2T,NR,040
384140,+3 - 2T,NR,040
172135,38:00 - 1T,FT,041
166146,25:00 - 2T,NR,041
331441,12:00 - 1T,NR,042
367474,41:00 - 1T,NR,042
342203,09:00 - 2T,NR,043
140285,15:00 - 2T,NR,043
342353,45:00 - 2T,NR,043
187984,10:00 - 1T,NR,044
187984,32:00 - 1T,NR,044
135759,29:00 - 2T,NR,044
135759,40:00 - 2T,NR,044
183073,08:00 - 1T,NR,045
183073,16:00 - 1T,NR,045
159632,28:00 - 1T,NR,045
176324,29:00 - 1T,NR,045
176324,38:00 - 1T,NR,045
151892,37:00 - 2T,NR,045
434821,21:00 - 1T,NR,048
433637,29:00 - 1T,CT,048
395895,08:00 - 2T,NR,048
190271,09:00 - 1T,NR,051
175167,28:00 - 1T,NR,051
175828,+1 - 1T,NR,051
178751,32:00 - 2T,NR,051
368089,20:00 - 1T,NR,052
343575,+1 - 1T,NR,052
186427,11:00 - 1T,NR,053
341055,14:00 - 1T,PN,053
302190,44:00 - 1T,NR,053
159912,01:00 - 2T,NR,053
164324,29:00 - 2T,NR,053
334450,44:00 - 1T,NR,054
155841,35:00 - 2T,PN,054
157294,07:00 - 1T,NR,058
508738,36:00 - 1T,PN,058
157294,+2 - 1T,NR,058
430439,04:00 - 2T,NR,058
394794,40:00 - 2T,NR,058
