CBF,In,Out,Nº,Clube
291617,00:00 - 1T,45:00 - 2T,1,Paraná/PR
150963,00:00 - 1T,45:00 - 2T,1,SantaCruz/PE
188472,00:00 - 1T,45:00 - 2T,2,Paraná/PR
183724,00:00 - 1T,45:00 - 2T,3,SantaCruz/PE
412852,00:00 - 1T,45:00 - 2T,3,Paraná/PR
190424,00:00 - 1T,45:00 - 2T,5,SantaCruz/PE
291997,00:00 - 1T,45:00 - 2T,4,Paraná/PR
166491,00:00 - 1T,45:00 - 2T,8,SantaCruz/PE
315023,00:00 - 1T,45:00 - 2T,5,Paraná/PR
136729,00:00 - 1T,45:00 - 2T,18,SantaCruz/PE
421778,00:00 - 1T,45:00 - 2T,6,Paraná/PR
371170,00:00 - 1T,45:00 - 2T,28,SantaCruz/PE
302768,00:00 - 1T,45:00 - 2T,7,Paraná/PR
188960,00:00 - 1T,45:00 - 2T,88,SantaCruz/PE
317697,00:00 - 1T,34:00 - 2T,8,Paraná/PR
308568,00:00 - 1T,45:00 - 2T,93,SantaCruz/PE
175747,00:00 - 1T,32:00 - 2T,9,Paraná/PR
321636,00:00 - 1T,45:00 - 2T,97,SantaCruz/PE
380762,00:00 - 1T,16:00 - 1T,10,Paraná/PR
181630,00:00 - 1T,45:00 - 2T,98,SantaCruz/PE
398260,00:00 - 1T,45:00 - 2T,11,Paraná/PR
179974,00:00 - 1T,45:00 - 2T,99,SantaCruz/PE
301503,16:00 - 1T,45 - 2T,17,Paraná/PR
296334,32:00 - 2T,45 - 2T,18,Paraná/PR
374851,34:00 - 2T,45 - 2T,15,Paraná/PR
