CBF,In,Out,Nº,Clube
150963,00:00 - 1T,45:00 - 2T,1,SantaCruz/PE
291617,00:00 - 1T,45:00 - 2T,1,Paraná/PR
183724,00:00 - 1T,45:00 - 2T,3,SantaCruz/PE
188472,00:00 - 1T,45:00 - 2T,2,Paraná/PR
178500,00:00 - 1T,45:00 - 2T,4,SantaCruz/PE
412852,00:00 - 1T,45:00 - 2T,3,Paraná/PR
166491,00:00 - 1T,45:00 - 2T,8,SantaCruz/PE
291997,00:00 - 1T,45:00 - 2T,4,Paraná/PR
370555,00:00 - 1T,45:00 - 2T,14,SantaCruz/PE
185860,00:00 - 1T,16:00 - 2T,5,Paraná/PR
147010,00:00 - 1T,45:00 - 2T,23,SantaCruz/PE
184819,00:00 - 1T,31:00 - 2T,6,Paraná/PR
371170,00:00 - 1T,45:00 - 2T,28,SantaCruz/PE
431945,00:00 - 1T,45:00 - 2T,7,Paraná/PR
172036,00:00 - 1T,45:00 - 2T,83,SantaCruz/PE
317697,00:00 - 1T,45:00 - 2T,8,Paraná/PR
308568,00:00 - 1T,45:00 - 2T,93,SantaCruz/PE
302768,00:00 - 1T,45:00 - 2T,9,Paraná/PR
321636,00:00 - 1T,45:00 - 2T,97,SantaCruz/PE
301503,00:00 - 1T,45:00 - 2T,10,Paraná/PR
179974,00:00 - 1T,45:00 - 2T,99,SantaCruz/PE
380762,00:00 - 1T,INT,11,Paraná/PR
175747,INT,45 - 2T,19,Paraná/PR
315023,16:00 - 2T,45 - 2T,16,Paraná/PR
421778,31:00 - 2T,45 - 2T,15,Paraná/PR
