CBF,In,Out,Nº,Clube
168281,00:00 - 1T,45:00 - 2T,1,VilaNova/GO
409084,00:00 - 1T,45:00 - 2T,1,Londrina/PR
328949,00:00 - 1T,45:00 - 2T,2,VilaNova/GO
353336,00:00 - 1T,45:00 - 2T,2,Londrina/PR
186128,00:00 - 1T,45:00 - 2T,3,VilaNova/GO
174541,00:00 - 1T,45:00 - 2T,3,Londrina/PR
306551,00:00 - 1T,45:00 - 2T,4,VilaNova/GO
166943,00:00 - 1T,45:00 - 2T,4,Londrina/PR
175223,00:00 - 1T,45:00 - 2T,5,VilaNova/GO
540323,00:00 - 1T,45:00 - 2T,5,Londrina/PR
517393,00:00 - 1T,45:00 - 2T,6,VilaNova/GO
376828,00:00 - 1T,45:00 - 2T,6,Londrina/PR
385571,00:00 - 1T,45:00 - 2T,7,VilaNova/GO
419646,00:00 - 1T,39:00 - 2T,7,Londrina/PR
182023,00:00 - 1T,45:00 - 2T,8,VilaNova/GO
155026,00:00 - 1T,45:00 - 2T,8,Londrina/PR
305521,00:00 - 1T,45:00 - 2T,9,VilaNova/GO
351040,00:00 - 1T,19:00 - 2T,9,Londrina/PR
177957,00:00 - 1T,45:00 - 2T,10,VilaNova/GO
299161,00:00 - 1T,31:00 - 2T,10,Londrina/PR
332261,00:00 - 1T,45:00 - 2T,11,VilaNova/GO
379397,00:00 - 1T,45:00 - 2T,11,Londrina/PR
525810,19:00 - 2T,45 - 2T,18,Londrina/PR
441035,31:00 - 2T,45 - 2T,15,Londrina/PR
518717,39:00 - 2T,45 - 2T,17,Londrina/PR
