CBF,In,Out,Nº,Clube
154969,00:00 - 1T,45:00 - 2T,1,Fortaleza/CE
177853,00:00 - 1T,45:00 - 2T,1,Cuiabá/MT
348138,00:00 - 1T,45:00 - 2T,2,Fortaleza/CE
530965,00:00 - 1T,45:00 - 2T,2,Cuiabá/MT
299142,00:00 - 1T,45:00 - 2T,4,Fortaleza/CE
299840,00:00 - 1T,45:00 - 2T,3,Cuiabá/MT
302768,00:00 - 1T,25:00 - 2T,7,Fortaleza/CE
293393,00:00 - 1T,40:00 - 2T,4,Cuiabá/MT
316748,00:00 - 1T,42:00 - 2T,10,Fortaleza/CE
341763,00:00 - 1T,22:00 - 2T,5,Cuiabá/MT
441979,00:00 - 1T,INT,13,Fortaleza/CE
175320,00:00 - 1T,45:00 - 2T,6,Cuiabá/MT
420080,00:00 - 1T,45:00 - 2T,15,Fortaleza/CE
387971,00:00 - 1T,22:00 - 2T,7,Cuiabá/MT
430588,00:00 - 1T,INT,17,Fortaleza/CE
321898,00:00 - 1T,45:00 - 2T,8,Cuiabá/MT
364829,00:00 - 1T,45:00 - 2T,22,Fortaleza/CE
305521,00:00 - 1T,30:00 - 2T,9,Cuiabá/MT
170255,00:00 - 1T,45:00 - 2T,44,Fortaleza/CE
376734,00:00 - 1T,45:00 - 2T,10,Cuiabá/MT
338237,00:00 - 1T,18:00 - 2T,96,Fortaleza/CE
723989,00:00 - 1T,INT,11,Cuiabá/MT
152788,INT,45:00 - 2T,9,Fortaleza/CE
331937,INT,45:00 - 2T,25,Fortaleza/CE
335599,INT,45:00 - 2T,20,Cuiabá/MT
413857,18:00 - 2T,45:00 - 2T,20,Fortaleza/CE
307979,22:00 - 2T,45:00 - 2T,16,Cuiabá/MT
302451,22:00 - 2T,45:00 - 2T,17,Cuiabá/MT
652687,25:00 - 2T,45:00 - 2T,77,Fortaleza/CE
413041,30:00 - 2T,45:00 - 2T,19,Cuiabá/MT
386746,40:00 - 2T,45:00 - 2T,14,Cuiabá/MT
723924,42:00 - 2T,45:00 - 2T,19,Fortaleza/CE
