CBF,In,Out,Nº,Clube
294558,00:00 - 1T,45:00 - 2T,1,Globo/RN
161666,00:00 - 1T,45:00 - 2T,1,Betim/MG
365792,00:00 - 1T,45:00 - 2T,2,Globo/RN
309446,00:00 - 1T,16:00 - 2T,2,Betim/MG
151885,00:00 - 1T,45:00 - 2T,3,Globo/RN
184811,00:00 - 1T,45:00 - 2T,3,Betim/MG
126203,00:00 - 1T,45:00 - 2T,4,Globo/RN
188355,00:00 - 1T,45:00 - 2T,4,Betim/MG
184882,00:00 - 1T,45:00 - 2T,5,Globo/RN
296528,00:00 - 1T,45:00 - 2T,5,Betim/MG
291689,00:00 - 1T,45:00 - 2T,6,Globo/RN
453074,00:00 - 1T,INT,6,Betim/MG
151607,00:00 - 1T,45:00 - 2T,7,Globo/RN
130445,00:00 - 1T,45:00 - 2T,7,Betim/MG
292000,00:00 - 1T,44:00 - 2T,8,Globo/RN
427304,00:00 - 1T,45:00 - 2T,8,Betim/MG
169376,00:00 - 1T,18:00 - 2T,9,Globo/RN
176154,00:00 - 1T,20:00 - 2T,9,Betim/MG
301030,00:00 - 1T,32:00 - 2T,10,Globo/RN
348656,00:00 - 1T,45:00 - 2T,10,Betim/MG
155843,00:00 - 1T,45:00 - 2T,11,Globo/RN
304116,00:00 - 1T,45:00 - 2T,11,Betim/MG
343548,INT,45:00 - 2T,16,Betim/MG
327804,16:00 - 2T,45:00 - 2T,21,Betim/MG
413857,18:00 - 2T,45:00 - 2T,19,Globo/RN
306999,20:00 - 2T,45:00 - 2T,18,Betim/MG
314310,32:00 - 2T,45:00 - 2T,20,Globo/RN
186594,44:00 - 2T,45:00 - 2T,13,Globo/RN
