CBF,Time,Type,Game
181479,40:00 - 2T,NR,003
347957,09:00 - 1T,NR,035
143145,23:00 - 2T,NR,035
141759,26:00 - 2T,NR,035
340298,30:00 - 1T,NR,036
153849,15:00 - 2T,NR,036
351828,18:00 - 2T,NR,036
163722,21:00 - 1T,NR,037
132059,38:00 - 2T,NR,037
164450,32:00 - 1T,NR,038
178085,10:00 - 2T,NR,038
142661,24:00 - 2T,NR,038
309315,42:00 - 1T,NR,041
184256,30:00 - 2T,NR,041
301030,08:00 - 1T,NR,042
155843,41:00 - 1T,NR,042
185030,14:00 - 2T,PN,042
301030,22:00 - 2T,NR,042
185860,+2 - 2T,NR,042
158903,17:00 - 1T,NR,043
372006,42:00 - 1T,NR,043
301909,32:00 - 1T,NR,044
165171,01:00 - 2T,NR,044
165171,06:00 - 2T,NR,044
183723,21:00 - 2T,NR,044
177095,44:00 - 2T,NR,044
182369,26:00 - 1T,NR,047
154847,03:00 - 2T,NR,049
293164,29:00 - 2T,NR,049
175351,+1 - 2T,NR,049
299943,12:00 - 1T,NR,050
130094,12:00 - 2T,NR,050
329667,20:00 - 2T,NR,050
295365,41:00 - 2T,NR,050
402984,23:00 - 1T,NR,051
402984,13:00 - 2T,NR,051
149725,14:00 - 2T,NR,051
132059,17:00 - 1T,NR,052
163722,30:00 - 1T,NR,052
179370,20:00 - 2T,NR,052
172603,+1 - 1T,NR,053
180120,13:00 - 2T,FT,053
184753,17:00 - 2T,NR,053
146558,34:00 - 2T,NR,053
312390,42:00 - 1T,NR,054
133145,+1 - 2T,NR,054
430582,24:00 - 1T,NR,056
167924,45:00 - 1T,PN,056
164450,31:00 - 2T,NR,056
402036,34:00 - 2T,NR,056
176633,18:00 - 1T,NR,057
364619,36:00 - 1T,NR,057
176633,09:00 - 2T,NR,057
176633,17:00 - 2T,NR,057
184256,38:00 - 1T,NR,058
172206,45:00 - 2T,NR,058
354907,04:00 - 1T,NR,059
355513,45:00 - 1T,NR,059
184811,19:00 - 2T,CT,059
158903,36:00 - 1T,NR,060
301030,37:00 - 1T,NR,060
130969,13:00 - 1T,NR,061
184095,26:00 - 1T,NR,061
298974,33:00 - 1T,NR,061
369390,35:00 - 2T,NR,061
184799,06:00 - 1T,NR,062
291819,17:00 - 2T,NR,062
139769,07:00 - 2T,CT,063
133027,23:00 - 2T,NR,063
292005,+1 - 2T,NR,063
299727,35:00 - 1T,NR,064
155551,44:00 - 2T,NR,064
181438,+2 - 1T,FT,065
298485,27:00 - 2T,NR,065
170016,33:00 - 1T,NR,067
170016,17:00 - 2T,NR,067
153976,14:00 - 1T,NR,069
130162,15:00 - 1T,NR,069
351828,09:00 - 2T,NR,069
132067,12:00 - 2T,NR,069
347957,05:00 - 1T,NR,070
419340,05:00 - 2T,NR,071
452871,39:00 - 1T,NR,073
186436,16:00 - 1T,NR,075
167440,02:00 - 1T,NR,076
184811,35:00 - 1T,CT,076
326990,04:00 - 2T,NR,076
118188,11:00 - 2T,NR,076
304116,16:00 - 2T,NR,076
146128,33:00 - 2T,NR,076
184095,37:00 - 1T,PN,079
181334,34:00 - 2T,NR,079
292005,14:00 - 1T,NR,081
162347,05:00 - 2T,NR,081
322209,13:00 - 2T,FT,081
159621,+3 - 2T,NR,081
127754,11:00 - 2T,FT,082
158841,19:00 - 1T,PN,083
158841,28:00 - 2T,NR,083
402984,32:00 - 2T,NR,084
150937,11:00 - 1T,NR,085
150425,41:00 - 1T,NR,085
147402,13:00 - 2T,NR,085
133695,18:00 - 2T,NR,085
164303,26:00 - 2T,NR,086
163722,37:00 - 1T,NR,087
156228,44:00 - 2T,NR,087
300355,04:00 - 2T,NR,088
310107,20:00 - 2T,NR,088
138279,30:00 - 1T,NR,089
153547,14:00 - 2T,PN,089
172184,17:00 - 2T,NR,089
178833,05:00 - 1T,NR,090
340020,17:00 - 1T,NR,090
142661,30:00 - 1T,NR,090
164450,44:00 - 1T,PN,090
340020,02:00 - 2T,NR,090
427806,28:00 - 2T,NR,090
187917,27:00 - 1T,PN,092
300054,36:00 - 1T,NR,092
341787,13:00 - 2T,NR,092
355513,38:00 - 2T,NR,093
301030,29:00 - 1T,NR,094
372006,+3 - 1T,NR,094
182526,09:00 - 2T,NR,094
164735,12:00 - 1T,FT,096
181280,28:00 - 2T,NR,096
180794,38:00 - 2T,NR,096
158083,16:00 - 1T,NR,098
158083,03:00 - 2T,NR,098
387255,19:00 - 2T,NR,098
299288,36:00 - 2T,NR,098
374054,19:00 - 2T,NR,099
329783,20:00 - 2T,NR,101
