CBF,In,Out,Nº,Clube
405009,00:00 - 1T,45:00 - 2T,1,PontePreta/SP
168926,00:00 - 1T,45:00 - 2T,1,Juventude/RS
320017,00:00 - 1T,45:00 - 2T,2,PontePreta/SP
329349,00:00 - 1T,45:00 - 2T,2,Juventude/RS
392864,00:00 - 1T,45:00 - 2T,3,PontePreta/SP
177261,00:00 - 1T,45:00 - 2T,3,Juventude/RS
298402,00:00 - 1T,45:00 - 2T,4,PontePreta/SP
172404,00:00 - 1T,45:00 - 2T,4,Juventude/RS
370997,00:00 - 1T,45:00 - 2T,5,PontePreta/SP
172714,00:00 - 1T,45:00 - 2T,5,Juventude/RS
398393,00:00 - 1T,45:00 - 2T,6,PontePreta/SP
333809,00:00 - 1T,45:00 - 2T,6,Juventude/RS
321636,00:00 - 1T,45:00 - 2T,7,PontePreta/SP
346588,00:00 - 1T,45:00 - 2T,7,Juventude/RS
164019,00:00 - 1T,45:00 - 2T,8,PontePreta/SP
347809,00:00 - 1T,45:00 - 2T,8,Juventude/RS
540268,00:00 - 1T,45:00 - 2T,9,PontePreta/SP
172110,00:00 - 1T,45:00 - 2T,9,Juventude/RS
178891,00:00 - 1T,45:00 - 2T,10,PontePreta/SP
160939,00:00 - 1T,45:00 - 2T,10,Juventude/RS
313755,00:00 - 1T,45:00 - 2T,11,PontePreta/SP
502079,00:00 - 1T,45:00 - 2T,11,Juventude/RS
