CBF,In,Out,Nº,Clube
303960,00:00 - 1T,45:00 - 2T,23,Jacuipense/BA
169934,00:00 - 1T,45:00 - 2T,1,Ferroviário/CE
431263,00:00 - 1T,45:00 - 2T,2,Jacuipense/BA
346659,00:00 - 1T,45:00 - 2T,2,Ferroviário/CE
395566,00:00 - 1T,45:00 - 2T,4,Jacuipense/BA
400592,00:00 - 1T,45:00 - 2T,3,Ferroviário/CE
178985,00:00 - 1T,45:00 - 2T,6,Jacuipense/BA
403805,00:00 - 1T,45:00 - 2T,4,Ferroviário/CE
341683,00:00 - 1T,45:00 - 2T,7,Jacuipense/BA
328541,00:00 - 1T,26:00 - 2T,5,Ferroviário/CE
164237,00:00 - 1T,45:00 - 2T,9,Jacuipense/BA
551608,00:00 - 1T,45:00 - 2T,6,Ferroviário/CE
176343,00:00 - 1T,16:00 - 2T,10,Jacuipense/BA
184762,00:00 - 1T,26:00 - 2T,7,Ferroviário/CE
379396,00:00 - 1T,26:00 - 2T,11,Jacuipense/BA
183626,00:00 - 1T,26:00 - 2T,8,Ferroviário/CE
512119,00:00 - 1T,45:00 - 2T,14,Jacuipense/BA
368000,00:00 - 1T,40:00 - 2T,9,Ferroviário/CE
456008,00:00 - 1T,26:00 - 2T,17,Jacuipense/BA
307285,00:00 - 1T,45:00 - 2T,10,Ferroviário/CE
165775,00:00 - 1T,45:00 - 2T,25,Jacuipense/BA
355385,00:00 - 1T,26:00 - 2T,11,Ferroviário/CE
393565,16:00 - 2T,45:00 - 2T,20,Jacuipense/BA
292998,26:00 - 2T,45:00 - 2T,12,Ferroviário/CE
170547,26:00 - 2T,45:00 - 2T,16,Ferroviário/CE
369596,26:00 - 2T,45:00 - 2T,21,Ferroviário/CE
621112,26:00 - 2T,45:00 - 2T,17,Ferroviário/CE
397586,26:00 - 2T,45:00 - 2T,8,Jacuipense/BA
377967,26:00 - 2T,45:00 - 2T,18,Jacuipense/BA
416175,40:00 - 2T,45:00 - 2T,20,Ferroviário/CE
