CBF,In,Out,Nº,Clube
177931,00:00 - 1T,45:00 - 2T,1,Oeste/SP
165925,00:00 - 1T,45:00 - 2T,1,Bahia/BA
352632,00:00 - 1T,45:00 - 2T,2,Oeste/SP
170077,00:00 - 1T,45:00 - 2T,2,Bahia/BA
183724,00:00 - 1T,45:00 - 2T,3,Oeste/SP
188260,00:00 - 1T,45:00 - 2T,3,Bahia/BA
294996,00:00 - 1T,45:00 - 2T,4,Oeste/SP
299142,00:00 - 1T,45:00 - 2T,4,Bahia/BA
308733,00:00 - 1T,45:00 - 2T,5,Oeste/SP
179395,00:00 - 1T,45:00 - 2T,5,Bahia/BA
338237,00:00 - 1T,45:00 - 2T,6,Oeste/SP
348138,00:00 - 1T,45:00 - 2T,6,Bahia/BA
178424,00:00 - 1T,26:00 - 2T,7,Oeste/SP
292672,00:00 - 1T,27:00 - 2T,7,Bahia/BA
308495,00:00 - 1T,INT,8,Oeste/SP
291540,00:00 - 1T,19:00 - 2T,8,Bahia/BA
377015,00:00 - 1T,45:00 - 2T,9,Oeste/SP
359362,00:00 - 1T,45:00 - 2T,9,Bahia/BA
343349,00:00 - 1T,45:00 - 2T,10,Oeste/SP
158893,00:00 - 1T,25:00 - 2T,10,Bahia/BA
185034,00:00 - 1T,33:00 - 2T,11,Oeste/SP
296349,00:00 - 1T,45:00 - 2T,11,Bahia/BA
311439,INT,45:00 - 2T,17,Oeste/SP
185339,19:00 - 2T,45:00 - 2T,18,Bahia/BA
305723,25:00 - 2T,45:00 - 2T,20,Bahia/BA
163825,26:00 - 2T,45:00 - 2T,18,Oeste/SP
169800,27:00 - 2T,45:00 - 2T,17,Bahia/BA
335362,33:00 - 2T,45:00 - 2T,20,Oeste/SP
