CBF,Time,Type,Game
427379,16:00 - 1T,NR,001
148584,+2 - 1T,NR,001
371018,02:00 - 2T,NR,001
172181,31:00 - 1T,NR,002
314382,+2 - 1T,NR,002
371040,44:00 - 2T,PN,002
293685,18:00 - 1T,PN,004
293685,30:00 - 1T,NR,004
183707,43:00 - 1T,FT,004
161233,29:00 - 2T,PN,005
384285,24:00 - 2T,NR,008
178836,33:00 - 2T,PN,008
293685,44:00 - 1T,NR,013
181396,35:00 - 2T,PN,013
341465,+2 - 2T,PN,013
541189,36:00 - 1T,NR,014
299231,24:00 - 2T,NR,014
151005,31:00 - 1T,NR,016
151005,29:00 - 2T,PN,016
161639,04:00 - 1T,NR,019
178836,06:00 - 2T,NR,019
161639,36:00 - 2T,NR,019
303972,26:00 - 1T,NR,021
189431,06:00 - 2T,NR,021
148584,20:00 - 2T,NR,021
343511,41:00 - 2T,NR,021
181190,28:00 - 1T,NR,024
171339,18:00 - 2T,NR,024
541189,22:00 - 2T,NR,024
292446,18:00 - 2T,NR,027
341345,27:00 - 2T,NR,027
181490,13:00 - 2T,NR,029
181490,34:00 - 2T,NR,029
522103,43:00 - 2T,NR,029
180554,26:00 - 2T,NR,031
176302,35:00 - 2T,NR,031
371040,17:00 - 1T,NR,032
189431,44:00 - 1T,PN,032
163725,+4 - 2T,NR,032
166180,07:00 - 2T,NR,035
293622,43:00 - 2T,NR,035
410092,+2 - 2T,CT,035
158421,32:00 - 1T,NR,036
376463,45:00 - 2T,NR,036
379573,+3 - 2T,NR,036
410462,32:00 - 1T,NR,037
323819,37:00 - 2T,NR,037
318907,05:00 - 1T,FT,039
351975,16:00 - 1T,NR,039
188165,40:00 - 1T,NR,039
406738,03:00 - 2T,PN,039
356564,37:00 - 2T,NR,039
391068,16:00 - 1T,NR,040
356231,23:00 - 2T,NR,040
179600,15:00 - 2T,NR,043
180554,17:00 - 2T,NR,043
363229,44:00 - 2T,NR,043
160276,+2 - 2T,FT,043
369409,16:00 - 2T,NR,045
340115,+1 - 2T,NR,045
137759,27:00 - 1T,NR,048
179773,+2 - 1T,PN,048
427540,37:00 - 2T,NR,048
308482,08:00 - 1T,NR,051
158903,15:00 - 2T,NR,051
368000,45:00 - 1T,NR,054
183227,01:00 - 2T,NR,054
166180,01:00 - 2T,NR,055
166180,33:00 - 2T,NR,055
185034,38:00 - 2T,NR,055
156048,01:00 - 1T,NR,056
151005,02:00 - 2T,NR,056
376463,27:00 - 2T,NR,056
160515,07:00 - 1T,NR,063
363229,21:00 - 1T,NR,063
182088,24:00 - 2T,NR,064
178848,07:00 - 1T,NR,065
184281,27:00 - 1T,CT,065
308482,41:00 - 1T,NR,065
164677,+2 - 1T,NR,065
347321,42:00 - 2T,NR,067
313418,12:00 - 1T,NR,069
292446,28:00 - 1T,PN,069
178301,25:00 - 2T,NR,069
294484,10:00 - 2T,PN,071
539022,39:00 - 2T,NR,071
172110,29:00 - 2T,NR,073
314382,41:00 - 2T,NR,074
329952,14:00 - 1T,NR,075
367343,35:00 - 2T,PN,075
161639,15:00 - 1T,NR,079
172472,42:00 - 1T,NR,079
391068,+1 - 1T,NR,079
179773,28:00 - 1T,NR,080
155999,12:00 - 2T,NR,080
293090,02:00 - 1T,NR,083
176302,16:00 - 2T,NR,083
346926,22:00 - 2T,NR,083
160336,+6 - 1T,NR,084
188577,24:00 - 2T,NR,084
307032,41:00 - 1T,NR,085
179773,33:00 - 1T,NR,089
340931,26:00 - 2T,NR,089
160336,25:00 - 1T,NR,092
327039,04:00 - 2T,NR,092
327039,29:00 - 2T,PN,092
541189,35:00 - 2T,NR,092
302554,+4 - 2T,NR,092
162692,10:00 - 1T,NR,097
178294,32:00 - 1T,NR,097
172110,26:00 - 2T,PN,098
541189,16:00 - 2T,NR,101
307032,18:00 - 2T,NR,101
164677,07:00 - 2T,NR,102
320834,23:00 - 1T,NR,103
412193,26:00 - 1T,NR,103
412193,40:00 - 1T,NR,103
178836,41:00 - 1T,NR,103
292481,+4 - 2T,NR,103
154197,+1 - 1T,NR,104
188165,13:00 - 2T,NR,104
151005,16:00 - 2T,NR,104
175913,10:00 - 2T,FT,107
176302,30:00 - 2T,NR,107
147312,26:00 - 1T,NR,109
183227,28:00 - 2T,NR,109
363480,12:00 - 2T,NR,112
291659,04:00 - 2T,PN,120
147313,+1 - 2T,NR,120
342629,14:00 - 1T,FT,121
176809,+2 - 2T,NR,121
340657,09:00 - 1T,NR,127
181490,34:00 - 1T,NR,127
162692,25:00 - 1T,NR,128
183546,01:00 - 2T,NR,128
293685,36:00 - 2T,NR,128
368089,38:00 - 2T,NR,128
183227,07:00 - 1T,NR,129
294484,14:00 - 1T,NR,129
176302,14:00 - 2T,NR,129
363480,16:00 - 2T,NR,129
179773,10:00 - 2T,NR,130
327039,06:00 - 1T,NR,132
183707,37:00 - 2T,NR,132
292446,36:00 - 2T,NR,133
182088,05:00 - 1T,NR,136
291659,09:00 - 1T,NR,136
526677,+3 - 1T,NR,136
172933,05:00 - 2T,NR,136
306140,10:00 - 2T,NR,136
159612,38:00 - 1T,PN,139
188294,07:00 - 2T,NR,139
293685,22:00 - 1T,PN,141
315074,33:00 - 1T,NR,141
301944,45:00 - 1T,PN,142
158421,05:00 - 2T,NR,142
174793,19:00 - 2T,FT,142
347321,34:00 - 2T,NR,142
376463,41:00 - 2T,NR,142
173504,25:00 - 1T,NR,149
293090,06:00 - 2T,NR,149
173504,41:00 - 2T,NR,149
172110,20:00 - 1T,NR,150
305892,23:00 - 2T,NR,151
363866,35:00 - 2T,NR,151
178836,22:00 - 1T,NR,152
178836,10:00 - 2T,NR,152
144802,31:00 - 2T,NR,152
291659,45:00 - 1T,NR,154
369409,35:00 - 2T,NR,154
307714,03:00 - 1T,NR,159
307714,+5 - 1T,NR,159
292521,08:00 - 2T,NR,159
182891,21:00 - 2T,NR,159
298282,04:00 - 1T,NR,163
307674,08:00 - 1T,NR,163
178836,22:00 - 2T,PN,163
309941,07:00 - 2T,NR,164
178301,23:00 - 2T,NR,164
178301,37:00 - 2T,NR,164
291659,07:00 - 1T,NR,165
399713,14:00 - 1T,PN,167
369409,30:00 - 1T,NR,167
427379,24:00 - 2T,NR,167
174930,36:00 - 1T,NR,168
293685,04:00 - 2T,NR,168
292446,33:00 - 1T,PN,169
341345,38:00 - 1T,NR,169
298740,15:00 - 2T,NR,169
307295,24:00 - 2T,NR,169
314382,16:00 - 1T,NR,170
341715,30:00 - 1T,NR,170
298282,25:00 - 1T,NR,171
305892,+1 - 1T,PN,171
188806,05:00 - 2T,NR,171
379573,27:00 - 2T,NR,171
172472,28:00 - 2T,NR,171
158513,36:00 - 2T,NR,171
