CBF,Time,Type,Game
185060,08:00 - 1T,NR,005
185060,08:00 - 2T,NR,005
174602,06:00 - 2T,NR,009
191433,43:00 - 2T,PN,009
428817,04:00 - 1T,NR,012
185060,34:00 - 2T,NR,012
179974,38:00 - 2T,NR,012
178472,09:00 - 2T,NR,018
292976,38:00 - 2T,NR,018
402630,04:00 - 1T,NR,019
293092,33:00 - 1T,NR,019
301087,44:00 - 1T,NR,020
172563,32:00 - 2T,NR,020
159419,30:00 - 2T,NR,022
179098,42:00 - 2T,NR,022
300744,03:00 - 1T,NR,024
310101,04:00 - 1T,NR,024
314287,06:00 - 1T,NR,025
312438,31:00 - 2T,NR,025
461488,12:00 - 2T,NR,026
174220,14:00 - 2T,CT,026
188803,+1 - 2T,NR,026
423003,22:00 - 1T,NR,028
181254,09:00 - 2T,NR,028
174602,17:00 - 2T,NR,029
188110,36:00 - 1T,NR,032
172563,39:00 - 1T,NR,032
321636,03:00 - 2T,NR,032
385571,42:00 - 1T,NR,034
306551,+2 - 1T,NR,034
175223,07:00 - 2T,NR,034
180751,30:00 - 2T,NR,034
360465,07:00 - 1T,NR,035
172513,37:00 - 2T,NR,035
398260,15:00 - 1T,NR,037
301503,44:00 - 2T,NR,037
429655,43:00 - 1T,NR,038
417861,30:00 - 2T,NR,038
448273,19:00 - 2T,NR,042
140778,25:00 - 2T,NR,042
125250,45:00 - 1T,NR,045
189920,16:00 - 2T,NR,045
178044,44:00 - 2T,NR,045
292623,42:00 - 2T,NR,046
440927,42:00 - 2T,NR,050
155026,+1 - 1T,PN,052
419646,06:00 - 2T,NR,052
419646,37:00 - 2T,NR,052
371170,39:00 - 2T,NR,052
541107,07:00 - 2T,NR,057
326569,33:00 - 2T,NR,058
184899,+3 - 2T,NR,058
298373,05:00 - 1T,NR,062
398260,08:00 - 1T,NR,062
302768,45:00 - 2T,NR,062
354201,20:00 - 1T,NR,063
354201,19:00 - 2T,NR,063
409509,36:00 - 2T,NR,063
409509,38:00 - 2T,NR,063
307957,10:00 - 1T,NR,064
