CBF,In,Out,Nº,Clube
188398,00:00 - 1T,45:00 - 2T,1,Ceará/CE
186722,00:00 - 1T,45:00 - 2T,1,Goiás/GO
392058,00:00 - 1T,45:00 - 2T,2,Ceará/CE
175475,00:00 - 1T,45:00 - 2T,2,Goiás/GO
326990,00:00 - 1T,45:00 - 2T,4,Ceará/CE
300744,00:00 - 1T,45:00 - 2T,4,Goiás/GO
305959,00:00 - 1T,45:00 - 2T,6,Ceará/CE
182246,00:00 - 1T,30:00 - 2T,5,Goiás/GO
446399,00:00 - 1T,15:00 - 2T,17,Ceará/CE
168982,00:00 - 1T,45:00 - 2T,9,Goiás/GO
307702,00:00 - 1T,30:00 - 2T,22,Ceará/CE
186140,00:00 - 1T,45:00 - 2T,13,Goiás/GO
169274,00:00 - 1T,45:00 - 2T,30,Ceará/CE
295880,00:00 - 1T,45:00 - 2T,16,Goiás/GO
170563,00:00 - 1T,33:00 - 1T,33,Ceará/CE
293172,00:00 - 1T,45:00 - 2T,18,Goiás/GO
170095,00:00 - 1T,45:00 - 2T,88,Ceará/CE
298432,00:00 - 1T,INT,23,Goiás/GO
191513,00:00 - 1T,45:00 - 2T,90,Ceará/CE
333676,00:00 - 1T,45:00 - 2T,25,Goiás/GO
162905,00:00 - 1T,45:00 - 2T,99,Ceará/CE
144360,00:00 - 1T,21:00 - 2T,33,Goiás/GO
408134,INT,45:00 - 2T,7,Goiás/GO
167723,33:00 - 1T,45:00 - 2T,3,Ceará/CE
159419,15:00 - 2T,45:00 - 2T,31,Ceará/CE
175323,21:00 - 2T,45:00 - 2T,11,Goiás/GO
310724,30:00 - 2T,45:00 - 2T,14,Goiás/GO
120743,30:00 - 2T,45:00 - 2T,11,Ceará/CE
